	chr9:32548274-32548423	chr9:32548424-32548573	chr9:32548574-32548723	chr9:32548724-32548873	chr9:32548874-32549023	chr9:32549024-32549173	chr9:32549174-32549323	chr9:32549324-32549473	chr9:32549474-32549623	chr9:32549624-32549773	chr9:32549774-32549923	chr9:32549924-32550073	chr9:32550074-32550223	chr9:32550224-32550373	chr9:32550374-32550523	chr9:32550524-32550673	chr9:32550674-32550823	chr9:32550824-32550973	chr9:32550974-32551123	chr9:32551124-32551273	chr9:32551274-32551423	chr9:32551424-32551573	chr9:32551574-32551723	chr9:32551724-32551873	chr9:32551874-32552023	chr9:32552024-32552173	chr9:32552174-32552323	chr9:32552324-32552383	chr9:32552384-32552473	chr9:32552474-32552553	chr9:32552554-32552623	chr9:32552624-32552773	chr9:32552774-32552923	chr9:32552924-32553073	chr9:32553074-32553223	chr9:32553224-32553373	chr9:32553374-32553468	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.929818	1.0169	0.388605	0.953285	0.800712	1.15083	2.50593	1.75089	1.46299	1.41773	1.32335	0.53305	1.05921	3.03657	3.04512	2.90758	2.00968	2.17068	1.36034	2.11728	1.81525	3.20734	4.66388	5.26211	5.52314	2.37756	3.35299	5.08923	5.08163	5.62965	3.72595	2.67196	2.13962	1.87852	0.825498	1.75787	0.811351	0.778274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.775854	2.43179	0.904545	0.206352	0.292947	0	0	0	0.266121	0.286203	1.01716	0.291338	1.36851	2.22573	5.19389	10.1268	10.6095	9.56414	7.29961	14.5144	20.3562	21.498	33.6134	27.7987	23.8516	24.4255	24.6632	38.9464	69.544	74.2568	42.5861	13.7887	8.13968	5.84349	5.80208	2.16763	0.84459	0.307033
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.40494	0.904522	0.843936	1.11641	1.09213	1.35965	1.55305	0.764534	1.93692	1.17212	2.80427	2.48586	4.16765	3.6458	4.8157	7.92924	7.16516	7.83435	7.08533	9.58998	7.85279	8.02879	5.9032	6.71028	6.52774	3.99315	4.40829	9.52069	16.3025	15.5567	11.148	7.83004	4.93369	2.74788	2.31911	2.36176	2.8572	0.805181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.0462214	0.504188	0.112329	1.01594	0.552675	1.07948	0.341304	1.44241	0.781884	1.80282	1.79671	4.22166	10.6718	14.646	8.45702	6.04548	9.06361	2.99871	18.3844	17.6017	20.6578	20.5407	13.651	8.5011	3.6517	2.26865	12.2712	58.0835	92.7811	24.8988	21.1744	23.8222	3.32856	0.43869	0.391308	1.76005	0.743783
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0	1.14195	1.11933	0	0.0906343	1.01278	0.558918	0.791441	0.778327	0.499716	2.56677	3.03002	9.72329	16.6427	26.3886	31.5555	15.7495	6.67459	10.1659	17.266	28.8777	15.6817	4.7938	6.59149	18.9152	9.16931	7.23597	12.173	17.2727	13.6672	13.9847	6.62571	7.68486	1.92321	0	0	0.321637
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.0283915	0.400289	0.825751	0.126763	0	0.112489	1.15079	0.35901	0.26192	0.928441	2.92637	9.05076	11.5025	10.8573	16.9967	16.5371	10.0085	26.5717	34.4346	20.5395	26.3902	25.134	15.3223	10.2286	15.1698	18.6043	33.3087	24.4272	11.6131	18.5709	20.8647	9.96959	5.86282	2.65704	3.28558	0.877135
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.64993	0.947319	0.747306	0.658962	0.531522	0.847246	2.40069	2.36011	2.80614	4.31114	4.90988	6.97287	10.0735	12.1473	22.2452	36.7071	30.0537	16.4978	8.34377	13.9936	25.7911	32.0628	32.587	23.9717	19.3014	17.9877	18.7549	28.1169	33.8995	28.8941	21.079	12.5258	14.495	12.9495	8.99349	4.78831	3.9029	0.377874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.459594	0.778171	0.475679	0.687389	0.251313	0	0.697834	1.12245	0.524594	1.48049	3.21723	3.5573	6.51067	8.59659	9.7101	21.5333	32.6453	13.0706	26.6818	27.3149	33.4151	26.9276	20.4266	13.7759	12.3061	11.6105	16.1349	21.5694	24.5125	12.6899	13.9402	21.5154	13.7465	5.48805	4.78481	4.24749	0.774504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.227669	0.340989	0.357049	0.173927	0.406066	0.665738	0.444987	0.644941	0.923867	0.295819	0.481188	1.11472	2.34231	3.32027	2.82683	2.32078	1.71869	1.09907	0.727622	2.34396	2.6064	3.59617	4.89816	4.95199	2.44244	0.706311	0.577642	1.1732	1.91676	3.2394	3.7932	3.7159	2.83503	0.554474	0.81238	1.40092	1.09097	0.703187
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.78798	1.61306	0.882129	0.59167	0.570459	1.35068	0.853215	0.835193	0.64237	1.23887	1.53543	1.09848	1.64025	4.13318	6.49472	6.00937	13.1085	15.9419	7.96294	15.6246	9.91183	14.6163	19.0885	14.4634	10.0402	8.08917	7.57886	17.4537	32.4031	36.7792	22.3081	8.4598	4.06567	1.57518	2.11831	1.94375	1.40124	0.604515
