	chr12:122989255-122989404	chr12:122989405-122989554	chr12:122989555-122989704	chr12:122989705-122989854	chr12:122989855-122990004	chr12:122990005-122990154	chr12:122990155-122990304	chr12:122990305-122990454	chr12:122990455-122990604	chr12:122990605-122990754	chr12:122990755-122990904	chr12:122990905-122991054	chr12:122991055-122991204	chr12:122991205-122991354	chr12:122991355-122991504	chr12:122991505-122991654	chr12:122991655-122991804	chr12:122991805-122991954	chr12:122991955-122992104	chr12:122992105-122992254	chr12:122992255-122992404	chr12:122992405-122992554	chr12:122992555-122992704	chr12:122992705-122992854	chr12:122992855-122993004	chr12:122993005-122993154	chr12:122993155-122993304	chr12:122993305-122993454	chr12:122993455-122993604	chr12:122993605-122993754	chr12:122993755-122993904	chr12:122993905-122994054	chr12:122994055-122994204	chr12:122994205-122994354	chr12:122994355-122994398	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.736659	0.69941	0.784019	0.227142	0.235365	0.726477	1.16631	1.2827	1.69415	1.49911	1.03194	0.629055	0.757578	0.550987	1.11938	0.806706	1.07692	0.550341	1.04628	1.17919	0.693367	1.08278	0.410606	0.474799	0.820157	1.32949	0.959931	0.566875	0.475919	0.508048	0.387015	0.94687	1.37974	1.63505	2.07894	0.445255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.11986	2.20774	2.51671	1.95669	0.375032	1.54026	1.30244	0.667217	0.604545	0.898433	1.03443	0.747949	1.34355	1.28586	0.475735	0.453145	0.0467082	0.412209	0.399277	0.286695	0	0.426967	0.992406	0.581595	0.326903	0.740726	1.21119	1.48293	1.22187	2.01309	1.05469	1.62048	0.46356	0.467446	1.14742	0.518786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0	0	0	0	0.165077	0.799381	0.530405	0.285614	0	0.0408021	0.550798	0.313423	0.281895	0.142808	0.450661	0	0.011808	0.445192	0.0477557	0	0	0.434933	0.587187	0.396626	0.0370591	0.997891	0.152089	0	0.714069	0.613857	0.556111	0.575581
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.521702	0	0	0	0	0.14299	0.40505	0	0	0	0	0.463752	0.207814	0	0	0.209021	1.24522	0.365281	1.30163	0.319381	0	0.610562	1.04332	1.55346	1.41161	2.47385	6.5429	3.24658	17.0684	24.6672	14.0811	4.43302	12.041	17.0716	12.4618	0.647287
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.80408	2.35606	2.46189	2.10802	1.63296	2.664	2.34584	3.11683	3.41986	4.82609	4.7891	3.11486	2.37656	2.47516	2.16815	2.90919	3.68938	1.86835	2.46589	5.00516	6.36903	5.48823	4.60792	2.51404	3.26055	6.56189	7.51736	9.15842	11.4349	11.8055	14.9652	11.8628	13.1072	17.05	15.7868	0.46789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.594059	0	0	0	0.458099	0.193508	0	0.510316	0.761965	0	0.201406	0.450201	0	0.313404	0.369321	0.54498	0	0.239868	1.0269	0.18166	1.012	3.24997	2.36977	0.584472	1.02294	2.26053	6.59261	5.74064	18.2079	16.6374	6.95935	2.3069	9.68673	11.6134	13.178	0.563492
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.201554	0.22557	0.20999	0.133536	0.0390193	0.133531	0.231488	0.257082	0.199609	0.204808	0.330921	0.177908	0.190925	0.216171	0.214567	0.292194	0.235957	0.217187	0.252991	0.210241	0.0903536	0.151274	0.110067	0.0980851	0.13481	0.0305271	0.104658	0.152477	0.151264	0.144737	0.0867129	0.0681435	0.103484	0.193896	0.190737	0.745152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.718635	0.956155	0.466215	0.399339	0.38301	0.483992	0.679993	1.04375	0.0653195	0.881973	0.739432	1.07942	1.11356	0.179629	0.253883	1.01855	0.261279	0.862671	0.32959	0.302845	0.212288	1.0052	1.49072	1.31108	1.17296	0.360777	0	0.244965	0.748348	0.213773	0.737942	0.579083	0.0653195	1.21603	2.24235	0.486239
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	3.38526	0.772241	0.683822	0.567094	0.390289	1.82639	0.400145	2.50145	2.82061	0.898496	1.27649	3.44168	2.14063	0.689818	0.655461	0.31418	1.05282	1.67915	1.23234	2.94337	1.48764	1.22501	0.0883536	0.648051	1.34413	1.72753	2.59722	2.93105	3.70189	4.12905	1.26423	1.76993	2.30509	3.83447	5.34767	0.651376
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	1.09003	0.558469	0.741675	0.310859	0.499418	1.03606	0.638424	0.685695	0.957689	1.03259	0.987437	1.35355	1.69693	0.787177	0.265754	1.20766	0.291661	0.185489	0.275065	0.654876	0.655774	0.851282	0.94024	0.445921	0.298871	0.467718	0.213674	0.784111	0.0256965	0.624631	0.647981	0.535848	0.342925	0.564025	1.53989	0.819672
