	chr15:40608299-40608448	chr15:40608449-40608598	chr15:40608599-40608748	chr15:40608749-40608898	chr15:40608899-40609048	chr15:40609049-40609198	chr15:40609199-40609348	chr15:40609349-40609498	chr15:40609499-40609648	chr15:40609649-40609798	chr15:40609799-40609948	chr15:40609949-40610098	chr15:40610099-40610248	chr15:40610249-40610398	chr15:40610399-40610548	chr15:40610549-40610698	chr15:40610699-40610848	chr15:40610849-40610998	chr15:40610999-40611148	chr15:40611149-40611298	chr15:40611299-40611448	chr15:40611449-40611598	chr15:40611599-40611748	chr15:40611749-40611898	chr15:40611899-40612048	chr15:40612049-40612198	chr15:40612199-40612348	chr15:40612349-40612498	chr15:40612499-40612648	chr15:40612649-40612798	chr15:40612799-40612948	chr15:40612949-40613098	chr15:40613099-40613148	chr15:40613149-40613248	chr15:40613249-40613376	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.127649	0.0259084	0.477455	0.244279	0.203566	0.233176	0.479367	2.33946	2.5831	1.57136	0.103649	0.0502123	0.733741	0.261991	0.526094	1.74519	0.97944	1.7111	0.641115	0.768311	1.11354	0.299774	0.0055164	0.337457	0.197908	0.107961	0.3571	0.930039	0.677212	0.887526	0.75072	0.529272	0.0666216	0.546932	1.3146	0.207373
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.767357	0.690133	0.658582	0.385364	0.0800648	1.0322	1.0549	0	0.162845	1.02423	0.56009	0.169851	0.405227	0.571487	0.357982	0.227626	0.919628	1.06109	1.29212	1.50325	0.899603	0.468824	0.184582	0.756003	1.21521	1.07661	1.65857	0.814595	0.894194	0.351117	0.391307	0.564677	0.323927	1.36603	1.32531	0.0859375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.232153	0.709769	0.9515	0.0189273	0.870105	0.230914	0	0	0	0	0.016562	0.18362	0.229359	0.118642	0	0	0	0	0	0	0.228011	0.448294	0	0	0	0.0656982	0.57969	0.4367	0.270522	0.0709733	0.320585	0.05323	0	0	0.904215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0	0.133905	0.416694	0.117537	0.652603	0.493988	0.252968	0	0	0	0	0	0	0.0473896	0.400188	0.0066784	0	0.201414	1.07035	0.188542	0.439776	0.13822	0.513387	0	0	0	0	0.0276439	1.05145	1.15939	0.583223	0.020036	0.953472	0.814545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.159816	0.168012	0.101364	0.129812	0.104692	0.175168	0.617619	0.420977	0.575999	0.0548109	0.302881	0.625042	0.0792389	0.00670887	0.278563	0.432093	0.915505	1.33455	0.205054	0.276616	0.143937	0	0.016608	0.272743	0.490825	0.330791	0.202419	0.108644	0.0587491	0.119809	0.156026	0.132572	0.0017228	0.0620208	0.066148	0.221311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.854254	1.10601	0.943436	1.24308	1.00663	2.51189	1.36293	2.2417	1.125	1.11241	1.42531	2.37235	0.980091	0.648003	0.47981	1.46056	1.08354	0.137071	0.7044	0.52912	1.29409	1.25057	0.794048	0	0	0	0.0031878	0.47817	0.548278	0.902057	1.56505	0.560059	0.318707	0.238665	0.30689	0.927671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.56271	1.88724	0.301169	0	0.500617	1.72228	1.31738	1.55417	1.30697	1.7504	1.68045	1.06162	0	0	0	0	0	0	0	0	0	0.0240131	1.66447	1.19471	2.12567	0	0	0	0	1.12592	2.09847	4.85777	1.76133	0.228696	1.69206	0.671558
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.19766	0	0	0	0.700794	0.916422	0	0	0	0	0.143753	1.34768	0.125783	0	0	0	0	1.77889	1.45546	0	0	0	0	0	1.20393	0.413289	0	0	0	0	0.883442	0.686161	0	0	0	0.977612
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0	0.434315	0.459524	0	0.111716	0.960947	0.553352	0.921052	0	0	0.213667	1.0594	0.0712653	0.488588	0.435034	0.337893	1.19067	0	0	0	0	0	1.33617	2.84273	0.229746	0	0	0	0	0	0.986423	1.14941	0.184608	0.169701	0.894636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	0.222592	0	0.167738	0.467758	0.905841	2.0354	0.880592	0.951725	0.220547	1.00012	0.181796	1.08011	0.578144	0.565763	2.07142	1.66614	0.528259	0.0486755	0.439295	0.0675828	0	0	0	0.151753	0.46133	0.395664	0.533153	1.04454	0.377004	0.459217	0.744386	0.509069	0.118756	0.0744193	0.225671	0.758242
