	chr6:10682349-10682498	chr6:10682499-10682648	chr6:10682649-10682798	chr6:10682799-10682948	chr6:10682949-10683098	chr6:10683099-10683248	chr6:10683249-10683398	chr6:10683399-10683458	chr6:10683459-10683548	chr6:10683549-10683698	chr6:10683699-10683848	chr6:10683849-10683998	chr6:10683999-10684148	chr6:10684149-10684298	chr6:10684299-10684448	chr6:10684449-10684598	chr6:10684599-10684748	chr6:10684749-10684898	chr6:10684899-10684978	chr6:10684979-10685048	chr6:10685049-10685198	chr6:10685199-10685348	chr6:10685349-10685498	chr6:10685499-10685648	chr6:10685649-10685798	chr6:10685799-10685948	chr6:10685949-10686098	chr6:10686099-10686248	chr6:10686249-10686398	chr6:10686399-10686448	chr6:10686449-10686548	chr6:10686549-10686698	chr6:10686699-10686848	chr6:10686849-10686998	chr6:10686999-10687148	chr6:10687149-10687298	chr6:10687299-10687423	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.634824	0.856943	1.31334	1.68453	1.61808	0.588055	0.444204	1.45752	1.55267	1.96302	2.68329	1.43659	0.770032	0.77251	1.32196	0.994917	1.90434	1.26967	0.0659276	0	0.416385	0.366419	0.518118	1.28605	0.845817	0.30921	0.0630682	0.421154	1.71681	0.902314	0.645694	0.186911	0	0.851588	1.32275	1.15323	0.815291	0.632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.214942	1.54197	0.713282	1.23897	0.745487	0.12885	0.567896	0.66252	0.491505	0.899999	0.652106	0.292987	0.51165	1.34366	0.203359	0.920733	1.12127	1.49739	1.70324	1.36855	0.544954	0.282332	1.19249	1.16041	0	0.339894	1.72319	1.52375	0.102545	0	0.267983	0.705089	0.497911	0.206602	1.73614	2.20896	3.06973	0.54
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	5.45058	4.76206	3.37033	7.17743	4.35583	2.71193	1.26851	1.06589	0.789074	1.16989	0.518109	1.74763	1.319	1.22411	1.41432	1.99277	0.530358	0.0728847	0.23401	0.638542	0.692648	0.296252	0.465262	0.614262	0.585008	0.828925	0.948368	0.453736	0.432658	1.09889	0.914978	1.28717	0.846618	0.707585	3.33008	1.93776	2.11571	0.456684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.68292	0.775394	0.967262	2.33943	2.04744	0.418102	0.876836	0.356107	0.153	0.390431	0.427347	0.399126	0.146921	0	0.173527	0.312352	0.53595	0.832956	0.288782	0.25045	0.117071	0.241753	0.390255	0.413013	0.228578	0.339766	0.234965	0.174547	0.458521	0.915876	0.176242	0.644205	1.12119	0.160331	2.28556	4.20798	2.12937	0.449495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.133449	0.222431	0.340394	0.235114	0.539227	0.309579	0.0716899	0.179307	0.717166	0.728078	0.00453733	0.0680984	0.480233	0.400346	0.57194	0.331336	0.301388	0.492949	0.239974	0.00777829	0	0	0.0027224	0.523797	0.672682	0.45934	0.842486	1.62326	0.196983	0	0	0	0	0.550139	1.41532	1.53426	0.628215	0.446585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	1.29877	2.52102	0.183462	1.34856	4.45063	4.58579	1.64402	0.526313	2.36777	3.47989	0.124576	0	0	1.85541	2.19793	1.63618	1.40568	2.22802	1.91836	2.16977	0.740976	0.638035	0.874475	0.255621	0	0	0	0	0.825288	0.627923	0	0	0	0	1.26175	0.999683	0	0.451282
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0	0	0	0	0.162843	0.915121	1.78445	1.62668	0.211068	0.0015004	0.199387	0.396076	0.0866847	0.196067	1.2466	1.80136	1.3057	0.753347	0.0620988	0	0	0	0	0	0.873685	1.70512	0.422412	0.161591	0	0	0.132119	1.23418	2.0471	0.891489	0.281012	0.315436
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	1.01941	0.826875	0.926688	0.742769	0.988418	0.527288	0.892651	1.01031	1.56761	0.485272	0.366514	1.93971	1.18031	0.221258	0.813993	0.578612	0.93451	2.13227	1.10687	0.920272	0.482023	0	0.355823	0.131955	0	0.279592	0.397069	0.385279	0.0873094	0	0	0.516586	1.41045	0.398193	1.05433	1.3122	2.3684	0.403061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.157431	0.415816	0.130317	0.465267	0	0.43682	0.206598	0.244829	0.374769	0.535181	0	0.0783769	0.254121	0.0326752	0.344944	0.435961	0.422734	0.43999	0.403335	0	0	0	0.42635	0.147432	0.701965	0.201077	0.351046	0.183469	0.34443	0.912778	0.26585	0	0.527232	0.465135	0.473519	0.888554	0.0116099	0.605422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	0.592686	1.48026	1.76909	0.879531	0.539216	0.380044	0	0	0.557019	0.805423	0.787708	0.222202	0.371773	0.48076	0.384643	0.325857	0.0946914	0.310744	0.469566	0.107651	0.706109	1.49268	1.23391	0.0945784	0.350498	0.843394	0.949474	0.783616	0.10585	0	0.138153	0.486151	0.551663	0.86935	0.264941	0.309624	1.15223	0.495798
