	chr7:1547047-1547196	chr7:1547197-1547346	chr7:1547347-1547496	chr7:1547497-1547646	chr7:1547647-1547796	chr7:1547797-1547946	chr7:1547947-1548096	chr7:1548097-1548246	chr7:1548247-1548396	chr7:1548397-1548546	chr7:1548547-1548696	chr7:1548697-1548846	chr7:1548847-1548996	chr7:1548997-1549146	chr7:1549147-1549296	chr7:1549297-1549446	chr7:1549447-1549596	chr7:1549597-1549746	chr7:1549747-1549896	chr7:1549897-1550046	chr7:1550047-1550196	chr7:1550197-1550346	chr7:1550347-1550496	chr7:1550497-1550646	chr7:1550647-1550796	chr7:1550797-1550946	chr7:1550947-1551096	chr7:1551097-1551246	chr7:1551247-1551396	chr7:1551397-1551546	chr7:1551547-1551696	chr7:1551697-1551846	chr7:1551847-1551996	chr7:1551997-1552104	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.05533	0.0990931	0.0221126	1.11228	1.40197	1.0668	0.538139	1.13617	0.997742	1.04966	0.834384	0.640635	1.19395	1.03349	0.699696	0.423562	0.754879	0.585784	0.354958	0.706604	0.47899	0.571851	1.48592	1.10975	0.613073	0.913238	0.640151	0.006657	0.0215143	0.591587	0.836133	0.927332	0.506194	1.05208	0.481739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0.311357	0.351679	0.340085	1.02788	0.66078	0.0077292	0.57969	0.0888858	0	0	0	0	0.512096	0.151887	0	0	0	0	0.0425106	0.57969	0.0541044	0	0	0	0	0	0.4367	0.239605	0	0	0	0.087621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.861921	0.720203	0.59909	0.637032	1.30387	0.811669	0.543225	1.70545	2.0194	1.80566	1.91443	2.29834	2.07953	0.441392	0.320619	1.17217	1.54286	2.14594	1.96469	1.72916	2.14987	1.87728	2.33458	1.27769	1.42181	2.69845	1.98571	1.47303	0.772805	0.74152	0.989101	0.706511	1.64558	2.486	0.119266
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.629932	0.546349	0.443663	0	0	0	0.252754	1.02295	0.667425	0.663477	0	0	0	0	0	0	0	0	0.0513387	0.59237	0.288287	0.876789	0.604221	0.664013	0.0489749	0	0	0	0.059237	0.508643	0	0.0315931	0.59237	0.307155	0.0400478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.299756	1.11841	0.855833	0.518308	0.935175	0.487435	0.231862	0.740365	1.48663	0.712705	0.742172	0.588977	0.0855991	0.567087	0.637473	0.299303	0.560845	0.0478375	0.457971	0.703586	0.5945	0.968762	1.39308	1.07822	0.301721	1.31258	0.21905	0.267032	0.0595317	0.311239	0.39202	0.456109	0.894661	1.54355	0.3667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.450666	0.874638	0.35787	0.182308	0.621783	0.226321	0.436084	0.466907	0.692105	0	0	0	0	0	0	0	0	0.277267	0.11375	0.35073	0.324663	0.071094	0.623393	1.18982	0.52854	0.600926	0.20145	0.459794	0.637554	0.66366	0.279688	0.707086	0.861097	0.328066	0.545455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0	0	0	0	0	0	0	0.943376	0.648555	0	0	1.15005	0.440242	0	0	0	0	0	0	0	0	0	0.152737	1.34768	0.116799	0	0	0	0	0.278521	1.3894	1.27739	0.688235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	1.99191	2.10283	1.90859	1.46341	0.27418	0.34623	1.03425	2.2565	1.5906	1.74014	0.778352	1.25865	1.76734	1.04802	0.844423	0.497916	1.08084	1.34244	1.96227	3.04514	3.62093	1.22169	0.72349	1.2338	1.51448	2.2751	1.03637	0.14806	0.825774	0.27639	0.626774	1.47811	0.36739	0.669209	0.225904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.0688	0.48425	0.986068	1.41261	2.01629	1.67208	0.975578	1.4515	1.03646	1.44462	1.00063	0.595141	0.667991	0.455294	0.621273	0.511232	0.875733	0.666876	0.936568	1.25007	0.900872	0.975938	1.55348	1.0103	1.00033	1.79131	0.789787	0.384149	0.206509	0.305043	0.198144	0.348382	0.485493	0.924714	0.411017
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	1.28667	1.83643	0.717079	1.5996	1.45341	0.14428	1.20411	1.17861	1.23597	2.84217	1.08874	1.29424	0.780482	0.782668	1.14995	0.924773	2.19934	2.67159	2.24165	1.15064	1.62436	2.90555	1.61562	1.32752	1.11716	1.50312	0.288727	1.20155	1.174	1.39918	0.511531	0.553049	0.93328	0.268575	0.136486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.423858	0.414612	1.21469	0.847671	0.546687	1.55156	0.821419	1.41491	0.97359	0.0475987	0.167382	0.30867	0.128987	1.21053	1.66292	2.28731	1.2485	0.997321	0.772417	0.634213	0.793942	1.32984	1.71375	2.03778	2.1898	1.62622	0.773948	0	0.199625	0.728089	0.882963	1.78668	1.31999	1.59305	0.168937
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.44996	0.419169	0.649658	0.977898	1.17857	1.02372	0.765533	1.16646	1.24129	0.610468	0.538495	0.302834	0.50835	0.581391	0.390176	0.215714	0.354497	0.287658	0.406355	0.468956	0.63036	0.486082	0.527718	0.200797	0.314656	0.635657	0.80732	0.448786	0.264514	0.270155	0.105792	0.909461	0.171923	0	0.27193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	0.420449	0.0068934	0.643384	0.572086	0.805834	0.289523	0.317096	0.859291	0.735247	1.15341	1.45668	0.190717	0.304806	0.627983	0.427421	0.248162	0.18842	0.50092	0.703064	1.32801	0.730654	1.30472	0.253843	1.27284	1.74616	0.921325	0.259651	0.429689	0.220568	1.06716	0.934533	1.42447	1.112	0.0670192	0.145349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	0.611083	0.853638	0.397495	0.600962	1.07271	0.676887	0.750008	1.91845	0.737142	1.15142	1.16659	0.685382	0.67842	1.84446	0.999108	0.673733	1.07332	0.866792	0.897102	1.10646	0.204476	0.949514	1.25991	0.739154	0.0183248	1.03828	1.22718	0	0	0	0.168929	0.189257	0.0668993	0.399621	0.0414938
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bdafba4d-384d-4886-a6c9-d1ddd966b153.fc.signal	0.974846	0.167136	0.174847	0.584979	0.390328	0.787801	1.09235	1.89668	1.49116	0.825309	1.17158	1.29917	0.33312	0.1202	0.48465	0.657126	0.581013	0.163823	0.999738	0.940077	0.312408	0.348856	0.0978701	1.4965	1.0544	1.52448	1.08566	0.411337	0.104136	0.39051	0.234306	0.278564	0	0	0.93617
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.f193a9be-90be-4e6b-adc3-81560fdb7706.fc.signal	0.760004	0.619339	0.363697	0.738417	0.55724	0.103735	0.228426	1.26248	1.03795	0.72612	0.75814	0.322679	0.377948	1.19465	0.81423	0.484591	0.374693	0.545201	0.841226	0.584646	0.315461	0.272747	0.525234	0.814943	0.605644	0.57089	0.521577	1.01287	0.990282	0.482949	0.379266	1.08023	0.645598	0.48394	0.375362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00863647	0.316412	0.265768	0	0	0	0	0	0	0	0	0	0	0.105462	0.506216	0	0	0	0.689038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.9dac3370-6335-4df0-bea0-9e684edfa350.fc.signal	1.50694	0.688668	1.07317	0.922695	1.40056	1.0484	0.24053	0.895147	1.46401	0.548714	0.803958	0.306536	0.410955	0.749657	1.23798	0.766401	0.613368	0.642559	1.2642	0.252697	0.233939	0.370342	0.997814	0.804355	0.735066	0.640116	0.583738	0.280632	0.0950467	0.247551	0.275497	0.0689305	0.477906	0.316787	0.221675
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.2cec18a6-acf1-4ec3-b511-04e126f82363.fc.signal	1.16443	0.320725	0	0.142832	0.919285	1.88197	0.169799	1.33437	0.253114	1.1788	1.08788	1.18249	0.686316	0.595279	0.824793	1.70141	0.678003	0	0.262803	0.860473	0.707185	1.98216	1.64873	0.612665	0.943403	0	0.866293	0.658974	0.394575	1.74163	0.162868	0.0852011	0.694653	0	0.0604327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.e1095ee8-c1a0-47db-b726-788ab3dbb842.fc.signal	0.128041	0.271509	0.114929	0.187434	0.178949	0.357903	0.479777	0.288479	0.145782	0.333987	0.141925	0	0.0609353	0.389527	0.296963	0.185891	0.199775	0.207489	0.525288	0.212117	0.211345	0.363299	0.302364	0.130355	0.276141	0.326576	0.0339387	0.160437	0.197461	0.135301	0.0575904	0.192063	0.448617	0.479029	0.136419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.555de7dc-c653-4909-9c33-caf14688e0ce.fc.signal	0.331034	0.430011	0.960056	1.47496	0.868788	0.497677	0.567167	0.370017	0.230731	0.0176841	0.132681	0.123668	0.0819079	0.191298	0.336854	0.217034	0.0289757	0.300586	0.479973	0.49002	0.619162	0.373192	0.260486	0.256248	0.281257	0.127501	0.126521	0.436572	0.570387	0.192619	0.112915	0.154409	0.0842595	0.265519	0.413934
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.d793ab3e-d7c6-45e4-8372-b368878f1961.fc.signal	1.17722	0.651428	0.948542	1.39925	2.2751	0.987363	0.58346	0.959208	1.0579	1.07537	1.59013	0.908169	0.765607	1.01158	0.587709	0.542967	0.400835	0.621635	0.22699	0	0	0	0	0.478433	0.365362	0.518134	0.11929	0.212384	1.25018	0.701279	0.512454	0.687388	0.323288	0.39529	0.144554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.65d6531d-7428-4454-855d-d39b585d5301.fc.signal	0.744612	1.33878	1.49763	1.25684	0.914996	0.685457	0.724411	1.35718	1.20353	1.83113	0.977593	0.581694	0.52304	0.766371	0.83394	0.18261	0.0215563	0.228913	1.39073	1.38956	1.00924	0.804567	0.578433	0.380694	0.948663	1.15878	0.551418	0.831325	0.231308	0	0.114444	0.626539	0.748464	0.332023	0.208202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.13102329-ee3d-4773-b2d1-9ab40cd17100.fc.signal	0.293932	0.103643	0.007316	0.1829	0.157294	0.426874	0.774527	0.170741	0.146342	0.54883	0.164658	0.118286	0.617157	0.450056	0.369578	0.164629	0	0.117056	0.169487	0.0792631	0.36592	0.246347	0.360728	0.0813835	0.0268918	0.320016	0.181313	0	0.119495	0.301253	0.157294	0.245127	0.281731	0.165975	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.b3d30ae7-78a7-458d-9ccf-f1436025286b.fc.signal	0.487018	1.82986	0.378267	0	1.90079	2.6857	0.766327	1.02922	0.448089	1.07804	0.702524	0.836187	0.599061	0.430341	0.522259	1.09983	1.45633	0.591042	1.12061	0.267677	0	0.449192	0.449192	0.713978	1.08279	0.997678	0.799088	0	0.321527	0.576857	0.406637	0.491747	0.387723	0.70925	0.10985
