	chr19:11352196-11352345	chr19:11352346-11352495	chr19:11352496-11352645	chr19:11352646-11352795	chr19:11352796-11352945	chr19:11352946-11353095	chr19:11353096-11353245	chr19:11353246-11353395	chr19:11353396-11353545	chr19:11353546-11353695	chr19:11353696-11353845	chr19:11353846-11353995	chr19:11353996-11354145	chr19:11354146-11354295	chr19:11354296-11354445	chr19:11354446-11354595	chr19:11354596-11354745	chr19:11354746-11354895	chr19:11354896-11355045	chr19:11355046-11355195	chr19:11355196-11355345	chr19:11355346-11355415	chr19:11355416-11355495	chr19:11355496-11355645	chr19:11355646-11355795	chr19:11355796-11355945	chr19:11355946-11356095	chr19:11356096-11356245	chr19:11356246-11356395	chr19:11356396-11356545	chr19:11356546-11356695	chr19:11356696-11356845	chr19:11356846-11356995	chr19:11356996-11357145	chr19:11357146-11357295	chr19:11357296-11357373	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.11833	0.826929	0.287041	0.146907	0.383273	0.0944597	0.599089	0.232113	0.350928	0.74684	1.48082	0.957953	1.32724	0.382026	0.40548	0.675896	1.74236	1.73008	0.68761	0.541037	1.23308	0.399229	2.17314	4.45843	2.09695	3.67477	2.32923	1.41739	1.26051	1.05826	1.44178	1.11567	1.35341	1.56863	0.839578	0.396518	0.401662
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.318533	0.346758	0.416321	0.610499	1.00602	0.435805	0.168669	0	0	0.078836	0.461417	0.440069	0.838448	0.516913	0.319707	0	0.521367	0.369135	0.693037	2.28368	1.32544	0.55067	4.14246	5.48281	4.31904	1.21495	0.507556	0.694461	0.819936	0	0	0	0	0.924501	0.422998	0.268006	0.189189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.715431	0.223164	0.345355	0.425837	1.27078	1.21266	1.12064	1.37567	1.24441	1.73326	1.71755	1.48624	0.427238	0.478008	0.15053	0.219805	0.936841	2.76342	2.23518	1.6896	1.98007	3.89031	6.43607	8.98048	2.44271	5.87137	3.63599	1.65769	1.33251	1.17363	1.13471	0.637286	1.9544	0.958417	1.23908	1.23307	0.409548
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.702956	0.649153	0.595318	0.563781	0.456231	0.022258	0.678797	0.485908	0.57494	1.45407	0.762525	1.33316	0.389231	0.22812	0	0.463638	0.178056	0.517427	0.396898	0.224417	0	0	0	0	0.565651	1.2538	2.13389	0.713717	0.0589609	0.393173	0.268925	0.524838	0.595348	1.13325	0.0998918	0.285559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146983	1.69596	4.24972	7.29891	3.55028	0.463859	0	0	0.350084	1.6586	0.196922	1.42461	0.836674	0	0	0	0.351485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0	0	0.019323	0.57969	0.077292	0.146855	0.509725	0	0	0	0	0.734482	0.455388	0	0.15071	1.40411	0.193402	0	0	0	0.600106	0.207952	0.610698	0.675841	0.345241	0.0940465	0	0	0	0	0	0	0.52454
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.284843	0.148448	0.589919	0.693837	1.33955	0.908616	0.157237	0	0	0	0.184032	0.684328	1.42897	0.786029	0.539129	0.798003	0.534212	1.12824	1.77677	1.23136	0.512677	1.92389	2.58846	1.82564	1.31148	1.99236	0.587504	0.404928	1.11731	1.88599	1.18992	0.91083	0.616722	0.378373	0.938464	1.69041	0.326454
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0.106627	0.999247	0.18648	0	0	0	0.0838319	0.564726	0.663492	1.647	1.36326	0.192556	0.0238194	0.20395	0	0.308674	0.923828	0.399729	0	0	0.492679	0.316796	0	0.452234	0.611657	0.890775	0.664721	0.991072	0.513288	0.508726	0.0940578	0.0947231	0.497829	0	0.515924
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.153078	0.235297	0.128501	0.0994975	0.110513	0.0593775	0.102569	0.0826796	0.189766	0.191787	0.229811	0.200294	0.238532	0.370042	0.425253	0.527372	0.493657	0.622159	0.86324	0.997088	0.782604	0.779957	1.355	1.77984	0.685834	1.76457	3.20402	3.8336	2.22571	0.998565	0.590606	0.397642	0.360827	0.453919	0.49653	0.440031	0.414422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.571606	0.39895	0.0977958	0.486971	1.09723	1.35706	1.34073	0.685957	0.751334	0.338516	0.543414	1.03338	0.705271	1.05715	0.194511	0.605791	1.47738	1.12396	1.41647	2.08001	1.47436	0.0286303	0.61248	3.24576	3.38385	0.966603	0.873058	0.552304	1.37492	0.711194	1.31703	0.843341	0.320659	0.264247	0.442391	0.0342585	0.469231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.710038	0	0.481355	0.652876	2.19941	2.00172	0.194431	0	0.258193	1.17507	1.92203	1.73081	1.12513	0.78089	0.0988218	0.650254	0.91799	1.47144	0.418394	1.39166	0.90249	1.28393	2.64761	2.81454	2.66958	1.45347	0.921161	0.433541	0.96895	0.718599	0.506487	0.537007	0.390638	1.13342	0.502547	0.575175	0.567708
