	chr2:215378311-215378460	chr2:215378461-215378610	chr2:215378611-215378760	chr2:215378761-215378910	chr2:215378911-215379060	chr2:215379061-215379210	chr2:215379211-215379360	chr2:215379361-215379510	chr2:215379511-215379660	chr2:215379661-215379810	chr2:215379811-215379960	chr2:215379961-215380110	chr2:215380111-215380260	chr2:215380261-215380410	chr2:215380411-215380560	chr2:215380561-215380710	chr2:215380711-215380860	chr2:215380861-215381010	chr2:215381011-215381160	chr2:215381161-215381310	chr2:215381311-215381460	chr2:215381461-215381610	chr2:215381611-215381760	chr2:215381761-215381910	chr2:215381911-215382060	chr2:215382061-215382210	chr2:215382211-215382360	chr2:215382361-215382510	chr2:215382511-215382660	chr2:215382661-215382810	chr2:215382811-215382960	chr2:215382961-215383110	chr2:215383111-215383260	chr2:215383261-215383410	chr2:215383411-215383560	chr2:215383561-215383580	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.310276	0.360095	0.484927	0.82908	0.140622	0.530132	0.685145	0.398272	0.695769	0.347568	0.424761	0.610534	0.382521	0.891075	0.880886	0.310339	0.499863	0.706318	1.18176	0.858698	0.362245	0	0.459152	0.626371	0.178767	0.725734	0.436645	0.200242	0	0.0151022	0.367421	0.886264	0.596441	0.26402	0.317118	0.318495	0.39446
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.101464	0	0.0729685	0.295655	0	0	0.221008	1.07077	0.585369	0.927411	1.31022	0.784701	0.904059	0.193978	1.02056	0.539812	0.377993	0.44532	0.475142	0.246808	1.34175	0.2137	0.173379	0.851621	0.678659	1.12898	1.13171	2.14633	0.583796	0.741561	0.209248	0.239009	0	0	0.405036	0.64385	0.268124
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.50154	0.927983	1.2489	0.903217	0.527668	2.24944	1.62132	2.21698	1.62826	1.19266	2.18428	2.91917	2.39401	1.682	1.2085	1.61313	1.7052	2.37148	2.49095	2.33356	2.55494	1.93482	2.06817	2.60347	1.95058	1.86871	1.47785	1.14339	0.991818	0.889324	1.66276	1.68535	1.52971	1.31779	2.22569	1.2904	0.465936
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.690341	0.112018	0	0.321925	0.334305	0.308077	0.175445	0	0	0	0	0.164746	0.365479	0.130743	0.322455	0.264984	0	0	0	0	0	0.528768	0.372957	0.0083926	0	0.179553	0.532319	0.644214	0.301573	0	0	0	0	0	0	0	0.279412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.004732	0.409343	0.142583	0.371734	0.333581	0.0603324	0	0.0997235	0.165377	0.0813376	0.839366	0.390616	0.837906	0.323625	0.147656	0	0.47679	0.235113	0.692025	0.638925	0.147491	0.703746	0.167494	0	0.0149054	0.187211	0.018758	0.170656	0.581416	0.0967179	0	0	0	0	0	0.599784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.52676	1.88751	3.01838	4.64334	3.14062	2.33075	3.00617	2.02393	2.30083	2.82586	2.30529	2.58718	2.58498	3.60109	3.31788	2.27437	2.93514	2.71107	2.40325	1.82448	1.89305	1.7181	1.27545	2.37232	3.62479	3.98975	3.01708	2.95004	1.58308	1.29022	1.08554	1.68965	2.76527	1.84258	2.08324	2.56915	0.0363351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.298587	0.423954	0.315907	0	0	0	0.477318	0.581576	0.912872	0.0330259	0	0	0.22607	0.177952	0.627462	0.783562	0.0734801	0.710262	0.23843	0.284801	0.0155829	0.400826	0.0242418	0.487732	0.392754	0.219296	0.519587	0.337305	0.606443	0.271301	0	0.364419	0.0636465	1.27181	1.15953	0.313101	0.69265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0989512	0.197897	0.973218	0.526536	0.145243	1.24919	1.28187	0.304157	0.144337	0.684516	0.723561	1.13118	0.528347	1.23285	1.31639	0.67451	1.73184	1.82366	0.84811	0.240238	0.155291	0.320683	0.317185	0.468206	0.270512	0.591893	0.986829	0.581876	0.115266	0	0.181546	0.808006	0.828181	0.921661	0.427575	0.912412	0.376501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.630711	0.671571	1.13957	0.69822	0.0510165	0	0.583718	0.0435874	0.271065	1.12478	0.797769	0	0	0	0	0.207724	1.84108	1.38779	0.392157	0	0.105222	1.35475	0.650382	0.763059	0.618646	0.942827	2	1.42233	0.369903	0	0	1.10979	2.2499	1.10465	1.91615	0.86511	0.222061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0	0.342068	0.34559	0.641963	1.00333	0.643486	1.76676	0.529989	0.102143	0.53911	0.471826	0.786886	0	0.527255	0.274537	0	0	0.127405	1.58009	0.20432	1.52282	1.11722	0.381341	1.32514	0.103777	0	0.496627	0.374149	0.919813	0.171507	0.846089	0.105416	0	0.582149	0.38787	0	0.39012
