	chr11:10303298-10303447	chr11:10303448-10303597	chr11:10303598-10303747	chr11:10303748-10303817	chr11:10303818-10303897	chr11:10303898-10304047	chr11:10304048-10304197	chr11:10304198-10304347	chr11:10304348-10304497	chr11:10304498-10304647	chr11:10304648-10304797	chr11:10304798-10304877	chr11:10304878-10304947	chr11:10304948-10305097	chr11:10305098-10305247	chr11:10305248-10305397	chr11:10305398-10305547	chr11:10305548-10305697	chr11:10305698-10305847	chr11:10305848-10305997	chr11:10305998-10306147	chr11:10306148-10306297	chr11:10306298-10306447	chr11:10306448-10306597	chr11:10306598-10306747	chr11:10306748-10306897	chr11:10306898-10307047	chr11:10307048-10307197	chr11:10307198-10307347	chr11:10307348-10307497	chr11:10307498-10307647	chr11:10307648-10307797	chr11:10307798-10307947	chr11:10307948-10308097	chr11:10308098-10308247	chr11:10308248-10308397	chr11:10308398-10308449	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	9.93477	10.8285	8.04869	6.87565	6.34553	7.99294	4.79875	3.25978	2.53553	5.60977	7.2551	5.13534	3.30005	2.66101	2.96797	4.53362	6.13643	4.84814	5.85342	6.50335	5.7641	5.56616	6.27019	6.681	6.04231	3.55777	2.77958	2.18899	1.97356	3.47794	6.78643	3.42605	2.10863	1.55771	2.63335	4.20983	4.1908	0.373898
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	26.7989	15.6843	9.47914	4.92887	5.99433	7.23591	5.82818	4.38167	6.78791	14.232	23.874	19.4217	7.76257	5.2323	9.20096	11.4984	11.6361	10.5397	9.2333	2.75391	2.95148	4.21749	2.18941	2.45553	1.85293	5.10668	1.604	1.12495	1.81845	8.20511	11.6746	13.0557	7.94705	11.7775	8.22163	3.56238	7.21009	0.541004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	9.41486	11.8111	9.92903	10.3872	7.66442	6.3928	5.94015	5.27525	4.89728	8.8175	11.6644	7.86218	3.66684	2.70483	5.83631	8.59108	10.5423	12.6386	10.3255	12.729	8.96948	9.13267	6.46212	5.29035	8.59527	11.6096	9.09578	6.37758	4.34119	10.2013	13.2625	10.3102	10.3646	6.85432	6.99742	9.05919	4.27473	0.291292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	26.0316	30.837	37.6817	29.3271	9.24098	11.2233	18.6413	11.406	3.81579	5.25102	1.63236	1.43746	1.1006	0.813963	1.27206	0.761301	1.06086	2.32994	2.37615	2.3582	0.802584	0	0.10074	0.331387	0.0227049	0.451963	0.730394	0.512177	1.20935	1.79699	2.38293	1.98288	1.01355	3.49699	1.31181	4.20706	2.77741	0.261935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	24.871	22.3177	25.3681	19.7352	15.6998	12.4021	10.7037	10.7965	15.2759	20.16	17.9689	16.2522	8.91135	5.38424	10.5565	18.3674	9.36493	3.32119	5.09919	3.05215	3.00939	2.15511	1.55818	1.74612	2.52989	1.34032	0.680083	2.132	2.17279	4.19009	3.17906	2.80946	3.61271	3.30274	2.13489	3.01297	3.18831	0.452418
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	47.9908	50.1607	53.0674	32.7388	23.704	24.4867	23.9646	30.1412	30.9565	31.1249	34.0075	28.0774	19.3061	9.67051	20.3607	28.9738	30.9253	30.6627	22.6345	15.5844	12.8377	11.5615	8.52427	9.48203	9.09827	8.5708	8.27236	6.681	11.9089	17.0067	17.1808	17.6889	14.6618	12.5226	10.4141	6.04082	4.21941	0.502434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	27.4937	27.6359	30.9471	16.8015	9.21523	15.9736	19.8574	16.7121	15.9228	24.1241	26.7377	25.6359	12.519	4.73258	9.29449	16.9247	12.0789	4.65633	6.15414	5.32408	3.53515	2.13736	0.539671	0.301472	0.905736	0.48231	0.437049	1.49865	2.54057	4.1563	4.98169	5.52306	4.84461	2.89023	3.05041	3.5162	1.99731	0.359292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.408677	0.321457	0.255644	0.28372	0.311036	0.363128	0.447465	0.407148	0.263692	0.601298	0.545495	0.53566	0.389761	0.321761	0.573917	0.48019	0.435591	0.455974	0.547925	0.3995	0.346607	0.378608	0.263349	0.329835	0.309792	0.27738	0.242983	0.169658	0.193618	0.220481	0.198769	0.182698	0.270768	0.250793	0.441206	0.73186	0.97015	0.5625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	8.52873	9.78865	12.0403	7.70481	10.3356	8.70697	8.05985	5.3606	2.59438	9.87124	9.8771	7.21434	2.82626	2.30746	5.22819	3.8196	4.33344	2.77979	3.99508	3.84528	3.9504	3.91559	3.20518	1.82294	4.48467	5.58252	2.01147	0.361723	1.69828	3.90309	3.51182	2.58036	2.85502	1.0316	3.55662	5.13304	8.80557	0.431362
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	33.5477	23.829	9.72247	4.34182	8.13208	13.8331	15.0807	11.1594	10.0248	20.8192	22.489	16.6113	12.3938	7.57246	16.0514	17.915	11.9591	4.4924	6.67645	4.95766	6.2281	4.60627	3.95211	6.30281	4.81111	1.41052	1.84631	1.40753	1.04917	7.14963	6.18327	14.4466	10.9086	13.9368	8.68835	6.0998	4.46732	0.55
