	chr12:68322941-68323090	chr12:68323091-68323240	chr12:68323241-68323390	chr12:68323391-68323540	chr12:68323541-68323690	chr12:68323691-68323840	chr12:68323841-68323990	chr12:68323991-68324140	chr12:68324141-68324290	chr12:68324291-68324440	chr12:68324441-68324590	chr12:68324591-68324740	chr12:68324741-68324890	chr12:68324891-68325040	chr12:68325041-68325190	chr12:68325191-68325340	chr12:68325341-68325490	chr12:68325491-68325640	chr12:68325641-68325790	chr12:68325791-68325940	chr12:68325941-68326090	chr12:68326091-68326240	chr12:68326241-68326390	chr12:68326391-68326540	chr12:68326541-68326690	chr12:68326691-68326840	chr12:68326841-68326990	chr12:68326991-68327140	chr12:68327141-68327290	chr12:68327291-68327440	chr12:68327441-68327590	chr12:68327591-68327740	chr12:68327741-68327890	chr12:68327891-68328040	chr12:68328041-68328075	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.08273	0.168405	0.146197	0.445995	0	0.101582	0.159724	0.285802	0.560535	0.0018506	0	1.04018	1.4221	0.638509	0.423787	0.0222072	0.143858	0.114971	0.249485	0.638527	0.616511	1.06462	1.96068	0.342376	0.364616	1.76935	1.25858	0.388627	0.194313	1.20858	1.34722	1.59762	1.26765	1.14479	1.30373	0.703971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.81152	1.00291	0.636873	0.261158	0.798003	0.418921	0.214131	0.7054	0.0994658	0.62347	0.766102	0.544049	0.611366	0.16809	1.06218	0.468078	0	0.344757	0.560632	0.732008	1.32094	1.01134	0.221221	0.191787	1.03445	0.456444	1.8924	0.737315	0.890802	0.514811	0.431266	0.219141	0.282699	0.233649	0	0.475806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.38253	0.931981	0.199095	0.623006	0.823647	0.603955	1.03411	0.248239	0.437775	0.116462	1.12129	1.50502	1.35673	0.0410181	0.991913	1.78653	0.761661	1.19783	0.63394	0.524586	0.606713	2.77313	1.78656	0.350546	0.724225	1.64887	0.840777	1.99108	0.427139	0.57539	0.624197	0.742624	0.644951	0.936943	1.42543	0.716981
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.38051	1.90409	0.138176	1.02315	1.67776	3.14349	1.88204	0.548355	0.547547	0.103829	0.224258	1.10124	0.625947	0.214961	0.107073	0.903055	0.200285	0.445388	0.253204	0.22543	1.07225	1.0492	1.35395	1.24608	0.261793	0.295252	0.507625	0.866507	0	0.5021	0.959042	0.976078	0.558274	0.436784	0	0.567489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.50767	0.338699	0	0	0	0	0	0	0	0	0	1.30227	1.3843	0.973181	0.44459	4.08902	4.08443	0.209182	0	1.01758	1.21602	0.625823	2.29456	0.410028	1.58855	2.06544	0.501054	1.62912	0.466524	1.63522	0.935175	1.52984	6.59702	3.73604	0	0.378641
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.405596	0.381706	0	0.630631	0.290765	0.856617	0.429363	0.158866	0.821368	0.780856	0.274669	0.490412	0.628906	0.603414	0	0.502971	0.702169	0	0	0.336232	0.592531	0.908331	0.0176337	0.055307	0.939066	0.834283	0.0806132	0.462514	0.0173893	0.379877	0.13317	0.66075	0.902738	1.33777	0.749636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.10778	1.43462	0.514624	0.367212	1.06019	1.31114	1.28213	1.35956	1.07991	0.499258	0.0480984	0.3942	0.619995	0.695629	0.960693	0.489547	0.427056	0.845115	1.28263	0.820636	0.885444	1.02333	0.489095	0.319407	0.67293	1.17009	0.714847	0.194277	0.51135	0.164932	0	0.122219	0.177381	0.48181	0.656041	0.379845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.252333	0.656897	0.0952411	0	0.483286	0.951319	0.9112	1.27089	0.85686	0.722116	1.03922	0.479622	0	0.0902243	0.529528	0.96448	0.405604	0.199353	0	0.26177	0.435788	0.545952	0.816471	0.304171	0	0.281247	0.764955	0.0522293	0.0396229	0.454732	0.769823	0.0435403	0.480383	0.401172	0.837795	0.789691
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.4965	0.133398	0.0362987	0	0	0	0.0299464	0.124323	0.0108896	0.177913	0.252405	1.05035	0.493827	0.0208717	0	0.140694	0.501152	0.558333	0.22968	1.38266	1.86835	1.80571	1.35629	0.369487	0.254162	1.2374	0.482046	0	0.40851	1.29188	0.6963	2.71266	2.27235	2.6618	2.84804	0.562814
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.509029	0.818931	0.956207	1.42341	1.5719	0.768486	1.02581	0.615571	0.52376	0.339118	0.949632	0.4855	1.29701	1.03353	0.860839	0.855592	0.596793	0.38576	0.365291	0.463072	1.9655	0.861427	0.170113	0.574572	0.625201	1.56594	1.11621	1.28856	1.75771	1.50532	1.30249	1.96442	1.9953	1.83606	1.5317	0.57027
