	chr17:74742584-74742633	chr17:74742634-74742733	chr17:74742734-74742883	chr17:74742884-74743033	chr17:74743034-74743183	chr17:74743184-74743333	chr17:74743334-74743483	chr17:74743484-74743633	chr17:74743634-74743783	chr17:74743784-74743933	chr17:74743934-74744083	chr17:74744084-74744233	chr17:74744234-74744383	chr17:74744384-74744533	chr17:74744534-74744683	chr17:74744684-74744833	chr17:74744834-74744983	chr17:74744984-74745133	chr17:74745134-74745283	chr17:74745284-74745433	chr17:74745434-74745583	chr17:74745584-74745733	chr17:74745734-74745883	chr17:74745884-74746033	chr17:74746034-74746183	chr17:74746184-74746333	chr17:74746334-74746483	chr17:74746484-74746633	chr17:74746634-74746783	chr17:74746784-74746933	chr17:74746934-74747083	chr17:74747084-74747233	chr17:74747234-74747383	chr17:74747384-74747533	chr17:74747534-74747683	chr17:74747684-74747806	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	11.1252	6.71584	4.91817	10.0172	4.25063	7.46006	8.40573	4.21265	2.19174	0.732551	0	3.05997	5.65682	12.3061	10.5833	4.77119	2.09845	3.79025	7.78575	2.15564	1.37491	2.22142	2.83252	0.51671	0	0.895504	1.71587	1.6528	3.16776	1.25588	5.04664	5.03722	5.1556	6.8173	2.51929	0	0.776435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.696619	0.5634	0.438293	0.42084	1.35125	0.61472	0.86944	0.316492	0.478901	0.464338	0.766103	1.42201	1.62645	1.04371	0.793713	2.17922	6.33382	6.55271	5.25415	2.48073	1.24329	0.911261	0.667866	0.598921	0.320437	0.700495	0.95879	1.26367	1.3292	1.59063	1.56315	2.85735	2.56385	2.10329	3.82576	4.47812	0.175926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.74694	0.889794	0.149104	1.01669	0.189028	0.306108	0.256023	0.218409	0.312664	0	0	0	0	0.450317	0.362035	1.20781	3.81603	3.28027	0.850106	0.703113	0.66615	0.505704	0.245006	0.490802	0.144741	0.251239	0.901586	2.83977	1.21632	1.96574	1.66926	5.67891	5.25361	4.11807	5.43796	2.73489	0.382199
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	3.67488	2.65481	3.63329	6.57465	5.55758	4.59543	3.35714	3.15134	3.6545	2.9904	3.08243	1.62735	3.66743	2.6548	3.00669	2.0505	2.47813	4.16933	2.8716	1.39421	1.15069	1.87082	1.03191	1.16701	1.80108	2.03416	1.30069	1.89313	1.87756	1.02154	2.29699	1.9644	1.55905	1.70753	3.50709	4.53588	0.619355
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	3.37647	1.46303	1.26223	2.07827	3.31817	2.9006	3.56358	1.02474	1.22521	1.23239	0.473735	0.671989	1.17691	1.56649	0.991985	1.62373	0.879547	0.718348	0.4813	1.21762	0.965826	0.0573804	0.666187	0.408586	0.903719	0.388907	0.443104	0.599266	1.45986	1.39214	0.0712606	0.617794	0.283445	0.327646	0	0	0.226891
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	12.156	15.8945	16.3173	20.9325	37.1406	29.8422	27.6377	20.1617	9.18919	4.39119	5.04338	9.02254	17.5182	16.1185	13.3371	4.36722	9.08695	12.2269	3.00718	2.47447	2.6537	0.366521	2.10813	3.39184	2.91885	4.24198	6.31309	4.89741	7.10429	11.4174	10.8071	7.99129	6.35225	6.26635	5.00666	7.39762	0.525714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	3.27792	0.108059	0	1.0368	1.55368	4.44317	0.545433	0	0	0	0.197977	2.196	0.424626	0	0	0	0.9433	0.684936	0	0	2.00364	1.13783	0	0.154736	2.33407	1.21317	0.883235	4.10121	3.11722	3.03959	2.00558	3.62707	3.68763	5.96281	1.90298	0.710959	0.209302
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0	0	0	1.71811	1.59161	0.647664	0.703765	0	0	0	0.259943	1.01306	0.596045	0	2.27927	2.976	0.816062	0	0	0	1.84971	3.86419	1.49235	0.258756	0.833143	0	1.44852	2.85526	1.84452	1.76287	3.0952	1.88369	0.906677	0.926839	0.146465
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.301102	0.0555983	0.230899	0.0397197	0.224632	0.75603	1.71324	0.920967	0.397008	1.44988	1.11923	1.65644	3.10838	2.43684	1.68247	1.62628	3.45433	3.16164	2.86482	1.73276	1.26207	0.850397	0.35443	0.458947	0.830009	1.97952	1.54125	1.62234	1.61282	1.7155	1.56724	2.12655	5.0353	4.45835	4.81525	3.72631	0.146341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	4.77692	4.92359	6.70908	7.39815	7.32628	7.22717	6.20499	4.64431	2.29352	0.301003	0.421476	1.75129	2.20793	1.81912	1.58024	1.3902	1.75402	2.16636	1.48167	1.10064	1.41148	1.63526	1.32751	0.799795	0.775617	0.965008	0.851453	0.984672	1.07772	1.06763	1.5672	1.70641	1.85174	2.23475	2.6995	2.24975	0.140039
