	chr3:151198409-151198558	chr3:151198559-151198708	chr3:151198709-151198858	chr3:151198859-151199008	chr3:151199009-151199158	chr3:151199159-151199308	chr3:151199309-151199458	chr3:151199459-151199608	chr3:151199609-151199758	chr3:151199759-151199828	chr3:151199829-151199908	chr3:151199909-151200058	chr3:151200059-151200208	chr3:151200209-151200358	chr3:151200359-151200508	chr3:151200509-151200658	chr3:151200659-151200808	chr3:151200809-151200958	chr3:151200959-151201108	chr3:151201109-151201258	chr3:151201259-151201408	chr3:151201409-151201558	chr3:151201559-151201708	chr3:151201709-151201858	chr3:151201859-151202008	chr3:151202009-151202158	chr3:151202159-151202308	chr3:151202309-151202458	chr3:151202459-151202608	chr3:151202609-151202758	chr3:151202759-151202908	chr3:151202909-151203058	chr3:151203059-151203128	chr3:151203129-151203208	chr3:151203209-151203328	chr3:151203329-151203358	chr3:151203359-151203497	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.387064	1.0331	0.58667	1.01343	0.958186	1.26489	1.45004	2.55012	3.94474	5.46569	7.55774	7.02721	3.58829	3.799	1.54268	1.55796	0.765221	1.02654	1.60018	0.38837	0.743886	0.706307	0.793856	0.382543	1.23039	0.703165	1.75072	3.64935	1.85577	2.07198	1.44062	1.74626	2.14704	2.15022	2.50106	1.36409	0.98515	0.512857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.4902	1.18713	0.338764	0.187127	0	0.125393	0.323301	0.396705	0.802226	0.583433	0.457565	0.387707	0.145165	0.433433	0.479301	0.517284	0.260691	0.221546	0.44466	1.10923	1.05312	0.389785	0.0354561	0	0.0100771	0.610251	0.982775	0.77895	1.33803	2.13495	1.80857	2.6772	1.9074	0.945028	0.101929	0.06	0.863913	0.697368
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.03459	0.382261	0.782833	0.617447	0.131562	0.634219	0.382263	0.224922	0.577692	0.774053	0.672454	1.10482	0.972235	0.856583	0.441358	0.670259	0.491166	0.424605	0.147395	0.0539696	1.10602	0.912007	0.587108	0.552665	0.385738	0.22946	0.816622	0.737538	0.655916	1.35743	2.11579	2.53454	1.70187	0.470817	0.321368	0.387626	0.2433	0.536913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.825921	0.916111	1.342	3.38524	1.38308	1.74486	0.99205	2.66708	2.83765	4.13393	4.47456	3.68236	3.36427	3.83676	1.79276	3.31177	4.07731	3.7593	4.06208	3.44843	2.89746	7.11968	7.79217	6.28482	5.18039	3.50783	3.79477	7.15634	9.35916	8.52283	6.90935	5.36963	2.4965	1.78759	1.46442	3.25055	3.76042	0.568421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	1.50459	2.19063	1.35323	1.63927	2.21431	3.63018	1.42671	3.67579	9.94205	12.6782	15.5814	10.2769	6.76609	11.7989	5.76846	5.89854	11.4507	17.6942	10.1007	7.56581	14.9607	28.9772	35.5562	23.5334	12.0982	11.337	11.0389	29.7177	36.6798	23.0361	36.9703	15.2421	9.85048	5.68397	2.48133	6.64983	9.74806	0.495169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.28046	1.3904	0.848767	0.706831	1.30036	0.0542067	0.679316	0.542148	0.191322	0	0.928729	0.892941	1.41274	1.10021	0.446395	0.121164	1.03649	1.5977	0.264669	1.73805	2.89886	1.99831	2.21538	1.11732	0	0	0.545367	0.64652	0.598677	1.74029	2.78603	1.04282	1.79635	1.53969	0.0794493	0	0	0.549505
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0.833682	2.09771	3.47936	1.11107	0	1.82656	1.006	1.06487	2.4425	2.37617	0.096379	0	0.209189	1.71303	0.472791	1.77391	1.18641	2.78741	0.348446	0	0	1.00781	0.600741	0	0	0	0	1.91758	0.688857	0	0.803265	0.744738	0	0.290133	1.38607	1.34565	1.21231	0.720497
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.86849	0.952826	0.175851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00295387	0.573288	0.731246	0.209442	0	0.102281	0.961286	1.07664	0.881499	0.17944	0.22075	0.122642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	1.31927	2.78813	1.26982	1.95806	1.92888	1.61373	0.823341	0.90063	4.16532	4.5074	4.80656	2.37351	4.70061	9.52824	3.75636	4.037	3.70633	3.14216	5.72261	4.12651	7.40548	10.2004	7.00977	7.72545	6.4359	5.60398	8.39857	10.3831	7.80415	12.0702	8.28661	6.96203	4.87894	5.60895	4.49146	3.6309	2.20977	0.554468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.341464	0.247318	0.620792	1.67903	0.851796	0.253432	0.277555	2.08696	1.97241	1.66008	0.724875	0.216713	0.793209	0.601233	0.617256	0.736513	2.23548	1.46218	1.12233	0.740284	2.48305	5.01087	3.17333	2.99306	2.38202	2.13747	2.89397	3.4771	4.45074	3.65696	1.87182	1.61903	1.12738	1.11904	1.08145	1.18839	1.10918	0.684058
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	1.49869	2.06022	0.396118	0.440992	0.942264	0.532019	0.123046	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0692136	0.502529	0.655096	0.132029	0	0.0538421	1.42118	2.40617	2.15858	0.951429	0.235993	0.353808	1.17854	1.57688	1.50477	0.871779	0.214433	0.637363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.687998	0.670746	0.408299	0.162528	0.237731	0.22637	0.696315	0.997189	2.24466	2.82277	2.8555	3.39509	2.42703	1.85036	2.76947	2.27799	2.36369	2.30708	2.39504	3.30715	3.83084	4.43897	5.39683	3.32085	1.38254	1.18969	2.37179	5.96062	5.06509	5.53467	3.91488	4.81912	4.08527	1.34176	0.885004	0.950476	1.3532	0.826087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	0.526139	0.991666	1.21722	1.72068	1.76242	2.19298	2.70736	2.79556	5.80845	6.48525	6.07628	4.71736	7.24849	5.78688	6.82445	9.05596	9.19381	7.61029	8.78719	8.49414	10.6658	16.1564	18.536	17.9508	12.9474	11.9273	16.921	19.1442	22.6541	24.077	22.277	15.0145	11.6304	11.2355	9.89073	10.1672	10.6956	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.dfea9345-a570-4c36-afd3-060bffee6f21.fc.signal	1.0452	1.15526	0.789624	2.33172	1.72328	0.691488	1.25123	5.41889	5.31465	3.38632	2.27766	3.24861	4.45229	2.97744	1.1299	1.28697	2.89137	4.24468	3.70195	4.09222	3.67884	4.69931	6.12414	4.8485	3.4782	4.81803	4.46955	3.58726	4.04307	7.04915	7.51551	4.13837	1.38693	0.720948	1.45523	2.50575	1.70931	0.391892
