	chr1:15724568-15724717	chr1:15724718-15724867	chr1:15724868-15725017	chr1:15725018-15725167	chr1:15725168-15725317	chr1:15725318-15725467	chr1:15725468-15725617	chr1:15725618-15725767	chr1:15725768-15725917	chr1:15725918-15726067	chr1:15726068-15726217	chr1:15726218-15726367	chr1:15726368-15726517	chr1:15726518-15726667	chr1:15726668-15726817	chr1:15726818-15726967	chr1:15726968-15727117	chr1:15727118-15727267	chr1:15727268-15727417	chr1:15727418-15727567	chr1:15727568-15727717	chr1:15727718-15727867	chr1:15727868-15728017	chr1:15728018-15728167	chr1:15728168-15728317	chr1:15728318-15728467	chr1:15728468-15728617	chr1:15728618-15728767	chr1:15728768-15728917	chr1:15728918-15729067	chr1:15729068-15729217	chr1:15729218-15729367	chr1:15729368-15729517	chr1:15729518-15729667	chr1:15729668-15729692	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.465935	1.03399	1.7919	0.6662	1.02172	1.45274	1.02758	0.511962	0.743059	0.605533	1.20211	0.75863	0.576204	0.8781	0.545551	1.37467	0.966667	0.385172	0.453506	0.325462	1.18471	0.312926	0.223399	0.16243	0.522942	1.34829	0.789182	0.94406	0.983256	2.1791	2.64998	0.374965	1.1914	1.44804	1.52251	0.687887
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	3.08994	4.11962	2.94289	3.82085	3.30649	2.85281	3.89706	2.53392	2.00362	3.08049	5.50719	5.24545	1.50799	2.32838	2.8806	3.74758	1.7896	3.19878	4.0304	3.16238	1.63765	2.08262	1.9194	2.79696	2.19185	1.71218	2.15498	3.60055	4.209	3.32916	3.91955	1.58511	1.07949	1.4637	2.08606	0.521457
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	3.0793	2.81481	1.55962	1.48059	1.1135	1.22778	2.25921	1.69823	1.02263	0.855624	2.31078	1.81707	1.12702	1.44478	2.66164	3.77305	1.06751	1.5993	3.05813	1.57647	3.02991	1.4532	1.26225	1.3381	1.42425	1.51901	1.96882	0.905191	1.22839	1.70934	0.683846	2.26233	1.76633	1.34025	1.56899	0.797079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.0612038	0.531488	0	0.417277	0.176187	0.537815	0.439527	0.209565	0	0	0	0	0	0	0	0.445102	0.148377	0	0	0.0779156	0.324618	0.578685	0.823496	0.569365	0	0.18731	0.406145	0	0	0.4655	0.127975	0	0	0	0	0.980022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.962732	0.901523	0	0	1.01754	3.77621	4.63755	5.0636	0.853327	0.52118	3.49951	1.91514	0.889596	0.633806	0	2.96102	1.57154	7.04394	6.05723	0.0328192	2.35824	4.73293	3.68989	2.06043	2.77495	5.15871	3.74162	5.06841	1.89945	1.2324	2.40762	3.088	1.08538	4.54505	6.78372	0.623229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.58664	1.92795	0.834182	0	0	0	0	0.219682	0.262536	0	0.328491	0.663788	0.596281	1.02148	0.0461327	0.539446	0.796759	0.332322	0	0	0	0	0	0	0	0.256694	0.401918	0	0	0.127532	1.02014	0.191871	0	0	0	0.792749
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.92614	1.44294	2.19079	3.52127	2.15826	2.07078	1.57431	2.01821	1.98445	1.50193	0.937673	0.957173	1.40555	1.42024	2.25219	1.1838	0.653867	1.18072	0.756149	1.12576	1.30733	1.00237	1.08927	1.29069	1.41541	1.42662	1.41253	0.888766	1.06899	0.901354	0.861978	0.804793	0.563781	0.588392	0.776924	0.474849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.424907	0.470109	0.246562	0.434014	0.450031	0.0981179	0	0	0	0	0.054874	0.272931	0.0622699	0.573689	0	0.427801	0.209436	0	0	0	0.458802	0.871722	0.176986	0.559268	0.010018	0.102677	0.54893	0	0.208026	0.332818	0	0	0.637787	2.14859	0.710878	0.781568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.245073	0.388482	0.26431	0.327331	0.275076	0.243255	0.204991	0.310208	0.251953	0.181466	0.184035	0.134197	0.0522821	0.0382436	0.112203	0.313796	0.237544	0.31847	0.080519	0.229337	0.261791	0.149792	0.137382	0.183349	0.154501	0.121689	0.169826	0.0762838	0.0826473	0.156954	0.191972	0.227686	0.0773662	0.101228	0.145632	0.625495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.984407	0.525573	0.470616	0.400824	0.776507	0.604299	1.42624	1.04897	0.611747	0.365198	0.308783	0.377084	1.3764	1.03785	0.616182	0.592431	0.342927	0.896762	1.1388	0.622107	0.775062	1.23682	1.51894	0.265763	0.0133608	0.44092	0.766162	1.02746	0.308815	0.63693	1.00916	0.723097	0.109855	0.780986	0.926509	0.635906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	3.49349	5.09031	2.32018	2.36504	3.16694	2.3606	1.849	2.11666	1.4544	0.77829	0.489066	0.771824	0.906998	1.55168	3.25635	3.27035	1.61924	1.33156	2.76672	1.29959	0.686446	1.25587	2.71894	2.26949	2.44798	1.07737	3.40578	2.61976	0.338708	3.268	2.28029	1.77812	1.71806	1.82644	2.83046	0.690157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.660353	1.49253	1.59566	2.44748	1.35508	1.06297	0.92711	1.18142	2.24865	1.92027	1.12992	1.15627	2.20936	3.07594	1.03337	0.446077	0.487151	0.411945	0.167846	0.0417225	1.01387	0.122722	0.914474	2.03016	0.135014	0.739806	1.71108	0.864743	1.81167	2.04735	1.17835	2.03015	1.35261	1.64472	1.54656	0.650901
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.590164	0.763155	1.0955	0.470146	0.499544	0	0.579929	0.628078	1.04158	0.401857	0.97599	0.42276	0.400964	0.707347	0.905788	0.685773	1.30993	1.78817	0.49872	0.630839	0.813287	1.25883	0.870401	0.949583	0.838181	1.68157	0.727192	0.518454	1.03722	0.934832	0.923174	0.493369	0.883979	0.356765	0.233499	0.59116
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0.0935368	4.13039	9.7136	0.444262	1.52483	0.888498	4.37056	7.52831	2.01712	1.4648	2.1012	4.20243	0.341032	0.528287	3.15785	0.396216	0.792431	1.24868	0	1.10465	2.97776	0	0	0.819256	2.21536	0	1.59534	3.15477	1.15268	0.240131	2.92512	0.97349	1.05717	1.57384	0	0.509831
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	3.54347	2.91744	1.9368	0.901151	1.70708	0.0794809	0	1.32065	3.75362	2.22979	0.317927	2.41501	2.33029	0.631263	0.443336	0.489399	1.79704	1.51643	1.24128	0.487261	1.51268	1.39523	1.72595	2.89839	1.97434	2.65879	0	1.4246	0.774126	1.32306	0.849869	0.685481	2.05563	2.31308	0.87757	0.497221
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.0263	1.07721	0.871568	0.247983	0	0	0.379211	0.433713	1.93639	2.6179	0.651812	0.158808	1.04526	1.08316	0.556989	0	0.677933	0.232262	0.51197	0.94567	1.34861	0.535629	0.481128	1.1898	0.786944	0.0450358	0	0.373396	0.329588	0.950451	0.223164	0.17923	0.502937	0.290292	0.263078	0.856397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.0539072	1.34768	0.467196	2.61437	0.824475	1.13305	2.57843	0.592958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85973	1.3746	0	1.09606	2.13821	0.170706	1.34768	0.0988299	0	0.499737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	1.49976	1.82674	4.97381	4.28085	2.06415	1.82598	2.40014	2.07454	1.78814	1.8295	1.25574	1.10923	1.44655	1.07626	2.35102	0.609501	0.693035	1.70531	0.621652	1.00627	2.0311	2.1925	1.70529	0.874822	1.40341	2.25863	0.569793	1.17999	1.6144	2.02456	2.27076	2.50766	2.41087	2.93531	2.78108	0.402256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.327673	0.33393	0.793382	0.627886	0.767095	0.605947	0.604086	1.05461	1.00059	0.856021	0.605035	0.388211	0.545415	0.682642	0.728921	0.464373	0.489107	0.97612	0.77918	0.325256	0.360106	0.589663	0.598814	0.657175	0.404327	0.557153	0.705376	0.964066	0.862874	0.50404	0.824281	0.615126	0.443081	0.482468	0.678933	0.713603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.07242	1.24738	1.1131	1.51963	1.36583	0.832688	0.504908	0.852184	1.21451	1.57381	1.34085	0.446899	0.828653	0.6529	0.55716	0.395174	0.868216	0.677803	0.804949	0.784522	0.655945	0.748378	1.06593	1.15428	0.492706	1.12098	1.29191	0.284672	0.552511	0.964226	1.41629	1.52227	1.51549	0.74721	0.468617	0.664577
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	1.00634	1.0632	0.872702	0.815009	0.5151	0.560668	0.52854	0.623229	0.641774	0.522597	0.319435	0.445051	0.576477	0.48096	0.614276	0.317574	0.424257	1.08298	0.720446	0.500253	0.822371	0.691747	0.419472	0.463128	0.523069	0.400522	0.312977	0.682044	0.58576	0.345717	0.731844	0.52031	0.426406	0.393985	0.362	0.64276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	2.09507	0.442479	0	0	0	0	0	0	0	0	0.626548	0.470928	0	0.818961	0.672468	0.659695	0.868867	0	0	0	0	0	0.699921	0.828642	0.836659	2.15598	0.0643605	0	1.06999	1.58483	1.93073	0	0	0.337893	1.20676	0.669161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	1.59057	2.59719	1.19244	1.42208	1.93598	5.38863	3.83034	3.31127	4.01977	6.15864	7.09694	5.45864	4.9011	3.30637	3.00847	3.42516	3.35432	4.46747	3.22795	4.70859	5.37467	6.00966	4.78779	5.00836	4.71481	4.8503	3.72304	3.55469	3.27034	2.51436	1.66502	1.779	2.16781	2.41309	2.67086	0.389063
