	chr3:149473323-149473472	chr3:149473473-149473552	chr3:149473553-149473622	chr3:149473623-149473712	chr3:149473713-149473772	chr3:149473773-149473922	chr3:149473923-149473982	chr3:149473983-149474072	chr3:149474073-149474222	chr3:149474223-149474372	chr3:149474373-149474522	chr3:149474523-149474672	chr3:149474673-149474822	chr3:149474823-149474972	chr3:149474973-149475122	chr3:149475123-149475272	chr3:149475273-149475422	chr3:149475423-149475572	chr3:149475573-149475722	chr3:149475723-149475872	chr3:149475873-149476022	chr3:149476023-149476172	chr3:149476173-149476322	chr3:149476323-149476472	chr3:149476473-149476622	chr3:149476623-149476772	chr3:149476773-149476922	chr3:149476923-149477072	chr3:149477073-149477222	chr3:149477223-149477372	chr3:149477373-149477522	chr3:149477523-149477672	chr3:149477673-149477822	chr3:149477823-149477972	chr3:149477973-149478122	chr3:149478123-149478272	chr3:149478273-149478412	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	6.43664	9.52986	15.6594	12.5114	7.3075	5.37571	7.68213	14.0611	11.3072	9.92934	9.4942	5.43377	5.87854	3.20769	3.18963	2.50789	1.59979	2.24618	1.0244	2.40205	1.55605	0.687059	1.56546	0.73535	0.905136	1.2388	1.48213	1.11547	1.18992	0.578247	0.58605	0.424439	0.663958	0.83976	0.60443	0.558831	0.304133	0.69656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	9.32208	17.8979	20.4568	17.3664	11.9778	8.87868	10.4625	14.7653	19.8044	19.8111	11.8037	12.6627	35.6695	49.0302	47.6563	49.3616	52.4573	45.5242	51.2618	51.673	42.244	33.0434	26.7106	25.3072	24.6796	23.5098	20.0814	18.4519	18.2128	14.7229	8.67462	5.21594	5.13238	6.26324	7.19888	4.92313	4.02239	0.290294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	5.63166	13.8903	19.6255	15.5031	9.74224	9.12204	12.7835	13.3574	12.6659	12.3736	6.25	4.54766	10.1888	9.21187	6.90338	3.42416	3.54911	2.43188	2.81965	3.65137	2.05471	2.02297	2.159	2.73684	1.69822	1.08713	0.851825	1.11707	1.41217	2.15926	0.864538	0.650829	0.703283	0.39184	0.702122	0.0526929	0.418661	0.682339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	6.06511	8.14297	8.15823	6.82719	5.53001	5.16792	6.05044	5.60581	9.32055	11.9993	7.75686	6.39347	11.9233	15.1561	21.9497	19.349	15.028	18.1012	19.8044	18.5952	11.1031	8.91917	9.5233	10.1444	8.35614	8.60522	7.76971	7.57179	7.34391	7.68072	4.70914	2.74811	2.82419	3.59409	3.39013	1.19144	2.46193	0.652226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	10.6882	9.643	15.104	8.83858	3.73447	4.57736	10.1622	13.1694	6.15982	8.26014	7.46526	6.48396	12.1452	11.553	7.19261	4.79776	5.03693	4.01218	4.23105	4.11212	5.1025	2.8124	6.62221	8.05481	7.2397	2.47337	1.74005	5.58772	2.45345	0.9506	2.31041	1.06648	0.0724267	0	0.450679	2.75926	3.7299	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bdafba4d-384d-4886-a6c9-d1ddd966b153.fc.signal	19.096	27.6976	23.395	18.4716	9.72004	3.41566	2.90548	3.12596	4.42886	3.6395	2.48362	3.54457	3.07361	2.0172	0.856347	0.453036	1.28038	0.446482	0.264008	0.61456	1.40207	1.83774	1.27117	1.26125	0.249719	0	0.669111	1.00822	0.922044	0.0747605	0.135356	0.302969	0	0.422756	0.561209	0.144496	0.0199834	0.0472441
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	25.9257	28.0657	51.8473	40.8672	10.307	8.59671	10.578	39.1515	54.0559	72.9223	58.5681	52.6396	35.9993	43.1046	45.7262	45.1778	38.0353	33.6588	20.641	26.154	21.6641	10.5874	11.3678	10.5389	5.97787	8.66713	4.68995	12.7211	11.282	10.3397	7.80408	11.5986	7.27902	9.07517	8.05919	12.2904	8.38132	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.e1095ee8-c1a0-47db-b726-788ab3dbb842.fc.signal	6.7686	8.61375	7.71136	6.95022	4.87684	3.00126	3.88632	6.40594	7.57819	8.15376	7.02362	4.80611	7.42841	7.88119	6.51968	5.01487	5.46102	4.534	4.37793	6.58947	4.68625	3.7517	3.74043	3.51445	2.70171	2.67619	2.29687	3.76728	3.79172	3.57584	2.49638	1.5426	1.47427	1.34447	1.48472	1.6599	1.51828	0.725963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.867f20aa-cd84-4630-be8b-4d90cccd43d7.fc.signal	38.6548	20.1475	44.3633	53.0319	29.4758	14.8989	29.3907	81.0316	54.6304	40.2185	19.3887	44.3647	25.3907	44.7313	35.8708	54.3022	66.179	52.8824	32.3234	24.9551	10.449	6.32674	27.4675	17.6228	16.9103	30.0625	9.85567	23.1635	25.8691	29.9562	29.0723	19.4199	4.39097	3.44292	11.9298	35.5432	23.4667	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.bd86e759-1531-4112-8c3a-ef0446d756a3.fc.signal	6.12087	8.99391	8.4874	7.38553	6.52961	6.44986	6.60298	6.98712	9.35761	10.4097	7.38488	11.8367	27.1222	48.5591	50.5468	42.2627	46.3263	50.2362	43.216	35.7904	43.5422	36.2817	35.4457	29.2892	17.2905	15.8369	16.2941	25.112	24.1807	14.9538	9.53176	4.911	3.77945	5.49118	3.75645	2.05451	1.90563	0.432029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.6632043e-47cf-4bfd-b8e1-020b2411b571.fc.signal	1.02791	0.961899	2.39353	3.39051	1.48568	2.41558	2.73636	1.17839	1.59842	1.16877	0.808403	1.85123	3.50743	5.14862	4.5013	3.61629	3.07667	6.41658	5.43779	4.91933	4.0238	2.70532	2.56077	2.77636	2.46807	0.913144	1.15449	1.9609	1.01018	1.7583	1.09683	0	0.352074	0.126862	0.918849	1.52925	0	0.746143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.88fb2a51-3313-49d0-b432-b95b6b91fc4b.fc.signal	7.52432	10.5731	10.0239	6.62384	6.44786	9.06336	10.5127	10.6205	11.7758	17.7483	15.4467	22.2519	48.2011	53.9613	37.6	44.4356	43.835	55.1753	53.7896	51.2288	42.1313	25.3693	19.5654	16.9774	12.5949	17.3593	22.3971	23.1162	19.3915	13.7548	9.77873	7.71336	6.71224	8.36134	6.44914	5.14674	5.41232	0.430165
