	chr6:70789189-70789338	chr6:70789339-70789488	chr6:70789489-70789638	chr6:70789639-70789788	chr6:70789789-70789938	chr6:70789939-70790088	chr6:70790089-70790238	chr6:70790239-70790388	chr6:70790389-70790538	chr6:70790539-70790688	chr6:70790689-70790838	chr6:70790839-70790988	chr6:70790989-70791138	chr6:70791139-70791288	chr6:70791289-70791438	chr6:70791439-70791588	chr6:70791589-70791738	chr6:70791739-70791888	chr6:70791889-70792038	chr6:70792039-70792188	chr6:70792189-70792338	chr6:70792339-70792488	chr6:70792489-70792638	chr6:70792639-70792788	chr6:70792789-70792938	chr6:70792939-70793088	chr6:70793089-70793238	chr6:70793239-70793388	chr6:70793389-70793538	chr6:70793539-70793688	chr6:70793689-70793838	chr6:70793839-70793988	chr6:70793989-70794138	chr6:70794139-70794269	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.47694	0.496002	0	0.0906794	0.342361	0.444144	1.56764	1.82676	0.508955	0.579177	0.256464	0.375009	0.5645	0.236877	0.436782	0.718133	1.07481	1.19563	0.414562	0.009253	0	0	0	0.239265	0.224882	0	0.180745	0.676047	1.09195	0.536441	0.366207	0.242212	0.910498	0.601332	0.514042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.259684	0.858064	0.336421	1.51172	1.27896	0.182424	0	0.185475	1.06043	0.0846734	0	1.10376	1.44329	0.876256	0.211443	1.15871	0.376009	0	0.351411	0.800888	0.898583	0	0.480634	0.0934859	0	0	0	0	0	0	0.53469	0.417773	0.656724	0.815942	0.455026
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.262134	1.03557	0.536601	0.265297	0.438146	0.298806	0.372856	0.26657	0.856961	0.714347	0.413933	0.982122	0.855898	0.301762	0.655888	0.487215	0.946778	0.547951	0	0.886241	0.613377	0.982977	1.46906	0.857786	0.575121	0.735852	0.671424	0.151213	0	0.202161	0.325215	0	0.292637	0.223171	0.368122
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.188162	0.8805	0.114989	0	0.24535	1.31952	0.619179	0.00927567	0.545787	1.24244	1.61274	2.47242	0.758828	0.0566263	0	0.122439	0.774092	0.204621	0	0.202175	1.01688	0.518888	0.0389578	0.168326	0.382549	0	0	0	0.3589	0.188355	0.335674	0.530003	0.303747	0.0399609	0.517926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.366399	0.967957	0.574393	1.63093	1.09621	0.0328213	0	0	0	0	1.94	2.51318	0	0	0.262559	0.925534	0.113774	0	0	1.88811	2.6343	0	0	0	0	0	0	0	0	0	1.07411	1.18717	0	0	0.484277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.066248	0.229179	0.502398	0.753552	0.533307	0	0	0.031938	0.576847	0.14299	0.478872	0.595821	0.641441	1.08522	0.954317	0.95162	0.204824	0.5523	0.119803	0.762908	0.444896	0.0405616	0.412254	0.217084	0.422935	0.0811169	0	0.251199	0.784841	0.0977111	0	0	0	0	0.541382
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.290977	0.950686	1.1031	1.27547	1.31887	1.0747	1.07787	0.831369	0.256394	0.660151	1.23726	1.36923	0.636348	0.503018	0.107199	1.03697	1.40159	0.925337	1.53805	0.859061	0.612739	0.573633	0.80248	0.419924	0	0	0	0.133602	0.805484	1.06558	1.30285	0.940071	0.502996	0.380725	0.474537
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.0276439	0.290019	0.0724729	0.496167	0.250498	0.283663	0	0	0	0	0	0.367326	0.200796	0.117987	0.371397	0	0	0	0	0	0	0.458099	0.706096	0.485695	0.398862	0	0.0789827	0.602223	0.708014	0.550459	0.0829318	0	0	0	0.51779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.231486	0.438456	0.138881	0.457523	0.547362	0.493063	0.523755	0.547121	0.257133	0.177913	0.399453	1.73126	1.5506	0.0753497	0	0	0.20696	0.256023	0.124323	0.0299464	0.147037	0.31141	0.275076	0.991363	0.702227	0.234164	0.310228	0.254853	0.30273	0.268299	0.418688	0.448769	0.5445	0.546803	0.637591
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.824288	0.363913	0.381815	0.528169	1.31107	1.55061	1.14162	1.02321	1.76957	2.11239	0.829488	0.927725	0.880754	0.410802	0.772004	0.153099	0.267556	0.467321	0.0954693	0.0648353	0.297199	1.14883	0.711358	1.1907	0.287125	1.09703	1.35985	0.61883	0.114762	0.250231	1.16395	1.16355	1.23429	1.09398	0.562016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.854967	0.341641	0.415429	0.475761	0.124601	0.655941	0.00716187	0.412013	0.825157	0.579097	0.316984	0.864239	1.29933	0.264763	0.38015	0.766538	1.82963	0.567391	0.6931	0.219483	0.359184	0.281589	0.193671	0.856829	1.16669	0.107413	0.680425	1.37281	0.152526	0.398531	0.0510048	0	0.325325	0.280499	0.566452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.359768	0.0885618	0.396763	0.806625	1.34097	0.140077	0.417473	0.465019	0.733832	0.691095	1.00481	2.15927	0.88611	0	0	0.201471	0.630505	2.13294	1.12135	0.103121	0	0.276109	0.452378	0.712571	0.470402	0.0263657	0.359234	0.782693	0.376591	0.179226	0	0	0	0	0.592075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0	0	0	0.22644	1.07571	0.910896	1.09342	1.95107	0.506682	0.306123	0.242329	1.03331	0.605943	0.318554	0	0	0.261476	1.14486	0.0605821	0	0	0	0.733505	0.364981	1.28113	0.535773	0.18512	1.73401	1.40953	0.129247	0.592393	0.202379	0.440566	0.173844	0.53564
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585261	2.58665	0.159108	0	0.647586	1.39168	0.0535416	2.42978	0.317926	0	1.91272	1.63436	0	0	0	0	0	0	0	0	0	0.47081
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.142525	1.35246	0.878649	1.40014	0	0	0	0	0.585835	0.435875	0	0	0.145415	0.742141	0.619734	0.945688	0.169265	0.252389	0.782011	0	0.705704	0.581143	0.18487	0	0	0	0	0	0	0	0	0	0.110766	0.553231	0.390291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.357065	0	0	0.462172	0.339118	0.587577	0.0047396	0.0873277	0.295936	2.06167	1.68259	0.302952	0.395647	0.758516	0.493043	0.184879	0.98653	1.04707	0.433116	0.42798	0.681768	0.0402866	0.578352	0.420176	0.319059	0.0672532	0.376926	0.458155	0	0	0	0	0	0.131572	0.47397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0	0.206644	1.34768	0.0628917	0	0	0	0.586378	0.323957	0.560358	1.32832	0.678198	0	0.0659684	2.103	1.69381	0.337497	0.513278	0.41874	0	0	0	0.552273	0.971453	0	0	1.14104	0.47618	0	0	0	0	0.427487
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.301619	1.12958	0.512722	0.170822	0.483194	0.556035	0.504871	0.902327	0.30806	0.479827	1.39681	1.1029	0.797631	0.594388	0.88722	1.15522	0.934768	0.242069	0.116806	0.541899	1.81776	1.99706	1.92304	1.23375	0.0753601	0.765472	0.38088	0.187066	0.507359	1.25612	2.43632	0.333954	0	0.601521	0.597046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0	0	0	0	0	0.42694	1.02678	0.893668	0.331289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0793422	0.413384	0.339394	0.0627837	0	0.0973325	0.247973	0.196485	0.0134725	0.446786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.931764	0.797139	0.247714	0.326006	1.41068	0.677601	0.556623	0.489735	0.195042	0.562196	0.647987	0.656672	0.555248	0	0	0	0.607851	1.34379	0.290424	0.246895	0	0.0839959	0.956712	1.09891	0.782897	0.081149	0.663998	0.974604	0.826408	0.501649	0.510316	0.534415	0.427778	0.49469	0.588871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.159829	0.270386	0.22406	0.107549	0	0	0	0.275547	0.427298	0.0582556	0	0	0	0	0	0	0	0	0	0	0	0	0.249486	1.33194	0.860595	0.568828	0.295891	0.0561327	0.0110467	0.182963	0.284829	0.154212	0.203148	0.147768	0.342882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	1.15849	0	0	0	0.852751	2.07043	0.0703226	0	0	0	0	0	0	0.258472	0.95877	0.00708287	0.340407	1.00081	0.82058	0	0	1.13902	0.354964	0	0	0	0	0.642272	3.54158	0.957848	0	0	0	0	0.346201
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	0.488909	0.737449	1.13975	0.459024	0.474306	0.363722	0.545642	0	1.05494	2.35655	0.838308	0.625365	0.684968	0.426304	0.269614	0	0.149423	0.823356	0.614627	0.293761	1.20161	0.186334	0.33659	0.919809	0	0	0	0.0024156	0.649183	1.4203	0.303915	0	0	0.136905	0.383459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0.422388	0.382943	0	0	0.212798	3.08789	5.29581	2.22988	0.0378013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057602	0.558397	0.48923	0.0721013	0.0128093	0.390905	0.814772	0.668462	0.137977	0.409844
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	0	0.775508	0.915582	0.466814	0.437512	0.11091	0	0.037546	0.602563	0.820937	1.64335	2.29858	1.06618	0.617712	1.32113	1.12081	0.397988	0.754627	0.795917	0.135166	0.0832508	0.360969	0.0071436	0.159114	0.652127	0.609142	0.0915332	0.911049	1.06328	0.21628	0	0	0	0.177755	0.447227
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	1.20592	1.66227	1.94357	0.524498	0.072858	1.15441	1.16762	0.0194288	0	0	0.560481	2.14668	0.928476	0.459245	0.680422	0	0.574391	2.57481	0.344598	1.17315	1.71945	1.74584	0.0533374	0.427214	0.605731	0.511533	0	0.410556	0.491643	0	0	0	0.48572	0.406199	0.486647
