	chr10:102888154-102888303	chr10:102888304-102888453	chr10:102888454-102888603	chr10:102888604-102888753	chr10:102888754-102888853	chr10:102888854-102888903	chr10:102888904-102889053	chr10:102889054-102889203	chr10:102889204-102889353	chr10:102889354-102889503	chr10:102889504-102889653	chr10:102889654-102889803	chr10:102889804-102889953	chr10:102889954-102890103	chr10:102890104-102890253	chr10:102890254-102890403	chr10:102890404-102890553	chr10:102890554-102890703	chr10:102890704-102890853	chr10:102890854-102891003	chr10:102891004-102891153	chr10:102891154-102891303	chr10:102891304-102891453	chr10:102891454-102891603	chr10:102891604-102891753	chr10:102891754-102891903	chr10:102891904-102892053	chr10:102892054-102892203	chr10:102892204-102892353	chr10:102892354-102892503	chr10:102892504-102892653	chr10:102892654-102892803	chr10:102892804-102892953	chr10:102892954-102893013	chr10:102893014-102893103	chr10:102893104-102893156	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.458414	0.108981	0.541527	0.216982	0.55636	0.0166962	0	0.24706	0.325754	0.621371	0.560155	0.124275	0.469218	0	0	0.289343	1.24083	0.843934	0.0946118	0.478495	0.502622	1.2538	0.960772	1.26861	0.296752	1.05909	0.100166	1.0171	0.372513	0.515647	0.0131184	0	0	0	0.0371027	0.404234	0.0964333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0.144922	0.57969	0.38646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162313	0.513992	0.10048	0.575825	0	0	0	0	0.452158	0.224147	0	0	0	0.61868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.64518	0.108773	0	0	0	0	0.0700149	0.18629	0.139043	0.995529	1.14435	1.04911	0.606462	0.0037508	0.383868	0.600076	0.648953	0.827623	0.468944	0.587719	1.11642	1.18057	1.50474	1.85569	2.12423	1.92379	1.47474	0.831846	1.06912	0.89283	1.17541	0.667774	0.899082	1.2254	1.37759	2.07383	0.286652
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0	0	0	0	0	0.0133568	0.750846	0.402903	0	0.580523	0.0710844	0	0	0	0	0.192004	0.0517591	0	0	0.0118474	0.785933	0.505503	0	0	0	0	0.387015	0.264592	0	0	0	0.404786	0.59237	0.380011	0.575314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.447471	0.154757	0.361928	0.259059	0.146864	0.0096648	0.0697749	0.409786	0.214989	0.153005	0.708057	0.766422	0.500101	0.0743217	0.0633091	0.155781	0.150457	0.0942087	0.0455673	0.276975	0.306171	0.574495	0.525071	0.0551731	0.145968	0.237279	0.012331	0	0.159511	0.400195	0.0890082	0.149043	0.201939	0.0331118	0	0	0.605505
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.40548	0.55934	0.846149	0.0165886	0	0.0142188	0.35073	0.182605	0.105449	0.155233	0.490451	0.852414	1.18034	0.139853	0.210077	0.320258	0.465094	0.23137	0.254255	0.205498	0.732822	1.03586	0.473341	0.740939	0.249596	0	0.253612	1.09026	0.132709	0.63999	0.0165886	0.23224	0.367325	0.278452	0	0.328642	0.29393
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.129331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870322	0.366991	0	0	0	0.916422	0.700794	0	0	0	0	0	0	0	1.06564	1.92263	0.233598	0	0	0.524098	1.34768	0.988024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	1.40156	1.95924	0.449131	0.24679	0.074037	0	0	0.20944	0.972674	0.72655	0.81704	1.78227	1.3917	0.338886	0	0.522453	1.90694	1.27021	1.51509	2.03326	0.802292	1.30404	1.2081	1.48611	1.54187	0.833518	0.275274	1.14066	0.909973	1.52063	2.31854	1.46899	0.614568	0.938814	0.701765	0.587517	0.374214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0	0	0	0	0	0	0.297014	0.910798	0.565193	0.146395	0.226509	0.520376	0.831299	0.832575	0.720353	0.30126	0.111191	0.0059754	0.41666	0.794451	0.573375	0.488534	0.434	0.0827739	0.582313	1.06333	0.321545	0.151369	0.274404	0.0551453	0.327417	0.983338	1.26921	0.956888	0.539229	0.192836	0.609929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.0274745	0.769558	1.10944	0.833577	0.463568	0	0	0.160954	0.357237	0.255301	0.399578	0.557547	0.875443	0.566257	0.170335	0.0531269	0	0.247894	0.562183	0.441705	0.0946589	0.280302	0.460722	0.211356	0.525739	0.523443	0.13868	0.0773617	0	0.00377867	0.322041	0.710176	0.41815	0.0526253	0	0.0978426	0.560792
