	chr11:118309653-118309802	chr11:118309803-118309952	chr11:118309953-118310102	chr11:118310103-118310252	chr11:118310253-118310402	chr11:118310403-118310552	chr11:118310553-118310702	chr11:118310703-118310852	chr11:118310853-118311002	chr11:118311003-118311152	chr11:118311153-118311302	chr11:118311303-118311452	chr11:118311453-118311602	chr11:118311603-118311752	chr11:118311753-118311902	chr11:118311903-118312052	chr11:118312053-118312202	chr11:118312203-118312352	chr11:118312353-118312502	chr11:118312503-118312652	chr11:118312653-118312802	chr11:118312803-118312952	chr11:118312953-118313102	chr11:118313103-118313252	chr11:118313253-118313402	chr11:118313403-118313552	chr11:118313553-118313702	chr11:118313703-118313852	chr11:118313853-118314002	chr11:118314003-118314152	chr11:118314153-118314302	chr11:118314303-118314452	chr11:118314453-118314602	chr11:118314603-118314670	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.873135	0.87195	0.32171	1.62199	2.80919	2.70744	3.00982	0.635834	3.06957	2.20638	1.62572	1.83201	1.3868	1.83819	1.23408	2.13135	1.7599	1.50609	2.78484	1.40638	1.81825	3.09142	2.75897	0.804326	0.638142	2.0909	1.80954	1.33046	1.99965	1.73149	1.40705	3.47291	3.82668	3.85306	0.478839
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.4822	0.357947	0.235548	0.151933	0.410176	0	0	0	0	0.264622	0.666626	0.203083	0	0.287841	0.846545	0.353573	0	0	0	0.378656	0.144481	0	0	0	0	0.277576	0.171381	0	0.471151	0.349083	0.0305219	0	0.0389578	0.511375	0.239006
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0	0	0.263503	0.784783	0.625541	0.285273	0.67023	0.377746	0.208259	0.737515	0.935494	0.0045064	0	0	0	0	0.127909	0.213226	0	0	0	0.153042	0.100673	0.325293	0.18728	0.181437	0	0	0.392311	0.613689	0.541254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.224065	0.256486	0.00267133	0	0	0.180634	0.655253	0	0	0	0.210785	0.227055	0.286637	0.229823	0.446218	0.152155	0	0.0995721	0.0831354	0.0249089	0.168953	0	0.209622	0.126258	0	0	0	0.176541	0.543758	0.193085	0.927131	0.974619	1.07737	0.687067	0.960251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.24842	3.30681	4.66055	2.1172	1.63937	3.16643	1.39687	2.06045	2.64862	4.03721	6.38015	4.04353	4.99039	4.77173	2.68598	3.41282	5.3581	3.78193	2.77127	2.53328	4.29123	4.01608	3.6118	2.38521	2.30961	3.94431	4.62365	3.86938	5.0661	3.78987	2.13399	3.13557	3.38559	2.2588	0.711063
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	4.26428	9.71775	1.57633	4.75118	7.85886	6.3817	3.99218	0.94924	4.61484	5.53592	14.6158	6.93371	3.13919	5.47347	6.41284	6.84411	7.49945	10.1363	14.8	10.6197	7.65017	9.05608	6.58573	1.98631	2.43018	10.0265	18.7178	18.1596	21.6532	9.62532	6.47913	11.4177	8.03474	11.8786	0.711575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.0067406	1.59106	0.135866	0.467099	2.18401	1.57417	0.970945	0.143779	1.2236	0.772404	3.3353	2.56766	0.256959	1.62257	1.60396	0.519395	0.775774	0.910247	0.888139	1.61165	1.84638	2.2225	2.07903	0.571231	0.330873	0.776981	0.687521	1.15317	0.885215	1.01463	0.312385	1.47662	1.02965	2.12664	0.375706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.721357	1.71375	1.2705	0.215328	0.53832	0.340936	0.4486	0.434245	0.080748	1.07669	2.22874	1.13408	0.16329	0	0	0	0	0	0	0	0	0.30285	1.06383	0.84218	0.341711	0.929499	0.955507	0.681322	1.70469	1.51164	0.49522	1.60035	2.52491	2.37316	0.474438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.33961	1.58508	0.0844369	0.502394	1.47449	1.57902	1.28132	1.01356	2.469	2.50204	2.93689	3.11479	1.57389	1.14228	2.42355	2.06753	0.853957	1.25514	1.57586	1.77349	1.04698	1.18215	2.27545	1.09653	0.542103	0.786472	1.04347	1.36678	2.26895	2.19134	1.4602	2.50175	3.81251	3.57222	0.401575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.197527	0.200229	0.0326928	0	0	0.458132	0.741454	0.144874	0	0.449397	1.35761	0.574733	0	0	0	0	0	0.20681	0.538751	0.298881	0.323867	0.835718	1.41166	1.02487	0.241101	0.631471	1.29977	0.733772	0.612803	0.407583	0.261476	0.633106	1.59461	1.6507	0.518395
