	chr12:48693499-48693648	chr12:48693649-48693798	chr12:48693799-48693948	chr12:48693949-48694098	chr12:48694099-48694248	chr12:48694249-48694398	chr12:48694399-48694548	chr12:48694549-48694698	chr12:48694699-48694848	chr12:48694849-48694998	chr12:48694999-48695148	chr12:48695149-48695298	chr12:48695299-48695448	chr12:48695449-48695598	chr12:48695599-48695748	chr12:48695749-48695898	chr12:48695899-48696048	chr12:48696049-48696198	chr12:48696199-48696348	chr12:48696349-48696498	chr12:48696499-48696648	chr12:48696649-48696798	chr12:48696799-48696948	chr12:48696949-48697098	chr12:48697099-48697248	chr12:48697249-48697398	chr12:48697399-48697548	chr12:48697549-48697698	chr12:48697699-48697848	chr12:48697849-48697998	chr12:48697999-48698148	chr12:48698149-48698298	chr12:48698299-48698448	chr12:48698449-48698598	chr12:48698599-48698662	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.11804	1.08748	1.06638	0.78914	1.14715	0.46455	0.712599	0.48675	0.695895	1.00709	0.796813	0.0475173	0.516287	0.36274	0	0.818679	1.74501	0.983884	0.223923	0.375672	0	0	0.221734	1.60172	0.551121	1.01615	1.14381	0.481156	0.0777252	0	0.1536	0.168405	0.570041	0.568172	0.403373	0.554098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.86916	1.69521	1.39244	1.95475	0.83867	1.09914	1.12261	0.584619	0.202814	0.697809	0.591921	1.93154	2.05832	2.41925	0.249924	0.310469	1.80637	2.66107	1.38724	1.35691	2.34112	1.58416	1.15863	0.302405	0.756711	0.249988	1.12495	0.205635	0	0.223815	0.849277	1.8991	2.25525	1.05885	1.47422	0.923885
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.156368	0.253879	1.12561	1.91936	2.46964	1.92814	0.410184	0.334019	1.4886	0.674048	0.50604	0.756541	0.727819	0.637557	0.3487	0.689073	0.966572	1.3911	1.38211	0.469389	0.413128	1.15638	0.904127	1.26294	2.20388	1.36841	0.1153	0.977068	0.386795	0.0498077	0.43948	0.457065	0.108405	0.615372	1.29236	0.906094
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.42097	0.930468	0	0.446946	0.482183	0.257782	0.37423	0.953353	0.640772	0.402448	0.0185513	0.54709	0.027827	0.516079	0.82864	0.788533	0.314691	0.521135	0.448822	0.593529	0.961167	0.835107	0.463696	0.725175	0.584223	0.272635	0.320853	0.500732	0.0927351	0.0667764	0.521135	0.0055654	0	0.727074	1.61274	0.777273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.53255	0.936992	2.08583	4.47561	0.186419	0.763429	0.551743	1.21169	1.29089	0	1.05903	0.524755	0	0	0	0.787687	2.10255	0.0672881	3.18489	1.10221	0	0	0	0	0	0	0	0	0	0	0	0	0.896208	0.608257	0	0.519022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.359988	0.236361	0.412744	0.200563	0.144612	0.518011	0.45474	0.326314	0.196947	0.120756	1.10325	2.05264	0.804743	0.939083	2.42126	1.81078	1.13868	2.2728	1.20637	1.18281	2.68315	2.17115	1.60443	3.02922	2.49491	0.279522	0.0147485	0.563041	0.079597	0.0589941	1.25367	0.246168	0.16646	0.291366	0.36796	0.880342
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.570792	0.651236	0.991249	0.469316	0.340342	1.08888	1.38678	0.768754	0.78096	0.599036	0.318634	0.186927	0.363864	0.519565	0.766368	0.781771	1.54976	2.04754	1.57326	1.10009	0.414276	0.351027	0.746265	1.61566	1.26546	1.00285	0.65775	0.362577	0.150032	0.3319	0.799558	0.402305	0.335071	0.575218	0.835279	0.769912
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.152484	0.187263	0	0	0.079462	0.449918	0.581126	0.102404	0.844612	0.259459	0	0.118309	0.345868	0.374558	0.239873	0.295688	0	0.518249	0.568838	0.271779	0	0	0	0	0.0567687	0.573719	0	0	0	0	0.576573	0.405105	0.507511	0.232083	0	0.780759
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	2.00906	1.74761	0.732601	1.85109	0.629117	0.369486	0.213319	0.302863	0.298299	0.457642	0.628425	0.338869	0.842629	1.58763	0.913305	0.782573	1.0068	1.59964	0.0998734	0	0.0737999	0.113486	0.644641	0.56096	0.55734	0.579753	0.326608	0.356404	0.475286	0.0219091	0	0	0.0487354	0.153171	0.328525	0.703313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.872607	1.21253	0.481941	0.63033	0.967773	0.896744	1.45891	0.679823	0.128686	1.0329	0.729451	1.21916	1.12796	0.976469	1.12242	0.259635	1.04014	1.49576	0.736402	0.421483	0.749915	1.17246	0.474554	1.90085	1.4637	1.14328	1.20099	1.13091	0.800755	0.560709	0.479667	0.97815	1.34019	2.45271	2.89518	0.335156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	1.02481	0.340314	1.03987	0.731887	0.453185	0.51946	1.68773	1.20752	0.352221	0.489852	0.554179	0.632875	0.732731	0.251446	0.0125333	0.360442	1.20529	0.78676	1.39548	1.11148	1.03693	1.94428	1.74578	1.14591	1.17937	0.528592	0.16426	0.298126	0.419528	0.621573	1.15362	2.32368	1.72442	0.101996	0.4408	0.808935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	2.73741	1.35123	1.3511	3.9122	1.58743	2.17682	0.736429	0.693872	1.55148	2.02649	1.7071	0.720313	0.244158	0.502763	0.65512	0.333762	1.64195	0.369603	0.329058	0.681121	1.04667	0.801285	1.92913	1.32473	0.550727	0.842718	0.713709	0.78993	1.89384	0.0435049	1.17207	0.965308	0.654088	1.18	0.196556	0.476786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.466022	0.0367441	0.883808	2.8332	1.31685	0.385632	0.779406	1.04614	0.703299	1.82027	1.47713	0.0405577	0.0650694	1.08189	1.37185	0.528036	0.359057	0.301737	0.369934	0.363555	0	0.0637707	1.87421	1.38751	0.588326	0.827136	1.30113	0.216843	1.2501	0	0	0	0	0.131551	0.983601	0.472906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	3.73834	2.4169	3.81642	2.33986	4.73192	2.8222	2.07853	0.102403	0	0	0.661729	0.88788	0.366369	1.47037	2.41439	1.69084	1.93391	0.425526	0	0.00546113	0.976744	0.168612	0.882909	0.703547	1.84156	2.07888	1.27275	0	0.949906	0.784996	0	2.07885	4.60792	6.96501	6.28676	0.677939
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.68739	0.829801	2.97309	0.159912	0.885663	0.775127	0	0.608074	0.860774	0.348957	0.489638	0.934964	0.811859	0.0349918	0.638898	0.594277	1.39532	1.314	0.533764	0	0	0.008775	1.45605	1.33044	1.24488	0.681893	0	0	0	0	0.175	0.445733	0.07605	0.661345	0.699347	0.9375
