	chr8:22536969-22537118	chr8:22537119-22537268	chr8:22537269-22537418	chr8:22537419-22537568	chr8:22537569-22537718	chr8:22537719-22537868	chr8:22537869-22538018	chr8:22538019-22538168	chr8:22538169-22538318	chr8:22538319-22538468	chr8:22538469-22538618	chr8:22538619-22538768	chr8:22538769-22538918	chr8:22538919-22539068	chr8:22539069-22539218	chr8:22539219-22539368	chr8:22539369-22539518	chr8:22539519-22539668	chr8:22539669-22539818	chr8:22539819-22539968	chr8:22539969-22540118	chr8:22540119-22540268	chr8:22540269-22540418	chr8:22540419-22540568	chr8:22540569-22540718	chr8:22540719-22540868	chr8:22540869-22541018	chr8:22541019-22541168	chr8:22541169-22541318	chr8:22541319-22541468	chr8:22541469-22541618	chr8:22541619-22541768	chr8:22541769-22541918	chr8:22541919-22541998	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.465621	0.786342	1.18406	1.64966	0.773795	1.17181	0.655438	0.506333	0.826361	0.746679	0.487587	1.34283	2.13817	1.83613	0.74992	0.758531	1.84979	2.27957	2.87176	1.02583	2.52157	2.57822	2.30806	2.12874	3.67988	2.40485	0.687517	0.235497	1.34765	1.22515	1.95188	2.57154	2.03998	1.27401	0.530283
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.62623	0.21515	0.595226	0.982687	1.70085	2.15833	1.40584	1.3342	2.96299	1.64985	4.12509	2.11071	2.63151	3.88074	0.788296	1.04819	1.51893	2.87678	5.83627	8.42203	8.14186	15.7651	28.5778	27.7567	18.5545	22.5807	10.4543	6.6868	4.84116	6.24602	6.42141	6.9261	4.65922	2.69098	0.616594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.319756	0.123401	1.12252	2.31444	1.84532	1.43701	1.05081	1.27274	0.744989	1.05661	0.555409	0.787647	0.33717	0.502008	0.519966	0.592368	1.15318	1.50817	1.24951	0.987877	0.492858	1.01646	1.54883	1.07778	1.59775	1.595	0.459267	0.397338	0.831157	0.376438	1.82187	5.00766	5.19942	1.8782	0.418575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.41573	0.963241	1.74649	1.53684	1.689	2.1385	1.35171	1.97661	6.21082	9.83577	6.03667	6.45031	3.9612	3.27493	1.19997	0.910673	4.5195	3.07015	5.17845	6.51147	4.58088	9.77107	8.37855	4.95766	1.02753	1.54688	0.379992	2.96149	1.2452	0.83491	0.480969	4.39664	3.28697	2.48312	0.162879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	3.57963	0.512787	0	0	0.538873	1.88039	0.675614	1.12139	0	0	0	0	0	0	0	0	0	0	0.0849515	1.18257	1.14719	1.2008	1.02583	0	1.95691	1.42066	0	0	0	0.885592	1.11926	3.70998	3.54741	1.37142	0.369942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.236379	0	0.115979	0.75322	0.529886	1.15299	0.929291	1.96058	2.54389	1.96266	1.52066	2.41836	0.622439	0.501006	1.28891	0.551205	0.939974	0.684156	0.457868	0.565954	0.21832	0.974257	1.27583	0.855142	2.03731	1.71788	0.635143	1.34672	1.02635	0.760916	1.50375	2.13195	3.07172	1.53627	0.4375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.2596	0.470438	0.290967	0.17623	0.0551629	0.0696586	0.27267	0.0578089	0.209362	0.571252	0.688551	0.535786	0.747904	0.326851	0	0.127928	0.700366	1.07204	1.29879	1.6393	0.663349	0.196233	0.386586	0.615806	0.727634	0.953635	1.50955	1.67624	0.765973	0.414413	0.628635	0.94388	0.809016	0.38105	0.366265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.374412	0.60098	0.538058	0.276291	0.448206	1.27083	1.09105	2.99164	3.58378	2.15634	2.9175	3.53332	1.14367	0.57518	0.53544	0.517135	0.599284	0.0972384	0.542609	1.7754	0.338518	1.82533	2.80673	2.03467	1.42928	0.643401	0.520506	0.959065	0.862744	1.72112	2.15882	2.15177	3.3606	2.71469	0.258767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.301387	0.106191	0.79526	1.03494	0.2524	0.492911	0.692692	0.673606	3.08306	2.71085	0.820693	1.19289	1.08669	0.998656	0.701744	1.81481	2.57555	1.57421	1.02767	1.10484	0.559207	1.12481	1.44166	3.01498	1.724	1.72854	0.507495	1.06217	2.14979	1.2165	0.868784	2.43576	1.98456	3.0027	0.533579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	4.88927	2.93502	2.03698	2.01565	1.85478	1.88495	4.6643	3.16867	4.20033	2.45362	3.11035	3.02154	2.93744	2.15262	2.22223	3.4094	5.80039	4.34335	6.73094	8.51009	4.32897	4.61358	10.8156	10.6706	7.36577	8.5502	6.10681	6.8679	9.3384	9.89866	7.94839	5.12837	6.87055	3.98769	0.710071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	1.44252	2.39087	2.10106	2.01694	0.783043	2.31586	2.15753	0.486897	0.405606	1.26574	0.640367	3.09599	2.2525	3.4308	3.06225	4.43382	3.92717	3.95219	3.6277	1.81149	2.51208	5.27477	5.12914	4.73664	4.95036	5.52966	2.33086	1.6413	1.56637	2.36113	0.446065	1.3378	1.83124	0.910255	0.328396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	9.87531	4.55552	11.3659	7.77651	8.18447	12.2996	10.0087	6.26228	12.4658	13.4687	10.5078	9.6545	11.64	10.5158	9.45895	11.2146	26.6247	9.83543	10.702	16.7665	9.36128	20.3405	28.7455	40.0454	23.4294	41.2157	7.80164	24.4754	16.4385	10.7328	7.0121	19.6192	19.3127	16.2331	0.716354
