	chr20:287059-287208	chr20:287209-287358	chr20:287359-287508	chr20:287509-287658	chr20:287659-287808	chr20:287809-287958	chr20:287959-288108	chr20:288109-288258	chr20:288259-288408	chr20:288409-288558	chr20:288559-288708	chr20:288709-288858	chr20:288859-289008	chr20:289009-289158	chr20:289159-289308	chr20:289309-289458	chr20:289459-289608	chr20:289609-289758	chr20:289759-289908	chr20:289909-290058	chr20:290059-290208	chr20:290209-290358	chr20:290359-290418	chr20:290419-290508	chr20:290509-290588	chr20:290589-290658	chr20:290659-290758	chr20:290759-290808	chr20:290809-290958	chr20:290959-291108	chr20:291109-291258	chr20:291259-291408	chr20:291409-291558	chr20:291559-291708	chr20:291709-291858	chr20:291859-292008	chr20:292009-292158	chr20:292159-292176	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.521723	0.709139	1.23637	1.35471	0.3222	0.332392	0.217822	0	1.13872	2.14861	0.975621	0.876523	1.27088	0.657746	1.9831	2.45671	3.58552	2.81352	1.23593	3.15738	7.75841	6.73699	1.97222	0.977369	0.241959	0.245638	0.4956	0.493555	1.14923	2.3455	1.07179	2.86732	2.67387	2.72933	2.16136	2.06551	0.655964	0.250181	0.266667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0	0.301682	0.0866655	0.0370327	0.357944	0.533388	0.549879	0	0.237502	0.728825	1.76174	0.634529	0.236623	1.12127	0.60341	0.112602	0.453208	0.827671	1.3847	2.12587	4.59235	5.46764	3.34974	3.75133	4.63629	6.08219	7.96103	7.11755	3.62218	3.93999	1.1476	1.12664	1.90976	0.839919	1.06472	0.733822	1.06346	1.14551	0.423913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.31303	1.13138	1.59102	0.376685	0.350525	0	0	0	0.312717	0.449191	0.101958	0.254716	0.662075	0.816967	0	0.116873	0.792655	0.505326	0.360234	0.637986	3.89128	9.90628	10.2151	1.70947	5.53299	24.8882	33.3183	16.1105	15.0955	6.45405	2.22154	2.85701	1.18355	2.44318	0.442128	0.964236	0.810493	0.27827	0.752874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0.341323	1.14351	0.361823	1.53118	0.264602	0	0.722713	0.796533	0.344459	1.93505	1.69584	0	0	0.342024	0.986466	4.61412	3.52798	2.90372	3.09381	5.85248	6.106	6.8431	2.71687	3.38355	4.87011	6.73467	4.68677	1.73965	4.98698	5.2566	5.00432	7.47121	8.62141	9.67683	6.22881	5.92939	2.91719	0.781022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.283611	0.289693	0	0	0	0.321997	0.248246	0	0	0.0380264	0.40768	0.0260257	0	0.210543	0.277854	0.314827	0.328242	1.04904	1.8578	4.47134	8.37022	16.9199	6.14439	3.15579	5.3379	8.21206	8.51684	4.45228	3.83627	6.63256	4.38642	1.72254	1.78364	3.57786	2.08564	2.81278	3.06234	2.30102	0.53743
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.50872	0.702712	0.325538	0.906173	1.01797	0.3067	0.605254	1.22541	0.988613	0.5915	1.25636	0.860554	1.16909	1.35374	0.48612	0.354485	0.325751	1.59978	3.34241	7.70153	9.97451	10.2955	6.20302	3.49496	2.28223	2.82347	3.25805	3.67258	3.90265	1.84355	0.93784	0.524841	0.617076	0.675282	0.211295	0.196292	0.291312	0.18754	0.424242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.366774	0.59212	0	0	0	0.146118	0.505489	0.145508	0.358399	0	0	0	0.497354	0.659041	0.442281	0.313455	1.79014	4.412	7.79867	23.1451	26.991	16.4435	6.80292	8.67054	15.2155	9.39383	5.92291	7.36269	10.029	8.08001	5.74463	8.67944	7.52959	7.18905	4.76667	0.684633	0	0.453172
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.397737	0.27661	0.195567	0.162046	0.762035	0.331182	0	0.0690447	0.962654	1.39908	1.58773	0.555845	0.39352	0.770611	1.29946	1.59588	2.00177	3.36395	1.84649	2.28429	1.73914	1.65208	1.48814	0.785516	0.305118	0.426956	0.987394	1.54684	2.71814	4.08233	2.09757	1.83027	1.15472	1.74836	1.79509	1.30061	1.08682	1.29535	0.26146
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.0804997	1.42551	1.07821	0.44262	1.35157	0.241632	1.04695	0.11027	1.21965	1.52556	2.22928	1.12813	0.315061	0.0623252	0.563143	1.13768	2.63492	1.45968	0.860474	2.42396	4.54134	4.77835	1.62526	0.4172	0.0139496	1.79694	3.30839	2.3653	1.75694	2.47141	1.76064	1.79072	1.18952	1.91953	1.64992	0.857315	0.684914	0.359143	0.435185
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0	0	1.95799	0.393241	0	0.741827	1.2327	1.30792	2.51797	3.15961	0	0.251028	1.87193	0.0389695	0	0.353477	0.31194	1.46405	2.36168	4.07904	7.46849	2.49585	2.54246	3.27072	2.68458	3.13378	4.23223	5.29761	5.28944	3.68464	0.888836	2.51176	1.38597	2.81908	3.89977	4.20749	1.83822	2.04814	0.657407
