	chr1:118888367-118888516	chr1:118888517-118888666	chr1:118888667-118888816	chr1:118888817-118888966	chr1:118888967-118889116	chr1:118889117-118889266	chr1:118889267-118889416	chr1:118889417-118889566	chr1:118889567-118889716	chr1:118889717-118889866	chr1:118889867-118890016	chr1:118890017-118890166	chr1:118890167-118890316	chr1:118890317-118890466	chr1:118890467-118890616	chr1:118890617-118890766	chr1:118890767-118890856	chr1:118890857-118890916	chr1:118890917-118891066	chr1:118891067-118891216	chr1:118891217-118891366	chr1:118891367-118891516	chr1:118891517-118891666	chr1:118891667-118891816	chr1:118891817-118891966	chr1:118891967-118892046	chr1:118892047-118892116	chr1:118892117-118892266	chr1:118892267-118892416	chr1:118892417-118892566	chr1:118892567-118892716	chr1:118892717-118892866	chr1:118892867-118893016	chr1:118893017-118893106	chr1:118893107-118893166	chr1:118893167-118893316	chr1:118893317-118893465	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.45196	0.470837	0.777663	1.5171	1.56181	3.13873	1.86923	0.84782	0.726703	0.0945605	0.116461	0.367436	0	0	1.06856	0.807226	0.631632	1.46884	1.12996	1.43221	0.979443	0.539345	0.900499	0.719392	0.999644	0.4085	0.243233	0.27206	0.764594	1.0875	1.19059	1.52647	2.19196	0.775981	0.282353	0	0	0.099534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.744318	0.350063	0.51512	0.876491	1.04783	1.26126	0.757078	0.174443	0.272416	0.468382	0.751826	0.907811	0.790259	0.077465	0.304652	0.702521	1.19333	1.12686	1.52634	1.30427	0.32041	0.743077	1.30447	0.661136	0.72745	1.20642	1.00825	0.591321	0.261421	1.23084	1.71253	1.08497	0.753098	0.601757	0.596916	0.576847	0.966855	0.667571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.557374	0.180634	0	0.109803	0.472971	0.355878	0.57557	0.484786	0.153382	0.0081672	0.493842	0.738989	0.551023	0.349491	0.0480957	0.156108	0.167904	0.397167	0.209728	0.12523	0.423922	0.78985	0.283241	0.793473	0.212423	0.13612	0.103062	0	0	0	0	0	0	0.0393236	0.288265	0.452071	0.0584762	0.4
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0	0	0	0	0.182529	2.16809	0.71122	0	0	1.14379	0.314221	0	0	0	0	0	1.45646	0.788257	0	0	0	0	0	0	0	0	0.504079	1.7687	0.376926	0.533632	0.66785	0	0	0	0	0.342593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.731695	1.42566	1.62977	0.896386	0.643931	1.1189	0.295009	0.0270554	0.88774	1.31996	0.906238	0.618562	0.920744	1.08382	0.542748	0.640373	1.66269	1.6486	1.42777	1.337	0.740171	2.0606	1.93232	2.15473	0.762349	1.11106	1.58653	0.926789	1.04569	1.75441	1.3671	1.14847	1.13063	1.2337	0.812359	0.59729	0.263646	0.798867
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	1.05003	0.795385	0.387824	0	0.323799	0.294214	0.691338	0.625766	0.380011	0	0.424179	0.391248	0.0924845	0.634273	0.457593	0.373498	0.37384	0.114741	0.679274	0.509809	0.535647	0.874461	0	0	0	0	0	0	0.103526	0.477534	0.125889	0.471772	0.808767	0.542526	0	0	0	0.272727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.0920379	0	0	0	0	0.0715947	1.27037	3.00347	0.934411	0.483711	3.40373	5.57812	1.61887	0.147918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562085	1.55558	1.4146	0.697929	0	0.4
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.806292	0.374533	0.721009	0.196772	0.318217	0.346497	0.130983	0.566198	0.266168	0.036602	0.260616	0.0955847	0	0.0931297	0.470052	0.573572	0.265288	0.191033	0.198607	1.15657	0.937575	0.385632	0.814537	1.35043	0.613365	0.793345	0.775808	0.233835	0	0.0236871	0.365001	0.098473	0	0	0	0.00154773	0.295724	0.277778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0.13806	0	0	0.35161	0.362432	0.0546389	0	0	0	0.159131	0.394168	0.520236	0	0.133817	0.222086	0.0720937	0.259849	0.368474	0.106211	0	0	0	0.147219	0.533675	0.123596	0	0	0	0	0.34932	0.141875	0	0.0815343	0.291496	0.258606	0.107796	0.0016294	0.106918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.e1095ee8-c1a0-47db-b726-788ab3dbb842.fc.signal	0.484467	0.202861	0.128041	0.256857	0.563083	0.269196	0.364676	0.118665	0.286717	0.409436	0.394816	0.323116	0.586816	0.35275	0.182558	0.484618	0.621638	0.670832	0.675204	0.688933	0.602975	0.572984	0.496839	0.361962	0.347588	0.561398	0.761657	0.767088	1.08016	0.789645	0.443981	0.767682	0.707341	0.622219	0.713493	0.441979	0.312161	0.186667
