	chr11:62139000-62139149	chr11:62139150-62139299	chr11:62139300-62139449	chr11:62139450-62139599	chr11:62139600-62139749	chr11:62139750-62139899	chr11:62139900-62140049	chr11:62140050-62140199	chr11:62140200-62140349	chr11:62140350-62140499	chr11:62140500-62140649	chr11:62140650-62140799	chr11:62140800-62140949	chr11:62140950-62141099	chr11:62141100-62141249	chr11:62141250-62141399	chr11:62141400-62141549	chr11:62141550-62141699	chr11:62141700-62141849	chr11:62141850-62141999	chr11:62142000-62142149	chr11:62142150-62142299	chr11:62142300-62142449	chr11:62142450-62142599	chr11:62142600-62142749	chr11:62142750-62142899	chr11:62142900-62143049	chr11:62143050-62143199	chr11:62143200-62143349	chr11:62143350-62143499	chr11:62143500-62143649	chr11:62143650-62143799	chr11:62143800-62143949	chr11:62143950-62144011	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.176828	1.21566	2.0746	1.07831	0.997368	1.06126	0.613377	0.346608	0.7006	0.584211	0.58966	0.543111	0.685529	1.36727	0.735399	0.342852	1.20966	0.410915	0.504449	1.26433	0.955759	1.58173	1.2229	1.08878	1.0065	1.87187	1.33315	0.862711	0.647692	1.53331	1.95585	2.2026	1.91598	1.42572	0.665957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.91313	1.83226	1.17503	2.7706	1.59029	3.24575	1.55407	0.00806413	2.44991	1.78604	1.25706	0.785173	0.932004	1.04088	1.5266	1.8013	1.29337	1.70556	1.29833	0.919311	1.44135	3.23106	2.39568	3.98949	0.976073	0.889158	0.809552	3.12757	3.36248	2.13541	1.41638	3.18311	1.36284	0.380445	0.534091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.471202	1.80866	1.58928	0.84905	1.2033	2.80357	1.25588	0.313057	0.443733	0.424718	0.569889	1.13356	0.92022	0.74301	0.272424	0.847374	1.13574	0.671621	0.59277	1.44626	1.44162	0.601545	0.746624	0.70213	1.21669	1.00978	0.991815	1.21815	0.881816	1.41403	1.27036	1.20325	1.20117	0.93757	0.652542
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.417275	0.235531	0.970048	1.08131	0.0871685	0	0	0	0	0	0	0	0.382035	0.263351	1.07393	0.331999	1.00897	1.59324	0.432137	0.69735	0.882867	1.52831	2.52884	5.30825	4.61615	3.99796	6.51536	13.1067	7.18914	6.02636	4.57768	2.25754	1.6951	1.22055	0.467375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.71346	4.82772	5.39303	3.76591	2.43106	4.432	2.28382	3.95711	3.12046	0	0	1.62219	2.20859	2.52926	4.53579	1.9609	1.8498	5.41749	3.63956	0.7728	0.356646	1.23621	0.947068	7.13489	8.04999	4.15224	4.34155	7.20613	3.26087	1.72411	1.21433	0.474612	6.32031	9.58723	0.61
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0	0	0	0	0.10048	0.575825	0.448294	0.228011	0	0	0	0	0.84238	0.510067	0	0	0	0	0	0	0.573737	0.640945	0.237223	0.692134	0.924041	0.21547	1.09181	1.70028	0.93904	0.174003	0.435115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.260643	0.73458	0.294007	0	0	0.42298	0.0712213	0	0	0	0	0	0	0	0.360149	0.0862635	0.0772674	0.405232	0	0	0	0	0.43445	1.1217	0.398862	0	0.429642	0.930253	0.564295	0.71022	0.575376	0.411905	0.487886	0.299065	0.363163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.150825	0.172329	0.175233	0.184861	0.1946	0.158827	0.102996	0.114143	0.142029	0.126103	0.163778	0.182666	0.174054	0.239979	0.341933	0.32468	0.424908	0.375049	0.464891	0.503434	0.519932	0.46635	0.874416	0.71829	0.816217	1.18454	1.20752	1.0414	0.868537	0.916234	0.792128	1.11745	1.06726	0.590462	0.678571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.68378	1.562	1.08389	0	0.154391	0.786963	0.82853	0.446894	1.66592	1.54863	0.626526	0	0.0148453	0.749763	0.798805	1.03191	0.84483	0.939834	1.01407	0.374133	1.15662	0.409746	1.48183	1.27988	0.293938	1.14477	1.49965	0.577558	0.400225	0.105398	0	0.299876	0.589417	0.89088	0.637795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	1.87603	0.817402	2.62007	0.764764	1.44187	0.420997	1.19007	2.2385	1.97945	2.52449	3.2066	1.90932	1.12752	1.49083	1.87564	2.38516	2.21973	2.98449	1.14341	1.43466	1.14972	1.11188	1.77316	2.41167	1.23026	0.425469	1.47748	2.10299	1.66741	2.64266	1.74471	0.576416	1.75917	1.9159	0.707703
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0	0.526925	1.45709	0.32208	0.77047	0.254893	0.634004	0.747571	0.709454	1.70859	0.989325	1.28142	1.57355	0.481107	1.94914	1.56943	0.777487	1.08817	1.59395	1.82829	1.4379	1.22453	0.852962	0.870337	0.164468	0.424698	0.562504	2.60949	2.05222	1.19553	0.796609	3.06094	2.4797	1.42347	0.316239
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.0425555	0.555482	0.839645	0.747912	0.58682	0.546413	0.264166	0.649949	0.453766	0.776852	0.434997	0.682815	0.646444	0.262634	0.0959793	0.420371	0.829189	1.37494	0.874254	0.540862	0.32555	0.882066	0.885358	0.325662	0.431715	0.0565693	0.570366	0.557827	0.644127	0.803809	0.972009	0.906951	1.32969	0.80894	0.423077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.64063	0.356193	2.12724	3.33157	0.920729	1.52918	6.34951	3.11971	2.52342	2.80143	1.92495	0.105675	0.372277	2.54666	2.26035	4.34799	1.62398	2.46156	0.365557	0	0	0	0	0	0.698665	0.389184	0	0.654967	4.49058	2.67371	4.30724	1.33277	4.07035	3.77638	0.728838
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	1.74199	0.0409559	0.454387	1.98567	1.21186	0.741055	0	0.562457	0.538003	1.00878	1.1263	0.0292523	0	0.986815	2.0391	4.12154	1.00721	0	0.535115	1.49056	0.824457	0.443139	0.780053	0.608429	0.330521	0.709102	0.520571	1.40623	0.617526	0	0.307243	0.458409	0	0	0.528428
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.16116	0	0.0813128	0.230445	0.372092	0.338907	0	0.753772	0.312818	0	0.12323	0.452681	0.135079	0.507238	0.203827	0.891138	0.973395	0.367325	0.283687	0.595591	1.15479	0.595872	0.596002	1.01683	1.2704	0.838526	1.43066	1.27102	1.82979	0.598644	0.412933	0.725666	0.544025	1.44504	0.716495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.943376	0.745716	0	0	0	0	0	0	0	0.952598	0.515035	0	0	0	0	0	0	0	0.727747	1.19494	1.31174	1.04221	0.637902	1.3926	2.58742	0.808585	3.19834	4.2495	0.637902	0	0	0	0.35716	1.28953	0.376087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.846881	0.690049	0.724292	1.019	0.832344	0.736727	0.541633	0.573955	0.671667	0.709838	0.730261	0.562353	0.432467	0.614566	0.761725	0.808651	0.882155	0.736161	0.806383	0.639597	0.458846	0.971596	1.23566	0.875067	0.497381	0.618152	0.75165	1.01112	0.650047	0.204345	0.419965	1.23469	0.916602	0.500023	0.651639
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.541517	0.634152	0.483053	0.260744	0.340555	0.377766	0.450234	0.707293	0.50962	0.345852	0.503599	0.357328	0.378564	0.58987	1.17544	1.10729	0.577554	0.578801	0.520025	0.42491	0.85696	1.13811	0.580133	0.613554	0.734419	0.640348	1.03701	0.96571	0.472326	0.54645	0.463898	0.719151	1.04795	0.763262	0.531807
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0	0	0	0	0	0	0	0	0	1.10546	0.394208	0	0	0	1.12631	0.402253	0	0	0	0.749765	0.622212	0	1.12995	0.320671	0	0	0	0.986457	0.530974	0.0563155	1.20193	1.19654	1.20676	0.63336
