	chr6:31718453-31718552	chr6:31718553-31718602	chr6:31718603-31718752	chr6:31718753-31718902	chr6:31718903-31719052	chr6:31719053-31719202	chr6:31719203-31719352	chr6:31719353-31719502	chr6:31719503-31719652	chr6:31719653-31719802	chr6:31719803-31719952	chr6:31719953-31720102	chr6:31720103-31720252	chr6:31720253-31720402	chr6:31720403-31720552	chr6:31720553-31720702	chr6:31720703-31720852	chr6:31720853-31721002	chr6:31721003-31721152	chr6:31721153-31721302	chr6:31721303-31721452	chr6:31721453-31721602	chr6:31721603-31721752	chr6:31721753-31721902	chr6:31721903-31722052	chr6:31722053-31722202	chr6:31722203-31722352	chr6:31722353-31722502	chr6:31722503-31722572	chr6:31722573-31722652	chr6:31722653-31722802	chr6:31722803-31722952	chr6:31722953-31723102	chr6:31723103-31723252	chr6:31723253-31723402	chr6:31723403-31723552	chr6:31723553-31723563	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	3.48742	8.40273	16.1107	11.1685	6.90723	2.72548	1.61735	1.99203	1.23714	1.647	2.5911	2.33145	0.411753	0.0945974	2.58203	3.10722	2.68961	1.50635	1.02906	0.882492	1.61545	0.977439	1.23523	0.727073	0.476641	0.268944	0.386627	0	0	0	0.511854	0.377873	0.799103	0.0122425	0	0	0	0.231405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	6.92638	10.4161	13.0543	19.9983	16.4064	12.8628	8.75732	8.47481	6.46979	6.02873	12.1713	17.7686	11.6855	8.64504	9.07089	8.74212	8.88507	11.0672	7.91185	6.47417	3.51197	4.96003	2.73647	1.57709	2.21507	2.12058	2.00185	1.18052	1.1181	0.996293	0.508315	0.410491	1.36977	1.3667	0.26871	1.19163	1.46579	0.200916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	3.61259	7.49314	19.8941	24.6739	20.5341	6.86953	5.92115	6.15869	4.62555	6.22869	7.91833	10.3401	12.8603	4.84467	4.13605	7.38798	8.47244	5.58789	4.15356	3.69355	4.83884	3.18693	3.334	1.19216	0.839406	0.843955	1.66877	0.399636	0.455293	1.59469	0.809383	0.175069	0.395978	0.0358575	0	0.374921	0.81474	0.85782
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.9dac3370-6335-4df0-bea0-9e684edfa350.fc.signal	0.267715	0.535993	1.33641	1.77869	1.2412	1.12335	1.13047	1.5654	0.664806	0.388047	1.55105	2.67281	2.81192	2.47129	0.942674	2.71632	3.58663	2.94439	2.25555	0.838229	0.868874	0.933933	0.463673	0.64251	0.390064	0.267963	0.78309	0.668305	0.682915	0.151711	0	0	0.0803201	0.582373	1.1764	2.09424	1.82753	0.111235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.2cec18a6-acf1-4ec3-b511-04e126f82363.fc.signal	2.20348	1.56559	9.35332	20.3258	9.15948	9.47946	5.65319	3.99352	2.18812	1.07659	4.03402	9.81085	5.6674	2.48511	1.39199	3.12279	4.41514	1.4458	1.37054	0.689327	0.738465	0.337962	0.271678	0.736073	1.27737	4.29173	3.50604	2.51869	1.87885	1.21818	0.140386	0.794589	1.18757	0.847674	1.03144	0.755096	0.57944	0.137143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.555de7dc-c653-4909-9c33-caf14688e0ce.fc.signal	1.45234	1.45757	3.1511	5.55938	3.35489	2.32223	2.09453	1.81143	1.38143	1.17757	1.17735	1.15772	1.53622	1.63163	0.766372	0.337718	0.909448	1.95205	1.50437	1.51075	1.08675	0.693008	0.753505	1.01144	1.23409	1.08687	1.29264	1.01023	0.827326	1.15338	1.11929	0.789127	0.499835	0.635684	0.908811	0.68121	0.480593	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.13102329-ee3d-4773-b2d1-9ab40cd17100.fc.signal	2.97659	3.16493	3.60059	4.29715	2.54133	1.34725	0.646443	0.698906	1.24285	1.93072	2.59011	4.16592	4.96652	1.81892	1.47745	2.87841	2.46492	2.47473	1.98605	1.65145	1.29408	1.31967	1.4493	0.842915	1.1568	1.47321	0.666195	0.420469	0.695246	0.596873	0.576899	0.524437	0.0547662	0.15444	0.226825	0.1829	0.116391	0.439673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.b3d30ae7-78a7-458d-9ccf-f1436025286b.fc.signal	1.94728	3.53846	5.86094	7.16415	3.49803	4.04934	3.05094	1.00741	1.97354	0.562672	0.725369	1.14426	2.22704	0.864576	0.784529	0.860765	0.0756533	0.70925	0.600498	2.04264	1.82986	0.68088	0.651027	0.49645	2.60531	2.14666	3.01668	1.54171	0.492511	0	0	0	0.761262	1.17735	1.52252	1.86769	0.70925	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.b69b018c-be0b-42b3-9bd0-adb684b6c71f.fc.signal	1.81127	2.42243	2.37684	3.31707	4.14794	3.60167	2.16993	2.62452	1.30964	0.898258	1.45364	1.90526	1.49395	0.976315	0.173868	0.741814	0.831079	0.864364	1.65152	1.18774	0.467201	0.72253	1.30646	1.06323	1.34219	0.586058	1.4392	2.39642	1.02718	0.545363	0.110757	0	0	0.0955917	0.261722	0.289086	0.275097	0.495413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.b52b6048-f5e8-441d-8082-83c6ea7d797d.fc.signal	1.75873	1.40778	5.19269	8.73968	9.03882	11.7629	9.73864	12.8445	9.11342	7.34763	4.82566	9.38585	9.82476	4.78986	1.21648	3.30109	5.56489	7.81004	8.48449	8.79809	10.3767	8.49108	8.56359	6.39037	8.84815	4.77051	5.54769	5.97169	5.58567	2.82387	3.07864	2.0182	3.64451	4.82693	2.59495	3.00666	0.786009	0.782031
