	chr18:3146672-3146821	chr18:3146822-3146971	chr18:3146972-3147041	chr18:3147042-3147121	chr18:3147122-3147181	chr18:3147182-3147271	chr18:3147272-3147421	chr18:3147422-3147571	chr18:3147572-3147721	chr18:3147722-3147871	chr18:3147872-3148021	chr18:3148022-3148171	chr18:3148172-3148321	chr18:3148322-3148471	chr18:3148472-3148621	chr18:3148622-3148771	chr18:3148772-3148921	chr18:3148922-3149071	chr18:3149072-3149221	chr18:3149222-3149371	chr18:3149372-3149521	chr18:3149522-3149671	chr18:3149672-3149821	chr18:3149822-3149971	chr18:3149972-3150121	chr18:3150122-3150271	chr18:3150272-3150421	chr18:3150422-3150571	chr18:3150572-3150721	chr18:3150722-3150871	chr18:3150872-3150961	chr18:3150962-3151021	chr18:3151022-3151171	chr18:3151172-3151321	chr18:3151322-3151471	chr18:3151472-3151541	chr18:3151542-3151621	chr18:3151622-3151674	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.199009	0.259314	0.388679	0	0	0	1.28151	0.210323	0	0.0997219	0.264951	0.474109	0.0656735	0	0.506712	0.123808	0.458597	0.411896	0.376138	0.910768	2.32488	1.78891	0.419741	1.57146	1.13904	0.259977	0	0	1.03396	0.184073	0	0	0	0	0	0	0	0	0.627451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.188008	0	0	0	0	0.315615	0.530924	0.394793	0	0	0	0.526161	1.52275	1.22784	0.18917	0	0	1.32928	1.27587	0.862859	1.43251	1.2031	1.07388	0.808685	0	0	0	0.420935	0.170289	0	0	0.0649297	0.511866	0.055654	0	0	0	0.187954	0.935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.816886	0.101725	0	0	0.0748005	0.780198	0.41282	0.485348	0.372213	0.0124213	0.119569	0.293383	0	0.256998	0.0638799	0	0	0.0326493	0.281337	0.328957	1.24815	0.68186	0.297086	0.102749	0.286849	0.327176	0.335288	0	0	0	0	0.317624	0.942073	0.0967892	0.498628	1.10482	1.08101	1.27093	0.740541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.155127	0.18629	0.150032	0	0.00312567	0.456403	1.16792	0.7393	0.31183	0.213036	0.627448	0.468521	0.659869	0.926777	0.515159	0.450155	0.627733	1.32048	2.77726	1.57001	1.43639	1.07937	2.29516	3.11862	1.49553	0.449843	0.659233	1.0023	1.35067	0.848048	0.527267	0.377663	0.683599	0.560926	0.123508	0.563807	0.882533	1.26718	0.689655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.389157	0.242379	0	0	0	0.309393	0.787281	0.916412	1.4756	0.948055	0.0378485	0.340756	0.068122	0	0	0	0.19563	0.358067	0.219721	0	0.192198	0.0405161	0	0	0	0	0.0914013	0.840685	0.024042	0.127495	0.31048	0.060712	0	0.273283	0.722722	0.447991	0.367295	1.22796	0.733918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	2.23728	1.27819	0.193906	0	0.217998	0.397606	1.1481	1.04739	1.99557	1.35979	1.37102	1.48859	1.14843	1.12662	0.684322	0.128747	0.0526485	1.40842	3.42056	3.70465	2.52512	1.28589	2.22193	3.64994	2.44536	0.418722	2.16934	2.92417	2.59254	4.01116	6.89276	5.4869	2.57429	0.602302	0.993617	1.44469	1.91373	2.39532	0.545139
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0.566132	0.617619	0	0	0	0	0	0	0	0.165929	0.26939	0.349854	0.518412	0.34407	0.122518	0.164008	0.490703	0	0.539341	2.63363	0.25693	0	0.0385288	0.623301	0.200535	0.544194	0.528563	0.41729	0.202066	0.416884	0.114802	0	0	0.569362	0.421796	0.574443	0.17258	0.641875	0.657143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.0323496	0.260176	0.397991	0.407376	0.140188	0	0.154501	2.04228	2.59741	0.634585	0.0721261	0.524171	1.2318	0.561959	0.453755	1.03233	0.864145	1.47177	1.84614	1.65703	1.10125	0.499993	0.0256347	0.156585	0.636991	1.15385	0.446602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.189075	0	0	0	0	0	0.219722	0.336039	0.210486	0.365525	0.726964	0.770382	0.441893	0.320462	0.545611	0.0776285	0.125466	0.900284	0.406905	0.708729	0.738302	0.456309	0.675078	0.658424	0.436552	0.673163	0.885308	1.33763	1.1886	0.507948	0.325205	0.434461	1.10531	0.94643	0.359666	0.0385294	0.39246	1.48781	0.75
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	0.707855	1.07489	0.405039	0.21471	0.441498	0.947357	0.666484	1.38816	0.833434	0.264901	1.3371	1.62057	1.04504	0.555026	0.204191	0.169699	0.376666	0.813602	0.602006	1.01605	1.78619	0.731004	1.58311	0.416682	0.538176	0.0607053	0.502173	0.686286	0.981196	1.24762	0.927619	0.25907	0.785205	1.09046	0.434613	0.736281	0.703754	0.351418	1
