	chr7:128335750-128335899	chr7:128335900-128336049	chr7:128336050-128336199	chr7:128336200-128336349	chr7:128336350-128336499	chr7:128336500-128336649	chr7:128336650-128336799	chr7:128336800-128336949	chr7:128336950-128337099	chr7:128337100-128337249	chr7:128337250-128337399	chr7:128337400-128337549	chr7:128337550-128337699	chr7:128337700-128337849	chr7:128337850-128337999	chr7:128338000-128338149	chr7:128338150-128338299	chr7:128338300-128338449	chr7:128338450-128338599	chr7:128338600-128338749	chr7:128338750-128338899	chr7:128338900-128339049	chr7:128339050-128339199	chr7:128339200-128339349	chr7:128339350-128339499	chr7:128339500-128339649	chr7:128339650-128339799	chr7:128339800-128339949	chr7:128339950-128340099	chr7:128340100-128340249	chr7:128340250-128340399	chr7:128340400-128340549	chr7:128340550-128340699	chr7:128340700-128340842	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.331518	0.726539	0.376101	0.246801	0.247411	0.400674	0.311901	0.824101	1.2219	1.28474	0.540546	0.844831	0.288539	0.337801	0.809413	0.445336	0.526495	0.275825	0.545865	0.478097	0.770268	0.546582	0.454846	0.175572	0	0.0142085	0.544273	1.90048	0.51697	1.22854	0.973406	0.269304	0.36787	0.837198	0.214689
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.540229	0.20943	0.541259	0.36044	1.98828	1.07795	0.0456466	0.47336	0.70211	0.735394	0.714373	0.447154	0.322419	0.38817	0.828391	0.781239	0.785611	0.655506	0.129391	0.41518	1.64234	1.12351	0.854691	1.58592	1.35007	0.780129	2.95784	2.55105	1.08121	1.23778	0.46998	0.281497	1.34932	0.264607	0.385366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.0464968	0.263821	0.396203	1.0088	0.956955	0.941	0.566779	0.514574	0.430844	0.565281	1.30022	1.18906	0.154492	0.265849	0.857964	0.918986	1.37725	0.210422	0.367116	0.823822	0.941386	0.724377	0.272999	1.09844	0.55983	0.813686	2.335	1.21512	1.25999	0.679437	0.837212	0.847864	0.594362	1.27274	0.660714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0.316086	0.19998	0	0	0.413615	1.57467	0.385744	0	0	0.370921	0.594096	0.811775	0	0	0	0.139091	0.463107	0.673706	0.337643	0	0.405957	0.85017	0.498054	0.568513	0.987413	1.42391	0.208092	0	0	0.361153	0.412602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0.708909	1.01354	0	0	0	1.89033	1.97812	1.11931	4.89555	0.777564	1.08973	0.545956	0	0	1.98019	2.00868	0	0	0	1.05866	2.41545	0.931116	2.55188	0.115968	0.686019	2.68194	2.64131	0.140656	1.49438	0.328919	1.18284	7.42453	2.0913	0.621212
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.240959	0.0623874	0.617116	0.511151	0.260372	0	0.294802	0.186391	0	0	0.379936	0.1171	0	0	0	0.199679	0.0726673	0.207863	0.59385	0.0867153	0.247945	0.689223	0.028392	0	0	0	0.249151	0.479022	0.021293	0	0.155292	0.800492	0.571091	0.529705	0.592803
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.6376	0.780391	0.250794	0.188238	0.348175	0.982066	0.903908	0.529759	0.358045	0.21883	0.361146	0.37293	0.0270283	0	0.0692841	0.570969	0.773	0.534207	0.881626	0.564342	1.24368	0.842438	0.507268	0.366167	0.271541	0.27675	0.136587	0.15232	0.458674	0.69265	1.32354	0.877999	0.904569	0.509637	0.231092
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0.224416	0.809826	0.176701	0	0	0	0	0	0	0	0	0	0	0	0.206987	0.410928	0.30923	0	0	0.204804	0.559585	0.357859	0.133735	0	0	0	0.222811	0.0489753	0	0	0.29765	0.188764	0.507042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.35815	1.1457	0.116203	0.0599079	0.580971	0.780763	0.503821	0.234706	0.607501	0.634274	0.374913	0.254051	0.363068	0.228457	0.117755	0.313912	1.05889	1.58964	1.10759	0.321369	0.370399	0.491107	0.547419	0.203333	0.660008	1.55606	2.01723	2.98863	2.10439	0.963238	1.59055	1.33365	1.16298	1.00084	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.3209	0.723519	0.623546	0.616926	0.669958	2.07838	1.24417	0.487807	0.907481	1.14165	1.18361	1.73283	1.82874	1.94344	0.729974	1.01315	0.738463	0.109227	0.692781	0.966032	0.591526	0.661284	0.705932	0.602647	0.510512	0.36211	1.0712	1.8895	1.36491	0.912778	0.489085	1.47522	1.58506	1.05999	0.679012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.751954	0.236342	0.418965	1.92581	2.01886	1.62635	0.737907	0.49294	0.685595	0.266645	0.820923	1.65367	0.600568	0.291511	0.865124	0.606237	1.33068	0.566437	0.418065	0.913196	0.620027	0.94939	1.74202	1.23721	1.10391	1.3712	1.62528	0.927327	0.653455	2.32401	1.69026	1.13605	0	0.644529	0.448029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.85183	0	0	0	0.352285	0.538194	0	0	0	0.772998	0.904956	0	0	0.608831	0.888446	0	0	0	0	0	0	0	0	0	0.481898	0.65412	0	3.16488	1.68679	0.135263	4.30499	3.17364	0	0	0.450867
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0	0.290802	0.603519	0.900071	0.873636	0.900455	0.429825	0.295379	0.64999	1.37194	0.132613	0	0.168876	0.563269	0.310301	0.352571	0	0.208661	0.28277	0	0	1.0783	2.32801	0.22407	0.040626	1.0728	0.731897	0.51133	0.706946	0.585061	0	0.501911	0.752729	2.7263	0.364179
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.504228	0.326147	0.413129	1.32121	0.902214	1.04815	0.595344	0.724489	0.22227	0.801832	0.55265	0.43491	0.434847	0	0.298928	0.345844	0.0450733	0.16138	0.124148	0.231961	0.929965	0.803166	0.76518	0.385284	0.450353	0.401023	1.5319	1.87409	1.72605	1.50582	0.898199	1.77994	1.05471	1.60289	0.305139
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.834129	0	0	0	0.0585024	1.31341	0.751913	0	0	0	0	0	0	0	0	0	0.248163	1.61483	0.746449	0	0	0	0	0	0	1.08263	2.44815	1.27289	1.82415	0.6399	0	0	0	0.0421748	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.880762	1.12938	0.243499	0.383931	0.480562	1.05732	1.08929	1.05215	0.899644	0.238812	0.771612	0.708686	0.960818	0.526406	0.850468	1.80127	1.20749	0.786039	1.22742	0.845524	0.416732	0.573117	1.43729	2.36586	1.06834	0.530833	1.16072	1.21479	1.11	1.58182	1.97378	1.01315	0.542214	1.09011	0.267857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0	0	0.0735704	0.80748	0.771592	0.44981	0.573403	1.3464	0.69511	0.00912987	0	0.567022	1.2066	0.713053	0.256624	0.219578	0.0349316	0	0	0	0	0	0	0	0	0	0.423478	1.04255	0.400151	0.220718	2.53199	2.54276	0.303254	0	0.81491
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.140434	0	0	0.631942	1.52238	1.41101	0.756145	0.459335	0.902038	1.74585	1.44255	0.122274	0.219752	0.552409	0.478095	0.0537837	0	0	0	0	0	0	0	0	0	0	1.31472	2.9417	1.07717	0.0183958	0.373503	0.740685	0.51044	0.0723766	0.4102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0	0.189855	1.54532	0.728015	0	0	0	0.328415	0.90937	0	0	0	0	0	0.275392	1.35468	1.48723	0.908614	0.77285	0	1.17056	1.32462	0.972915	0.0690677	0	0	0	0.256895	0.906002	0.00613827	1.61341	1.93135	1.55917	0.386095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	1.09253	1.07504	1.40917	2.2139	1.4924	1.89784	2.34498	1.83179	3.04252	1.84801	3.16343	2.06428	0.207052	0.477319	1.99006	1.36754	1.36181	3.05048	2.89976	1.69742	0.827535	1.04582	1.76452	2.06198	2.26361	0.953138	1.85288	1.78507	0.330414	0.469522	0.115949	1.09774	1.66994	0.0871629	0.240157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.205442	0	0.0772461	1.08144	1.11924	0.132559	0.111272	0.278207	0.266626	0.0612309	0	0.212302	0.647636	0.356634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0677957	0.936225	1.54929	0.376273	0	0.595789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	1.8983	0.752687	0.170684	3.03031	3.1623	1.60759	0.0262019	1.30183	2.49679	2.04989	1.21216	0.607231	0.106858	0	0.36378	1.85173	2.61824	1.84587	0.457002	2.18587	0.728595	1.8728	1.83836	2.79314	2.56482	3.68694	2.73481	0.591469	1.10989	0.663066	1.6084	1.83014	1.39875	1.85516	0.5875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	1.23471	0.576923	0.509274	0.629983	0.780414	0.847628	0.908111	0.479638	0.32723	0.706306	1.10596	0.501924	0.364359	0.808675	0.699949	0.62378	0.617553	0.645178	0.702172	0.624036	0.830451	1.12651	0.899216	0.492709	1.15075	0.741397	0.383067	1.60813	0.622838	0.705838	1.63686	1.86302	0.909063	0.77191	0.660714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.765377	0.880954	1.3523	0.529131	0.885753	0.695004	1.12349	0.328238	0.85395	0.723191	0.691041	0.0480348	0	0	0.0604397	0.482739	0.668591	0.830394	0.179361	0.370367	0.833426	1.98328	1.35378	1.6277	1.34626	0.2295	1.40752	1.72261	1.34772	2.03965	0.946963	0.85397	0.91426	0.0584031	0.359916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	1.19839	0.474761	0.907491	0.700734	0.687498	0.565751	0.264622	0.0522449	0.555107	0.396384	0.743369	0.64915	0.0654398	0.364316	0.332357	1.13963	0.636973	0.257745	0.231921	0.0106588	0.368246	0.277199	0.421073	0.361154	0.629273	1.70083	0.715625	1.2094	0.804994	0.216656	0.234585	1.67968	0.902351	0.245016	0.495413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0.538354	0.938194	0.449673	0.315101	0.213259	0.375645	0.824275	0.464904	0.520688	0.377478	0.788813	0.431281	0.593745	1.14224	1.03973	1.22004	0.170722	0.991303	0.648758	0.223305	0.384809	0.400713	1.70181	1.12341	0.0387135	0.425411	0.95224	1.20114	0.128985	0	0	0	0	0.312755	0.541899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	0.242289	0.0589597	0.19226	0.975618	2.851	1.85288	0.576163	0.176083	0.540147	0.65112	0.210812	0.332943	0.752563	0.523409	0.201246	0.0738419	0.10384	0.38462	0.191021	0	0	0	0	0	0	0.0538328	0.733233	1.21341	0.548146	0.317554	0.911946	0.980274	0.413216	0	0.964602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.222449	0.0750175	0	0.213865	0.219322	0.70147	0.568689	0.459551	0.495507	0.344162	0.446454	0.280453	0	0.207449	0.152373	0.139406	0.253669	0.19574	0.541491	0.490768	0.292082	0.0427428	0.508402	0.0989118	0.481346	0.437238	0.461098	1.35801	0.960354	1.13192	0.378788	0.433152	0.558881	0.287436	0.416667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	2.04908	1.77267	0.785045	0.689547	0.790742	1.1595	1.04253	0.794207	1.27154	0.987705	0.546347	0.658747	0.325485	0.49345	0.289911	0.408716	0.358179	0.81446	0.594546	0.484877	0.760647	0.645629	1.33391	1.96367	1.35241	0.905473	1.21031	0.725241	0.786388	1.12597	1.36664	1.27368	1.09318	0.99435	0.23979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.60951	0.649564	0.289304	0.152056	0.199276	1.09013	0.106061	0.135645	0.320154	0	0.105196	0.148014	0.12298	0.132698	0	0	0.321064	0.38667	0.20745	0.154209	0.34883	0.354893	0.155218	0.51113	0.419908	0.157296	0.284542	0.527218	0.536691	0.484513	0.60099	0.917948	0.476946	0.352234	0.417883
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	0.256505	0	0.0858471	0.549988	0.333094	0.24217	0.0987756	0.146317	0.142104	0.427927	0.552694	0.527298	0.576782	0.099213	0.413624	0.425249	0.134975	0.380365	0.444025	0.283249	0.0948255	0.154751	0.111168	0.137537	0.179115	0.396263	0.67462	0.298343	0.162234	0.48413	0.379733	0.457092	0.371244	0.275874	0.619048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.301855	0.399022	0.872106	0.681335	0.929869	0.633451	0.38563	0.338146	0.593188	0.61699	1.10896	0.39099	0.213256	0.527475	0.190999	0.146558	0.362803	0.846076	0.785379	0.405379	0.305777	0.222829	0.428925	0.636214	0.0894347	0.457691	0.406639	0.307532	0.450858	1.81623	1.46128	0.482139	0.709872	0.346151	0.207243
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.343734	0	0	0	0	0	0	0	0	0	0	0.013928	0.482522	0.514879	0.445881	0	0.117468	0.219234	0	0.145133	0.189951	0	0	0.271079	0.477951	0.0282297	0.449788	0.335794	0.0587329	0.442347	0.329202	0	0	0.329152	0.39823
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.b1e4c4c4-c6d4-40c1-a695-e34b416693ed.fc.signal	0	0	0	0	0	0	0.825697	1.92504	0.677603	0.554747	0.427453	0.540791	0	0.629257	1.57651	1.02039	2.17332	0.951463	1.07765	0.863425	0.85561	0	0.352977	0.462406	0	0.873219	0.213469	0	0	0	0.033511	0.590775	0.588003	1.13714	0.93007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	0.339484	0	0.316355	1.31927	0.652325	1.5028	0.276085	0.22397	0.178491	0.248915	0.781996	0.38628	0.377031	0.647489	1.29549	0.219181	1.67164	1.26134	0.539706	0.00797307	0.082808	1.87764	2.59214	0.231681	0.516764	0.837408	0.810911	1.14816	0.838703	2.24905	0.183935	0.343586	0.370515	1.02119	0.202977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.656fbaec-dfab-4967-84ac-8cd7cc42a743.fc.signal	0.812174	1.38048	0.231184	0.964489	1.84024	1.02782	1.67964	1.18588	0.492356	1.04715	0.678259	0.187122	1.19602	0.711971	0.32892	0.953463	0.630874	0.302489	0.646901	0.519012	0.648648	0.662095	1.05177	0.882281	1.00678	1.28819	1.43834	0.203518	0.259946	0.617463	0.624392	1.66686	0.723991	1.20707	0.701863
