	chr17:4536475-4536624	chr17:4536625-4536774	chr17:4536775-4536924	chr17:4536925-4537074	chr17:4537075-4537224	chr17:4537225-4537374	chr17:4537375-4537524	chr17:4537525-4537674	chr17:4537675-4537824	chr17:4537825-4537974	chr17:4537975-4538124	chr17:4538125-4538274	chr17:4538275-4538424	chr17:4538425-4538574	chr17:4538575-4538724	chr17:4538725-4538874	chr17:4538875-4539024	chr17:4539025-4539174	chr17:4539175-4539324	chr17:4539325-4539474	chr17:4539475-4539624	chr17:4539625-4539774	chr17:4539775-4539924	chr17:4539925-4540074	chr17:4540075-4540224	chr17:4540225-4540374	chr17:4540375-4540524	chr17:4540525-4540674	chr17:4540675-4540824	chr17:4540825-4540974	chr17:4540975-4541124	chr17:4541125-4541274	chr17:4541275-4541424	chr17:4541425-4541574	chr17:4541575-4541724	chr17:4541725-4541874	chr17:4541875-4541939	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	3.33576	1.73505	1.65551	2.1152	2.17809	1.82209	1.40244	1.65028	1.32569	1.75106	2.23701	1.83049	0.859788	1.9248	0.759499	1.5908	0.356273	0.359624	0.556209	0.796101	1.09381	0.355125	0.592669	0.268756	0.636592	1.23169	2.24693	2.91836	2.04306	1.95076	2.27597	0.927023	1.79475	2.03131	2.05385	1.70243	2.13761	0.325967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.44512	0.148395	0	0.00371027	0.999727	2.45609	1.92089	0.867984	0.306029	0.458102	0.0500886	0.189174	0.537846	0.361697	0.550837	1.0257	0.301931	0.137727	0.351342	0.103862	0.489605	0	0	0	0.539737	0.64732	0	0.241101	0.352373	0	0	0.0259683	0.838336	0.322698	0	0.519281	0.171215	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	2.17906	3.25235	3.52831	2.47302	2.25458	1.69253	2.07964	0.672269	0.5939	0.571426	0.961998	1.61018	0.155471	0.472723	0.17736	0.70201	2.41409	0.709747	0	0.620673	1.48278	0.533294	0	1.70027	4.82393	3.9215	2.87517	3.36245	15.536	26.1801	22.0288	17.659	9.44008	6.59221	5.28228	4.84586	1.3553	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.593523	0.555387	0.538987	0.778837	0.925202	1.02451	0.686027	0.514736	0.504929	0.508397	0.581452	0.74988	0.681428	0.857471	0.544079	0.482116	0.320467	0.393967	0.363952	0.247161	0.26526	0.146935	0.196085	0.23249	0.107099	0.228515	0.217581	0.24121	0.367273	0.232398	0.271248	0.279878	0.299651	0.248588	0.187545	0.234828	0.425608	0.0913978
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	1.28694	0.811795	2.15742	1.58025	1.20127	0.810526	0.861992	0.566139	0.467698	0.671214	0.773782	1.72206	0.741331	1.58021	0.734144	0.403229	0.399763	0.484904	0.275933	0.974044	1.43311	0.389875	0.222069	0.158033	0.852298	0.525117	0.617228	0.344348	1.06964	0.432106	0.898515	1.4668	1.22805	0.832749	0.792433	0.200271	0.533193	0.581818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.985962	1.12438	0.554634	2.00138	2.13608	3.84495	3.53982	2.11559	1.35629	3.22818	3.00891	0.968669	2.10471	2.20115	0.919663	1.13529	0.800477	1.36713	0.569503	0.291485	0.78456	0.466883	0.348361	0.253569	0	0	0.746649	0.319941	0.677867	0.968622	1.15823	0.685897	0.275005	0.462184	0.552943	0.900704	0.404714	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0	0	0.413289	1.19239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386335	1.23088	0.700794	0.916422	0	0	2.255	0.979267	0	0	0	0	0	0	0	0	0.12
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	1.60463	1.62706	1.69487	1.41655	1.17749	0.685105	0.634912	0.662281	0.3475	0.551992	1.13182	1.60901	1.17838	0.57565	0.388794	0.93457	0.94206	0.547171	0.960491	0.974679	0.4649	0.483076	0.642176	0.281099	0.32404	0.982854	0.940912	0.460928	0.481343	0.921453	1.20436	0.699291	0.565215	0.568687	0.769243	1.34925	1.36906	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	1.92462	1.88446	1.47917	1.22713	0.725142	0.876221	1.59279	1.6767	1.86736	1.91636	1.34531	0.948975	0.658308	0.594172	0.382168	0.784704	0.726271	0.68968	0.645296	0.554098	0.642451	0.463046	0.602114	0.469342	0.566706	0.872624	0.700549	0.515638	1.00541	1.21066	0.814421	0.492292	0.546544	0.526601	0.492833	0.662795	0.3502	0.0428571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	5.09866	4.71713	3.00538	2.29947	3.72089	3.93468	2.61002	2.12724	2.79772	2.34109	1.34348	0.739873	0.601685	0.553474	0.700318	0.887301	0.476213	0.445143	0.694065	0.863838	0.885852	1.10592	0.735465	0.371562	0.482516	0.457406	0.424273	0.531011	0.611855	0.602848	0.320206	0.517011	0.906679	0.845864	1.58632	1.36777	1.09224	0
