	chr3:62528154-62528303	chr3:62528304-62528453	chr3:62528454-62528603	chr3:62528604-62528753	chr3:62528754-62528903	chr3:62528904-62529053	chr3:62529054-62529203	chr3:62529204-62529353	chr3:62529354-62529503	chr3:62529504-62529653	chr3:62529654-62529803	chr3:62529804-62529953	chr3:62529954-62530103	chr3:62530104-62530253	chr3:62530254-62530403	chr3:62530404-62530553	chr3:62530554-62530703	chr3:62530704-62530853	chr3:62530854-62531003	chr3:62531004-62531153	chr3:62531154-62531303	chr3:62531304-62531453	chr3:62531454-62531603	chr3:62531604-62531753	chr3:62531754-62531903	chr3:62531904-62531983	chr3:62531984-62532053	chr3:62532054-62532203	chr3:62532204-62532353	chr3:62532354-62532503	chr3:62532504-62532653	chr3:62532654-62532803	chr3:62532804-62532953	chr3:62532954-62533103	chr3:62533104-62533253	chr3:62533254-62533312	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.363272	0.313033	0	0	0	0	0.15911	0.308376	0.740727	0	0	0	0	0	0	1.18454	1.24589	0	0	0	0	0	0.493604	0.115343	0	0	0	0	0	0	0.107652	0.500576	0	0	0.366906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.0593619	0.292676	0.250445	0.176427	0	0	0	0.0200374	0.614503	0.174294	0.222552	0.204151	0.103517	0	1.00656	0.27267	0	0.394063	0.706202	0	0	0.163624	0.217048	0.114649	0.5009	0.330042	0	0	0.189145	0.419178	0	0	0.202751	0.628831	0.759867	0.509091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.138912	0.169784	0	0.117117	0.344272	0.154163	0.239186	0.250137	0.95326	1.09941	0.805249	0.199753	0	0	0.0526331	0.165193	0.282372	0.59461	0.418522	0.0299539	0	0	0.0254091	0.533794	0.747153	0.595735	0.377365	0.346761	0.322253	0.0798987	0.563771	0.963248	0.728699	0.225311	0.55463	0.392364	0.593679
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.619402	0.706438	0.0552445	0.918772	0.0995335	0	0.432105	1.01617	0.395823	0.276426	0.221623	0.858601	0.482729	0.655883	0.319884	0.39029	0.508329	0.140283	0.624436	0.158539	1.56421	1.16127	0.961665	1.36794	0.425251	0.357172	0.199944	0	0.195372	0.239189	0.890443	0.483713	0.341318	0.251191	0.653177	0.291336	0.541371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0.304842	0.0799596	0.403684	0	0.686791	0.405655	0.4481	0.193566	0.615621	0.99558	0.433269	0	0.222891	0.554412	0.412514	0	0.491261	0.688861	0	0.613935	1.0773	0.10748	0.117429	1.59909	0.544558	0.282148	0	0.276829	1.06226	0.602999	1.36541	0.156762	0.699201	0.582757	1.57776	0.708161	0.168882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.657486	0	0	0.511619	0.907426	0.904631	2.09258	1.37216	2.16922	1.96611	1.01583	1.2749	0.906839	0.565736	0.588332	0.892653	0.377413	0.898515	0.2897	0.86511	0.851205	1.75263	1.40189	1.29289	2.42509	1.55986	0.120433	1.23543	1.8476	0.822807	0.526242	0.429447	0.4961	0.281552	0.526537	1.03969	0.614929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.680647	0.143305	0	0	0.238434	0.22561	0	0	0	0	0	0	0	0	0	0.0851013	0.719067	0.937021	0.156152	0	0	0.454477	0.0561307	0.948789	0.00724267	0	0	0.151885	0.067258	0	0.278148	0.164611	0.418032	0.339975	0.194737	0.258834	0.501053
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.a3034dad-cf3f-4b0e-b7ac-4dfa7b52d765.fc.signal	0.669045	0.184559	0.844373	0.891553	0.531533	0.52089	0	0.0420635	0.965626	0.952801	0.509645	1.02349	0.846985	0.288949	0.349687	0.358707	0.690906	0.68408	0.85337	0.860459	0.768143	0.890197	1.11317	1.59619	1.69208	1.14941	1.44339	1.29116	1.384	0.94129	0.326728	0.671963	0.608445	0.566726	1.0853	1.14457	0.613527
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.9b92fd9a-9859-4ffd-96f8-490b60d6c4db.fc.signal	0.266332	0.286224	1.33361	0.949883	0.56768	0.304836	0.0438615	0.23718	0	0.520925	0.278233	0.659611	1.08811	0.559428	1.00104	0.759596	1.02893	0.109831	0.387367	0.172472	0.516649	0.335836	1.39022	2.8582	0.305769	1.46315	1.71613	1.2673	1.55779	0.794476	0.169464	1.19789	0.666013	0.341178	0.563784	1.07175	0.601108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.13102329-ee3d-4773-b2d1-9ab40cd17100.fc.signal	0.319555	0.36592	0.114619	0.359819	0.397381	0.357118	0.113444	0.0661699	0.17884	0.177511	0.234562	0.230381	0.287511	0.548781	0.638101	0.592037	0.624147	0.545338	0.704515	0.360687	0.650776	0.739135	0.621157	0.593435	0.395244	0.177765	0.182763	0.0876379	0.111486	0.367708	0.717625	0.453513	0.340994	0.441283	0.290303	0.0906844	0.299517
