	chr12:104989212-104989361	chr12:104989362-104989511	chr12:104989512-104989661	chr12:104989662-104989811	chr12:104989812-104989961	chr12:104989962-104990111	chr12:104990112-104990261	chr12:104990262-104990411	chr12:104990412-104990561	chr12:104990562-104990711	chr12:104990712-104990861	chr12:104990862-104991011	chr12:104991012-104991161	chr12:104991162-104991311	chr12:104991312-104991461	chr12:104991462-104991611	chr12:104991612-104991761	chr12:104991762-104991911	chr12:104991912-104992061	chr12:104992062-104992211	chr12:104992212-104992361	chr12:104992362-104992511	chr12:104992512-104992661	chr12:104992662-104992811	chr12:104992812-104992961	chr12:104992962-104993111	chr12:104993112-104993261	chr12:104993262-104993411	chr12:104993412-104993561	chr12:104993562-104993711	chr12:104993712-104993861	chr12:104993862-104994011	chr12:104994012-104994161	chr12:104994162-104994311	chr12:104994312-104994348	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.513506	0.282603	0.12677	0.48995	0.0307641	0.544897	0.409902	0.935912	1.58472	2.75962	1.30228	3.18774	1.87993	0.904724	1.48834	0.722068	1.31804	1.59528	0.044372	1.40106	1.4708	1.6203	2.77592	1.73722	2.71565	1.59802	1.62857	0.728367	1.211	1.17869	1.12005	0.991527	2.25332	2.64009	2.40495	0.507028
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0	0.936755	0.151375	0	0.312392	0.800155	0.984959	1.04687	0.993238	1.46181	0.837773	1.90387	3.00326	2.15778	1.46334	0.362142	0.920897	0.373972	0	0.0878867	2.36896	1.59841	2.45394	4.0661	6.56946	5.6063	2.41974	7.3903	5.60972	8.58952	9.35718	11.1975	10.2664	9.30776	9.9624	0.346667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.02812	0.712207	0.273804	0	0.0542125	0.559849	0.547854	0.547409	0.36105	0.137866	0.424757	0.0483028	0.317183	1.08459	1.61867	0.649443	1.19957	0.93215	0.20793	0.130478	0.585797	0.812422	1.45675	0.4469	0.751033	0.617988	0.278025	0.701937	1.09933	0.937052	0.436744	0.554809	0.439175	0.479937	0.855421	0.887712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.22406	0.360053	0	0.644228	1.50651	0.547113	0.16508	0.483028	0.100165	0.102017	0.612018	2.14966	1.36322	2.40243	2.73724	0.785942	0.991012	0.839083	0.679984	1.6902	2.57957	0.691832	0.888415	0.916229	0.55225	0.283753	1.48009	0.912419	0.481272	1.04494	1.05719	1.26307	0.988599	1.13319	1.7971	0.456876
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0	0.0359659	1.36448	0.418234	0	0.0164096	2.12556	1.47791	1.22485	1.44585	0.93015	0.943168	0.333023	1.94484	2.15026	0.296259	0	0.0459037	2.4691	1.19916	0	1.98303	1.7611	0	1.53153	1.97174	0	0.831023	0.537355	0	0	0	0	0	0.625899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.144325	0.335328	0.433096	0.409496	0.181005	0.454122	0.093598	0	0	0.0790835	0.500548	0.0034082	0	0	0	0	0.14586	0.157963	0.828907	1.05191	0.498011	0	0.303584	0.647481	0.0606683	0.35041	0.016562	0	0	0.481709	0.183661	0.239302	0.385705	0.56993
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.830609	1.2886	0.902778	0.520417	0.192629	0.955104	0.71644	1.26343	2.66208	2.57431	2.13553	2.15071	1.86551	1.43592	1.72304	1.37441	0.951447	0.836007	1.07898	1.08221	0.484114	0.215128	0.741712	1.34099	1.37606	1.22759	1.0896	1.1395	1.09101	1.00902	0.4478	0.578504	0.617787	0.440777	0.204303	0.496032
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.319894	1.1218	0.0783468	0.799642	0.829039	0	0.487734	0.21601	0	0	0.17953	0.55365	0.540896	1.047	0.616848	0.497151	0.60447	0.381666	0.67784	0	0	0.590761	0.492116	0.115203	0.264686	0.307296	0.999486	0.495372	0.584565	0.78355	0.654678	0.00445227	0.669255	0.765822	0.623327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.749881	0.652718	0.747166	0.801622	0.607351	0.0353912	0.625519	1.24465	2.08532	1.4335	0.76256	2.68222	2.28083	1.29369	0.715369	0.669081	0.710834	0.443036	0.337733	0.826141	0.492114	0.435183	0.470368	0.359923	1.51776	1.08674	0.336825	0.686328	1.68314	1.03315	0.561023	0.321363	0.875666	1.45781	0.673856	0.917355
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.739423	0.443613	0.278004	0.577683	0.486232	1.41844	1.30011	1.39467	1.33958	0.946756	2.13984	2.26473	2.02374	1.71587	0.530352	0.259295	0.808978	0.402971	0.167028	0.07589	0.769388	1.147	1.33427	1.10306	1.06124	1.41318	0.324978	0.402668	2.47545	1.32604	1.33208	1.20495	0.273842	0.317993	0.730529	0.368539
