	chr11:123615845-123615994	chr11:123615995-123616144	chr11:123616145-123616294	chr11:123616295-123616444	chr11:123616445-123616594	chr11:123616595-123616744	chr11:123616745-123616894	chr11:123616895-123617044	chr11:123617045-123617194	chr11:123617195-123617344	chr11:123617345-123617494	chr11:123617495-123617644	chr11:123617645-123617794	chr11:123617795-123617944	chr11:123617945-123618094	chr11:123618095-123618244	chr11:123618245-123618394	chr11:123618395-123618544	chr11:123618545-123618694	chr11:123618695-123618844	chr11:123618845-123618994	chr11:123618995-123619144	chr11:123619145-123619294	chr11:123619295-123619444	chr11:123619445-123619594	chr11:123619595-123619744	chr11:123619745-123619894	chr11:123619895-123620044	chr11:123620045-123620194	chr11:123620195-123620344	chr11:123620345-123620404	chr11:123620405-123620494	chr11:123620495-123620644	chr11:123620645-123620794	chr11:123620795-123620856	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.728898	0.76641	0.15736	0.480043	1.48121	2.0449	0.262802	0.288497	0.0797625	0	0	0.020455	1.42076	3.45748	0.780662	0.473482	0.295095	0.458618	0.104832	0.400944	0.522423	0.450513	0.811869	0.939604	0.913069	0.362018	0.163217	0	0.204715	0.942217	0.0361605	0	0	0	0.634034	0.330827
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.999056	0.551	0.140567	2.06759	1.32484	0.850857	1.45083	1.01738	0.96948	1.59324	1.28053	2.20353	0.556714	0.144962	0.389869	0.528051	0.613739	2.17172	0.89372	0.841502	1.10233	1.64717	0.297236	0.0732824	0.355329	0.350458	0.59711	0.346629	0.134823	0.270112	0	0.327218	1.08713	0.41866	0.423613	0.479412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.0255731	0.0728795	0.451832	0.0606037	0.944485	0.170985	0	0.818585	0.346856	0	0.0295528	0.500193	0.0442818	0	0	0	0.367184	0.224015	0	0	0	0.0853097	0.497792	0	0.024108	0.599865	0.194357	0.683783	0.246759	0.469102	0.298623	0	0.447347	0.559795	0.309045	0.597959
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.213106	0.387824	0	0	0	0	0	0.469174	0.0940992	0	0.191579	1.09074	0.526135	0.197558	0.16254	0	0	0	0	0	0.325467	1.31921	0.932827	0.8456	0.0631649	0.442814	1.06664	0.299333	0	0	0	0.593794	0.708809	0.589392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.307596	0	0	0.884693	1.26412	0.340616	0.435225	0.353601	0.232999	0	0	0	0	0	0.196127	0.134586	0	0.235894	0.906543	0.0789827	1.33174	0.52131	0	0	0	0.210376	0.451646	0.771452	0.469947	0	0.157965	0.58119	0.911755	0.330413	0.390478	0.573183
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.455892	0.255492	0.321091	0.253551	0.380409	0.736812	0.748957	1.17664	0.740696	1.40878	2.27486	1.33372	1.63215	2.20323	1.43583	1.47998	2.19314	1.73886	1.30762	1.75039	2.38401	2.01391	2.47753	1.795	1.25901	2.21449	2.187	1.73363	2.07708	1.48669	0.943778	0.525319	1.53843	2.32165	1.87928	0.672969
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0	0	0.339992	1.12418	1.11211	2.12798	1.01558	1.02895	0.488487	0.0430515	0.489928	0.628027	0.979952	0.795839	0.141031	0.657749	1.28136	1.10914	0.942839	0.800321	0.233072	0.604275	0.455784	0.824507	0.516692	0.619142	1.31553	0.0846269	0.486991	0.97101	0.141031	0	0.488479	0.55975	0.819059	0.527559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.616947	0	0.596207	0.897059	1.5333	0.966471	1.68832	1.10605	0.355426	1.96206	0.83737	1.61583	1.23119	1.00927	1.08954	0.383291	1.71183	2.13623	1.64341	2.49037	1.98483	1.42827	1.74669	2.27256	0.752762	1.09832	0.274949	1.7418	0.817315	0.172697	0	0.213704	1.48584	1.16032	0.550917	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.03309	0.704582	1.05115	1.35103	1.48999	1.2041	1.324	1.20723	0.966061	0	0.320888	0.519079	1.35097	0.293928	0.0638176	0.932404	1.36044	0.395807	0.82487	0.68498	0	0.348375	1.72072	1.63646	0.198931	0.558625	0.710604	0.121914	0.844439	0.847253	0.18366	0	0.113707	0.176198	0	0.636923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.329375	0.39165	0.798598	0.516292	0.526473	0.874205	0.58386	0.529482	0.645823	1.41002	1.52101	0.431746	0.481591	1.56253	1.42377	0.258874	0.576214	0.86657	1.31571	0.815032	0.551577	1.59076	1.58166	0.5158	0.0545715	0	0	0.102851	0.333891	0.445955	0.744554	0.739029	0.286453	0	0	0.604
