	chr4:143455180-143455329	chr4:143455330-143455479	chr4:143455480-143455629	chr4:143455630-143455779	chr4:143455780-143455929	chr4:143455930-143456079	chr4:143456080-143456229	chr4:143456230-143456379	chr4:143456380-143456529	chr4:143456530-143456679	chr4:143456680-143456829	chr4:143456830-143456979	chr4:143456980-143457129	chr4:143457130-143457279	chr4:143457280-143457429	chr4:143457430-143457579	chr4:143457580-143457729	chr4:143457730-143457879	chr4:143457880-143458029	chr4:143458030-143458179	chr4:143458180-143458329	chr4:143458330-143458479	chr4:143458480-143458629	chr4:143458630-143458779	chr4:143458780-143458929	chr4:143458930-143459079	chr4:143459080-143459229	chr4:143459230-143459379	chr4:143459380-143459529	chr4:143459530-143459679	chr4:143459680-143459829	chr4:143459830-143459979	chr4:143459980-143460129	chr4:143460130-143460269	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	2.07816	2.37212	2.64776	1.6384	0.870053	1.23778	0.921011	0.326269	0.192462	0.346063	0.723688	0.471657	0.984297	0.753873	0.779277	0.408436	0	0	0.418287	0.842174	0.693003	1.10572	0.80331	0.227624	0	0	1.51401	0.788454	0.466419	0.482387	0.398701	0.441656	0.343412	0	0.451866
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.36381	0.678084	1.2815	1.54355	0.428051	0.620938	0.891087	0	0.37095	0.945	0.609508	0.489321	0.0836992	0.00260133	0.384229	0.243228	0.30797	0.214294	0.973117	1.6902	1.02049	0.410988	0.284308	0.352626	0.112244	0	0.69349	0.445328	0.245395	0.900211	0.222905	0.361242	0	0.172457	0.409091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.542495	0.430334	0.534467	0.841321	0.519231	0.328867	0.700327	0.753041	0.873207	0.184115	0.583304	0.91473	0.98981	0.32335	0.83858	1.09106	0.167002	0	0	0.199861	0.294318	0	0	0	0.435528	0.661348	0.597535	0.28099	0.521937	0.471723	0	0.0916263	0.423499	0.929655	0.288372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.282008	0.93743	0.591491	0.434654	1.62166	0.196101	0	0	0	0.01148	0.449251	0.459894	1.07356	0.258679	0.754602	0.992693	0	0	1.30459	1.25509	0.43607	1.12358	0.253148	0	0	0.127968	0.598794	0.68433	1.14371	0.363699	0.325659	0.2145	0.34608	0	0.422156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.402582	1.145	0.00656427	0	0	0	0	0	0	0	0	0.483556	1.32814	0	0	0	0	0	0	0	0	2.17874	3.23746	0.542644	0	0	0	0	0	0	0	0	0	0.658172	0.346591
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	2.45001	0.976949	0.447137	0.718931	1.08135	1.07549	0.489308	0.0459669	0.381998	0.414563	0.0932838	0.330667	0.281859	0.21505	0.0697935	0	0	0	0	0	0	0.359499	0.145069	0	0.426385	0.114913	0.344987	0.58636	0.0602134	0	0.128327	0.314334	0.10528	0.584972	0.626738
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.237036	0.887077	1.08897	0.728815	0.248138	0.71472	0.323794	0	0.107886	0.765554	0.713365	0.243576	0.322314	0.684636	0.599117	0.641267	1.41727	1.24018	1.34666	1.17847	0.770773	0.633219	0.487591	0.421013	0.848087	0.781381	0.964202	1.07263	0.626881	0.84508	0.350549	0.812756	0.62216	0.23316	0.314363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	2.12458	1.66205	1.21007	1.40042	0.771419	0.0981907	0.189565	0.252444	0	0	0.0322789	0.231808	0.227825	0.508512	0.162141	0	0	0.112509	0.692005	0.196127	0.079809	0.155829	0.474265	0.583623	0.768427	0.729901	0.4536	0.261462	0.31446	0.0231301	0	0	0	0	0.588692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.02856	1.37722	1.94281	1.98547	2.28323	0.898549	0.280892	0.52026	0.279489	0	0.472987	0.893314	0.431197	0.217865	0.265084	0.352252	0.463003	0.531076	0.0771347	0	0	0	0	0	0	0	0	0.027224	0.24151	0.0399285	0	0	0	0	0.385213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.617059	0.481496	1.1097	3.0831	1.35428	0.261531	0	0.0286968	0.612458	0.0892789	0.242329	0.491084	0.0669592	1.05212	0.77063	0.287	0.245547	0.487937	0	0	0	0	0	0	0	0	0	0.0315855	0.714315	0.72074	0	0	0	0	0.557789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.23364	1.44073	2.16601	0.354332	0	1.34561	2.63957	0.53359	0.0983004	2.58899	1.61071	1.63241	0	0	0	0.965572	2.20147	1.41148	0	1.5839	1.36454	0	0	0	0	1.71629	2.04845	3.63516	3.23367	0	0.257581	0.917095	0.510639	0.348995	0.707865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.764828	1.05418	0.383898	0.387076	0.0234	0	0	0	0	0	1.06055	0.430036	0	0	0.189936	0.486433	0	0	0.01755	0.555031	0.105445	0	0	0.0670633	2.13639	0.351953	0.380658	0.399715	0	0	0	0	0	0	0.342466
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.0337	0.881275	1.08799	1.13113	0.997531	2.31957	1.02234	0.354042	0.312118	0.675546	2.43237	0.745062	0.732773	2.79648	2.96197	1.46253	1.52375	2.54811	1.35224	2.99241	1.35728	1.32871	0.45644	0.41469	1.21074	0.354201	1.2207	1.4366	0.774265	0.392383	0.477251	0.622955	1.06659	0.708554	0.456369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	1.00337	2.27249	0.640639	0	2.3583	2.4078	0	0	0.0628917	1.33316	0.184531	0	0	0.16506	1.01073	0.0187206	0	0	0.194565	1.05619	0.0673981	1.28926	0.206644	0.968898	0.548057	0	0.298114	0.865531	0	0	0	0.880484	0.736732	0	0.375281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	3.35096	1.33905	0.452412	0	0.30599	1.23051	0.289554	0	0.485284	0.801133	0.899848	0.814078	0.0348089	0.24327	0.165508	0.766999	1.24784	1.04573	0.994263	0.982662	0.948258	0.437003	1.30777	0.357751	0.614826	1.45415	1.23888	0.80948	0.836961	0.409629	0.209038	0.918374	0.343349	0.503826	0.636656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.502432	0.317609	0	0	0	0.0592152	0.369947	0.867344	0.910625	0.207693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.417563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.974554	1.58918	2.42596	1.14054	1.04072	0.636571	0.18356	0.122677	0.844409	0.552862	0.154172	0.359577	0.616787	0.502507	1.10038	0.854107	0.30466	0.687557	0.49388	0.394978	1.26263	1.49183	0.130975	0.200737	0	0.304658	0.922392	0.491157	0.714615	0.367301	0.438481	0.003897	0.212303	0.0335579	0.524503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0	0.237524	0.803786	0.841147	0.705157	0.42868	0.447136	0.996386	0.780683	0.406377	0.022406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0.135272	0.956105	0.0836586	0.868122	1.39506	1.38842	0.504632	0	0	0	0	0	0	1.08656	0.34986	0	0	0	0.189633	1.62131	0.439774	0	0	0	0	0	0	0	0	0	0	0	0	0.424
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	1.40915	0.238743	1.05857	1.06159	0.794644	0.541719	0.346018	0.0547723	0	0.23022	1.26216	0.750136	0	0.0623213	0.255935	1.10177	0.306192	0.0531432	1.14932	1.19781	1.86916	0.769632	1.16565	0.361024	0.384555	0.447267	0.907398	1.05549	0.818017	1.3547	0.519831	2.44859	1.7404	0.29515	0.324138
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0	0	0.0548324	0.239808	0.345955	0.684144	0.973944	0.322936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218355	0.44426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	0.105338	0.846065	1.36752	1.09048	0.657688	0.658231	0.661583	0.573701	0.200409	1.01221	0.678532	0.896862	1.34062	1.26772	0.426734	0.370619	0.622068	0.346041	0	0.606422	0.308259	0.470345	0.191038	0.262895	0.718277	0	0.272885	1.13655	1.69175	0.559737	0.216651	0	0.354999	0.749523	0.555556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.feb5cf97-c346-43c5-9925-b098ecdfe359.fc.signal	2.93462	1.72156	0.412664	0.705179	0.491161	1.44215	0.809269	0	0.214174	1.65024	0.933098	1.22111	1.0699	1.24117	0.20321	0.465527	0.707382	0.381706	1.34302	0.356446	0	0	0.314782	0.199963	0.292458	0.81434	2.25312	1.27389	0.372763	0.804951	0.408431	0.845901	1.51306	0.1766	0.282258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	2.4953	1.9448	1.21625	0.787232	0.392322	0.699181	0.311497	0.755214	0.120087	0.0613778	1.7395	1.6451	0.855919	1.21697	0	0.165453	0.99805	1.06296	0.842393	1.31423	1.11617	1.18282	0.757761	0.491457	0.888641	1.24628	1.85478	4.78128	1.74271	1.65487	0.349586	0.902357	2.43669	1.36484	0.577614
