	chr19:6464109-6464198	chr19:6464199-6464258	chr19:6464259-6464408	chr19:6464409-6464558	chr19:6464559-6464708	chr19:6464709-6464858	chr19:6464859-6465008	chr19:6465009-6465158	chr19:6465159-6465308	chr19:6465309-6465458	chr19:6465459-6465608	chr19:6465609-6465758	chr19:6465759-6465908	chr19:6465909-6466058	chr19:6466059-6466208	chr19:6466209-6466358	chr19:6466359-6466508	chr19:6466509-6466658	chr19:6466659-6466808	chr19:6466809-6466958	chr19:6466959-6467108	chr19:6467109-6467258	chr19:6467259-6467408	chr19:6467409-6467558	chr19:6467559-6467708	chr19:6467709-6467858	chr19:6467859-6468008	chr19:6468009-6468158	chr19:6468159-6468308	chr19:6468309-6468458	chr19:6468459-6468608	chr19:6468609-6468758	chr19:6468759-6468908	chr19:6468909-6469058	chr19:6469059-6469208	chr19:6469209-6469358	chr19:6469359-6469451	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.46629	2.06055	4.7932	4.50812	5.939	6.50972	6.3764	4.99651	2.56817	1.6548	2.25454	1.95968	1.30417	1.83019	1.24747	1.24298	1.52906	1.63261	1.5123	1.33252	1.9109	1.94949	1.0587	1.57503	1.23819	1.14562	0.638211	1.03693	1.09924	0.599956	0.927127	0.957634	1.33842	1.6139	1.07536	0.984685	0.853827	0.690036
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.42836	1.84123	12.2332	6.71394	2.43902	3.04034	5.31759	10.8374	3.07518	1.52977	0.777117	0.99232	0.274493	1.05167	0.0593475	0	0	0	0	0	0.339384	0.254075	0.204001	0.389454	0.0742053	0.474787	0.0445232	0	0.369058	0.606448	0.21142	0.137265	0.456245	0	0	0	0.0718116	0.751395
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	6.22977	7.77095	16.253	18.9158	22.9673	17.2898	12.433	6.96171	1.6063	3.69787	3.35827	0.905684	0.252555	0	0	0	0	0.47593	0.393253	0	0	0.45386	0.301637	0.35141	0.178463	0.906325	0.271108	0.701046	1.53798	1.91664	0.463699	0	0	0	0	0.398054	0.448792	0.845402
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	6.1521	9.7154	18.0074	15.4402	12.0194	9.01043	7.24885	7.05129	3.75759	1.84577	1.12611	1.86565	2.50681	2.43213	2.63722	2.32585	2.85977	2.27832	1.74314	2.31389	0.674064	0.354564	1.03474	0.626803	0.414206	0.38376	0.559912	0.605277	1.73085	1.88818	1.34297	0.981116	0.701234	0.921319	0.552918	0.749004	0.770296	0.562374
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	3.26269	8.77316	54.1694	55.8324	39.1794	23.6984	3.40053	4.46327	1.96826	1.59796	1.23462	1.55476	2.07011	1.0394	0	0.165848	0.291633	0.506759	0.338168	0.267142	0	0.247472	0.625416	0.716368	0.473058	0.384301	0.393776	0.433988	0	0.240761	0.0417417	0	0	0	0	0.0595273	0.377012	0.846779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	3.02707	1.08122	4.37732	4.89679	4.97269	6.49219	4.79164	5.57969	1.8504	2.10583	1.71614	0.933922	0.437378	0.541519	0.751196	0.76567	0.963382	1.34366	0.681454	1.19108	0.905867	0.585519	1.06887	0.275088	0	0	0.0129504	0.638927	0.489753	0.425241	0.702423	0.792837	0.755777	0.656652	1.73967	0.886944	0.44007	0.796429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0	0.254796	1.04289	1.83214	0.983658	1.15428	0.58071	0.796403	0.711116	0.997868	1.34386	0.381551	0.0284376	0.0758336	0.511925	1.07607	0.746606	0.0782034	0.253569	0.101901	0	0.645796	1.49792	0.690574	0.0146192	0.116392	0.312529	0.249633	0	0.398202	1.42207	0.77745	1.74679	0.744248	0.599687	1.1045	1.61327	0.344092
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	1.93831	8.65404	20.0858	8.72316	10.5704	8.70536	6.936	5.63304	3.1085	0.971897	1.72173	0.153068	0.642537	0.762156	0	0	0.116799	1.34768	0.152737	0	0	0.862515	0.754701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	9.09162	14.2954	21.4328	16.4284	24.5265	20.9199	9.32084	6.35645	5.51776	2.82429	1.80063	1.63273	1.57482	0.98961	1.03205	1.95595	1.73854	1.96627	2.24407	2.46802	2.56856	0.802966	0.996321	0.942441	0.418917	1.41175	1.66598	0.988913	0.815751	1.34239	1.15976	0.80944	1.06228	0.64487	0.710623	0.559097	0.859436	0.442002
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	2.70888	2.8387	4.641	4.62236	6.74546	5.11828	4.97259	6.61256	3.97991	2.23228	2.94168	2.04497	1.42163	0.779106	0.708854	2.21086	2.56816	2.60258	2.29598	1.17649	0.512907	0.516002	0.0122193	1.1849	1.20251	1.06908	0.329945	0.199491	0.76643	1.3368	1.16645	0.560464	0.548144	0.761302	0.425178	0.53155	0.478001	0.753828
