	chr4:159241274-159241423	chr4:159241424-159241573	chr4:159241574-159241723	chr4:159241724-159241873	chr4:159241874-159242023	chr4:159242024-159242173	chr4:159242174-159242323	chr4:159242324-159242473	chr4:159242474-159242623	chr4:159242624-159242773	chr4:159242774-159242923	chr4:159242924-159243073	chr4:159243074-159243223	chr4:159243224-159243373	chr4:159243374-159243523	chr4:159243524-159243673	chr4:159243674-159243823	chr4:159243824-159243973	chr4:159243974-159244123	chr4:159244124-159244273	chr4:159244274-159244423	chr4:159244424-159244573	chr4:159244574-159244723	chr4:159244724-159244873	chr4:159244874-159245023	chr4:159245024-159245173	chr4:159245174-159245323	chr4:159245324-159245473	chr4:159245474-159245623	chr4:159245624-159245773	chr4:159245774-159245923	chr4:159245924-159246073	chr4:159246074-159246223	chr4:159246224-159246291	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.906905	0.203566	0.526852	0.744883	0.403431	0.557061	0.47626	0	0	0	0.238612	0.351614	0.431259	0.538588	0.212362	0.164688	1.48961	0.947143	0.838417	0.964307	1.45659	0.73107	0.614295	0.192462	0.429339	0.438592	0.414814	0.592871	0.238727	0.15545	0.406149	0.18069	0.925444	0.649158	0.258176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	20.1904	9.24604	17.436	23.1249	17.2242	12.7213	10.5705	9.44237	6.9244	2.55711	2.80777	3.1607	2.98511	1.29574	1.93202	0.994971	0.318581	0.699541	1.32945	1.27532	0.064384	0.323575	0	0.0598307	0.265609	0	0.42192	1.30429	0.289732	0	0.408095	0.463303	0	0	0.302693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.260758	0	0.223652	0.446654	0.824773	1.9324	0.829232	0.512802	1.01676	0.0791064	0	0.192799	0.366021	0.0695519	0.2699	1.07852	0.653422	0.237315	0.301909	0.137704	1.13693	1.19029	0.457347	0.22267	0	0.254898	0.272011	0.210059	0.248141	0.36325	0.517678	0.708291	0.276376	0.343155	0.21696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.60462	0	0.489632	0.641711	0.150837	0.7175	0.139236	0.148371	0.845756	0.192873	0.205855	0.387599	0.0927567	0.482203	0.271877	1.20679	0.669897	0.259111	0.226201	0.134783	0	0	0	0	0	0	0	0.599832	3.305	0.747468	0.250372	0.343099	0	0	0.288856
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0	0.753602	1.08558	1.71065	1.99411	0.395724	0	4.64668	1.89943	0	0	0	0	0	0	0	3.108	1.3643	0	0	0	0	0	0	0	0	0.401484	2.62423	0.315073	0	0	0	0	0.55045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.885098	0.174473	1.98359	0.932961	0	0.298642	1.02898	0.832541	0.666226	0.254507	0.740227	0.382858	0.494462	0.120281	0.397539	0.859267	0.477326	0.450908	0.739059	0.273843	0.226579	0.0940482	0	0.215364	1.14846	0.552293	0.98018	0.433778	1.21539	0.0779975	0.328706	1.43994	0.565528	0.338692	0.15
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.17164	0.496017	0.774419	1.26905	1.07567	1.32915	0.397128	0.304877	0.738392	1.27109	0.899536	0.62806	0.907201	1.31215	0.241707	0.602485	0.655589	1.10558	1.60349	0.725814	1.3872	0.963953	0.719615	0.816013	0.845606	0.271287	0.677776	0.607949	0.546936	1.36617	2.638	2.72466	1.50121	0.798424	0.247585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	1.75739	0.165861	0	0	0.238544	1.49921	1.40111	1.04083	0.89833	0.887596	1.16601	0.728462	0.641165	0.0264661	1.05638	1.07033	0.445184	0.816422	0.608468	0.952477	0.457489	0.184871	0.802905	0.0906659	0	0.391186	0.143631	0.417557	0.710765	0.480126	1.31676	1.3195	1.15251	0.0792081	0.133248
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.512906	0	0.418485	0.641848	0.167919	0.00635227	0	0	0	0.137064	1.11938	3.10121	0.837027	0.0526331	0.166126	0.472955	1.48432	1.84748	0.935991	0.3323	0.0081672	0	0	0	0	0.111641	0.559219	1.55331	1.67134	0.997714	1.52336	1.50884	0.35224	0.12418	0.164384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.450648	0.174908	0.671833	0.952098	0.324011	0.559106	0.549711	0.344688	0.522159	0.289192	0.527512	1.92521	1.02887	0.77836	0.799057	1.78217	0.866597	1.34064	0.475966	0.252149	0.484825	0.815728	0.79713	0.92569	0.357237	0.435008	0.80504	1.41802	1.2713	1.08817	0.526525	0.660624	0.269084	0.320356	0.605085
