	chr6:3013030-3013179	chr6:3013180-3013329	chr6:3013330-3013479	chr6:3013480-3013569	chr6:3013570-3013629	chr6:3013630-3013779	chr6:3013780-3013929	chr6:3013930-3014079	chr6:3014080-3014229	chr6:3014230-3014379	chr6:3014380-3014529	chr6:3014530-3014679	chr6:3014680-3014829	chr6:3014830-3014979	chr6:3014980-3015129	chr6:3015130-3015279	chr6:3015280-3015429	chr6:3015430-3015579	chr6:3015580-3015729	chr6:3015730-3015879	chr6:3015880-3016029	chr6:3016030-3016179	chr6:3016180-3016329	chr6:3016330-3016479	chr6:3016480-3016629	chr6:3016630-3016779	chr6:3016780-3016929	chr6:3016930-3017079	chr6:3017080-3017229	chr6:3017230-3017379	chr6:3017380-3017529	chr6:3017530-3017679	chr6:3017680-3017829	chr6:3017830-3017979	chr6:3017980-3018129	chr6:3018130-3018143	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0	0.447097	0.69876	1.18349	1.34091	1.79215	0.739425	0.63039	1.13969	1.05565	0.549196	0.353251	0.608349	1.18592	1.35351	1.21893	1.54162	0.835999	0.359338	0.396953	0.0759565	0.217842	0	0.196886	0.370857	0.607196	0.835003	0.958328	1.12153	0.639301	1.06199	1.38434	0.436196	0.380977	0.141529	0	0.742308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.657227	1.47574	4.63244	4.71402	5.67499	3.05718	1.76552	1.99135	1.54703	0.0643843	0.26676	0.732338	1.50575	0.752228	0	1.10767	1.62522	0.305061	0.327741	0.674445	0.35079	0.979792	0	0	0.669323	2.06379	2.9325	1.96594	0.128768	2.67163	4.09791	2.36394	2.11281	1.04834	1.44751	0.345606	0.606742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.267821	0.853871	1.68008	1.51613	0.381811	0.939709	2.84666	0.85379	0.758969	1.19841	1.33021	1.2243	0.63979	0.629703	0.284649	0.876774	1.27339	0.573969	0.68501	0.703075	0.96204	0.815048	0.332964	1.05837	1.99932	1.27896	1.04085	0.541768	0.7899	1.168	0.719634	1.25746	1.38643	0.743128	1.02372	1.2505	0.658321
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.320103	1.77436	2.13562	0.74184	1.11844	0.59352	1.04202	0.780705	0.536792	0.806312	0.185226	0.0316975	0.531852	0.880878	0.950641	0.78635	0.0667848	0.480409	0.347067	0	0.387643	1.5858	0.445135	0.448213	0.452459	0.219925	0	0.643169	1.15073	0.280099	0	0	0.206806	0.299147	0	0.65334
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0.416123	0.876858	0.530407	0.469348	0.218908	0	0.14522	0.129589	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688263	0.605802	0.289839	0	0.0608424	0.887381	0.110604	0	0.11371	0.546582	0	0.572674
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.128777	0.850313	2.90994	2.90521	2.70822	2.2606	1.94776	2.82117	3.54331	2.51621	2.4023	1.91854	1.82189	1.16855	0.892322	0.986073	1.11574	2.2145	2.5299	0.752459	1.64629	2.73904	1.18899	1.16597	1.03957	1.01537	1.65561	0.677729	0.918022	1.6441	2.15829	1.59184	2.36961	1.78326	0.489996	0.18754	0.642919
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	1.15723	1.54034	0.633855	1.12974	0.316705	1.02924	1.23134	0	0.648075	1.12648	0	0	0.122994	0.363952	0.0843233	0.629396	0.424508	0	0	0	0	0	0.311084	0.280364	0	0.0851517	0.143999	0.0220764	0.548169	0.0331146	0.0473896	0.59237	0.0118474	0	0.592117
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0348551	0.0677173	0.126075	0.319165	0.23676	0.144014	0.277789	0.514281	0.310273	0.150377	0.161164	0.144245	0.150728	0.180354	0.127602	0.164588	0.185193	0.206909	0.0935629	0.0426169	0.0930141	0.0599171	0.0545102	0.0356005	0.259838	0.221089	0.123247	0.122379	0.0583812	0.118254	0.0614801	0.157373	0.24716	0.0765293	0.0339154	0	0.733788
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0	0.656265	0.599839	0.722615	0.790674	1.19525	0.838896	0.776542	0.273204	1.1106	0.819601	0.328261	0.203666	0.207455	0.399886	0.665174	1.40756	1.71935	0.968076	0.785416	0.228646	2.19306	0.91609	0.870057	0.896785	0.149969	1.2175	0.957684	0.574595	1.35706	1.02747	2.07868	0.742835	0.438041	0.331808	0.3061	0.543478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0	0.140263	0.9974	0.749916	0.701241	1.60967	2.67462	0.757624	0.636378	0.486216	1.30348	1.19748	0.747507	0.413775	0.172062	0.772813	1.16559	0.0255024	1.19455	0.866991	0.190386	0.6152	0.293257	1.43905	1.35465	0.940188	0.854675	0.398918	1.12646	1.60317	0.913134	0.397225	0.286477	0.451867	0.105197	0	0.872222
