	chr6:132720554-132720703	chr6:132720704-132720853	chr6:132720854-132721003	chr6:132721004-132721153	chr6:132721154-132721303	chr6:132721304-132721453	chr6:132721454-132721603	chr6:132721604-132721753	chr6:132721754-132721903	chr6:132721904-132722053	chr6:132722054-132722203	chr6:132722204-132722353	chr6:132722354-132722503	chr6:132722504-132722653	chr6:132722654-132722803	chr6:132722804-132722953	chr6:132722954-132723103	chr6:132723104-132723253	chr6:132723254-132723403	chr6:132723404-132723553	chr6:132723554-132723703	chr6:132723704-132723853	chr6:132723854-132724003	chr6:132724004-132724153	chr6:132724154-132724303	chr6:132724304-132724453	chr6:132724454-132724603	chr6:132724604-132724753	chr6:132724754-132724903	chr6:132724904-132725053	chr6:132725054-132725203	chr6:132725204-132725353	chr6:132725354-132725503	chr6:132725504-132725653	chr6:132725654-132725803	chr6:132725804-132725953	chr6:132725954-132726103	chr6:132726104-132726234	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	10.8096	9.12762	6.55684	4.42837	4.24713	4.79658	5.00416	5.68248	7.01674	5.37245	6.02277	4.80671	2.98536	2.13836	1.40261	1.06855	1.49034	2.19211	1.66622	1.61624	1.20648	2.08131	2.67347	2.81835	3.42916	4.01354	4.79227	4.22512	2.7628	1.35779	1.74505	2.46181	1.64452	1.55026	1.00124	0.91275	1.56326	1.02119	0.20073
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.129871	0.42079	0	0.465419	0.111573	0.898819	0.226309	1.01037	0.90901	0.912982	1.69541	0.712619	1.03869	2.41709	0.421227	0.26848	0.368473	0.626128	0.43411	0.548233	1.80017	1.35221	0.883797	0.141791	0.677852	0.939349	0.583828	0.727199	0.733784	0.264653	0.326992	0.463551	0.472677	1.33197	1.19717	1.20475	0.839418	0.5234	0.276151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	6.94853	6.81585	4.23392	2.61205	3.3886	4.94497	7.07795	7.03751	5.5053	2.7034	6.80586	8.18843	3.7282	2.7474	3.49079	2.42811	2.81747	2.04176	2.35483	1.32698	1.779	2.23801	1.23383	1.08278	1.51796	3.05808	3.27582	2.64749	3.62458	3.94773	2.64004	1.61516	1.54697	1.39379	2.21919	1.86872	1.85971	1.34745	0.588008
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.827ded64-aa40-4620-8391-8dd4ae096d90.fc.signal	0	0	0	0	0.0145677	1.59209	0.941892	0.316644	0.341755	0.017789	0.805028	1.06795	0.759511	0.327224	0	0.321665	1.53728	2.74224	0.85958	0.315307	1.34577	1.11149	0.35054	0.18036	1.19509	1.23912	0.474352	1.69501	1.19258	0.240906	0.692154	1.05601	0.31903	0.430104	0.258925	0.276058	0.432222	0.527679	0.544554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.441563	0.227039	0.14445	0.483195	0	0	0	0.00427467	0.919228	0.713188	0.772334	0.875955	0.798708	0.806697	0.468372	0	0.0595197	1.17033	0.251933	0.446012	0.439483	0.760507	0.122253	0.604885	0	0.00943013	0.651929	0.623383	0	0	0.71621	0.85825	0.617103	0.665561	0.531675	0.38269	0.116833	0	0.495413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.43c6f7a4-d039-46a2-872e-bb5eb8075426.fc.signal	1.14325	1.79047	1.05573	0.752157	1.68791	0.764015	0	0	0.0634891	0.341836	0.281364	0.952499	1.19361	0.436043	0.0615221	1.38631	1.08093	0	0	0	0	0.300759	0.291076	0	0	0	0.189535	0.509069	0.211371	0.489756	0.997863	0.958938	0.798325	0.910385	0.143409	0	0.397442	0.87062	0.560345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.1fccbf88-8984-430d-91d0-4fb767fb9d0a.fc.signal	0.940881	0.740524	0.757506	0.748564	0.125818	1.19025	1.2318	0.0379565	1.04295	0.517602	0.605045	0.144928	0.583414	0.39962	0.448147	0.305629	0	0	0	0	0	0	0	0.31234	1.99689	1.46233	0.416147	0	0.991687	0.773428	0.450856	0.465617	0.90263	0.631597	0.0927215	0.194134	0.250969	0	0.178977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000004.3.08828406-540b-464b-b2f8-9402ccb1159b.fc.signal	0	0.350716	0.563122	0.212406	1.37551	0.968175	0.167949	0.147883	0.347322	0.177621	0.580466	0.616197	1.74316	0.702479	0.921835	0.847786	0.535532	0.389739	0.306898	0	0.176158	0.715642	1.56505	2.49687	0.304	0.665607	2.73421	2.32586	1.36245	1.69499	0.745995	0.537155	2.08968	0.363527	0.558527	0.041596	0	0.343801	0.539155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.6c7e93ea-bf0c-48a2-82fb-1c49e3dc143b.fc.signal	0.558678	0.437308	0.447248	0.59124	0.501903	0.513569	0.397284	0.46055	0.752633	0.466791	0.371002	0.41349	0.45984	0.662439	0.334816	0.139537	0.205744	0.191893	0.336968	0.57722	0.431002	0.25985	0.324101	0.123015	0.349552	0.557014	0.600315	0.854213	0.776873	0.714331	0.33292	0.38637	0.199231	0	0.273514	0.802902	0.918317	0.810191	0.604651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000346.2.025d75d4-4cee-43c8-be53-43da9bc8c8b5.fc.signal	2.68382	0.416988	0.258415	0.88096	1.26851	1.55625	0	0	0.981351	1.37137	0.700437	1.36257	1.52785	0.887392	0	0	0	0	0	0	0	0	0.0589667	0.188889	0.442231	0.493533	0	0.698682	1.94373	1.62859	0.707523	0.701733	0	0.511493	0.639367	0	0	0	0.361607
