	chr7:51169956-51170105	chr7:51170106-51170255	chr7:51170256-51170405	chr7:51170406-51170505	chr7:51170506-51170555	chr7:51170556-51170615	chr7:51170616-51170705	chr7:51170706-51170855	chr7:51170856-51171005	chr7:51171006-51171155	chr7:51171156-51171305	chr7:51171306-51171455	chr7:51171456-51171605	chr7:51171606-51171755	chr7:51171756-51171905	chr7:51171906-51172055	chr7:51172056-51172205	chr7:51172206-51172355	chr7:51172356-51172505	chr7:51172506-51172655	chr7:51172656-51172805	chr7:51172806-51172955	chr7:51172956-51173105	chr7:51173106-51173255	chr7:51173256-51173405	chr7:51173406-51173555	chr7:51173556-51173705	chr7:51173706-51173855	chr7:51173856-51174005	chr7:51174006-51174155	chr7:51174156-51174305	chr7:51174306-51174455	chr7:51174456-51174605	chr7:51174606-51174755	chr7:51174756-51174905	chr7:51174906-51175030	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.838402	0.251682	0.34051	0	0	0	0.172723	1.02167	0.577606	0.0721734	0.18506	0.575593	0.423842	0	0	0.222128	0.858664	0.943154	0.867382	0.888028	0.421981	0.0610698	0.769727	1.49175	1.86931	0.562658	0.933753	0.188773	0.488886	0.796959	0.556245	0.241139	0.414561	0.726649	1.66851	1.13188	0.574919
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.0525207	0.405243	0.375221	0.375817	0.216477	0.452941	0.590371	0.529235	0.519724	0.111164	0.811809	0.160465	0	0	0	0.0111308	0.823502	0.756713	0.18919	0	0.179893	0.721464	0.615728	0.263371	0	0	0.723616	0.453923	0.828712	1.3051	0.219486	0.0897617	0.423739	0.621979	0.551486	0	0.372292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0.242339	0.556827	0.566062	0.142641	0	0.054807	0.537414	0.305854	0.20288	0.299273	0.308533	0.433356	0.454313	0.466177	0.223803	0.243704	0.24358	0.066248	0.484799	0	0	0.125538	0.399328	0	0	0	0	0	0	0	0	0	0.101311	0.413566
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.645385	0.653667	0.236923	0	0.147863	0.345003	0.926606	1.14516	1.16903	1.71619	0.794836	0.979398	0.913851	1.03512	0.946091	0.331928	0.422032	0.769165	0.756234	0.601293	0.569428	0.286266	0.558457	0.883043	1.44355	2.12824	2.03259	1.32181	1.14994	1.30288	1.00445	1.25341	0.784018	0.544441	1.26942	0.951874	0.298759
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.318223	0.195713	0	0	0	0	0	0.130538	1.09904	0.48901	0.21302	0.41273	0.324626	0	0.146472	0.460159	0	0.897175	1.4044	0.595973	0	0	0	1.15749	0.914842	0.711529	0.20926	0.572687	0.391592	0.509742	0.0636684	0	0.14167	0.570567	0.128384	0	0.423929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0	0	0	0	0	0.0748767	0.390362	0.334948	0.0181493	0	0.133419	0.175187	0	0	0	0.100628	0.173634	0.214742	0.533997	0.844819	1.11791	1.34149	1.59416	1.52153	1.27735	0.732616	0.170644	0.0181493	0	0.183375	1.22013	0.566459	1.61597	2.26237	1.36994	1.08183	0.338585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466122	1.09418	0.504326	1.27508	1.77072	0.604261	0.836325	0.896741	1.26564	0.461188	1.50726	0	0	0.452809	1.03646	0.816434	0.628264	0.00288873	2.30404	2.34641	1.13045	0.563974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0	0.137839	0.54303	0	0	0	0.0930382	0.641599	0.801607	1.97517	0.860069	0.167675	0	0	0.382147	1.20777	1.24557	0.31365	1.48531	1.19195	0.33209	0	0	0	0	0.177778	0.730078	0.514375	0.400563	0.779191	0.534315	0.0799667	0.500236	0.318277	0.639239	0.568073	0.276611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0.963722	0.383626	0	0	0	1.07963	0.860997	0	0	0	0	0	0	0	0.920474	0.68729	0	0	0.57501	2.32689	0.332428	0	0	0	0	0	0	0.735817	0.859533	0	0	0	2.16261	0.983899	0	0.395349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.193399	1.15369	1.27588	0.0668064	0	0	0.301817	1.13797	0.870469	0.140628	0.616929	1.13415	1.02066	0.697766	0.446152	1.29415	2.33349	1.22534	1.50972	1.25248	1.40155	3.0037	1.66526	1.15088	0.903101	1.25453	1.47798	0.969861	0.564119	1.05416	1.14411	1.60377	1.4733	1.19558	0.781448	1.22801	0.356725
