	chr14:58457343-58457492	chr14:58457493-58457642	chr14:58457643-58457792	chr14:58457793-58457942	chr14:58457943-58458092	chr14:58458093-58458242	chr14:58458243-58458392	chr14:58458393-58458542	chr14:58458543-58458692	chr14:58458693-58458842	chr14:58458843-58458992	chr14:58458993-58459142	chr14:58459143-58459292	chr14:58459293-58459442	chr14:58459443-58459592	chr14:58459593-58459742	chr14:58459743-58459892	chr14:58459893-58460042	chr14:58460043-58460192	chr14:58460193-58460342	chr14:58460343-58460492	chr14:58460493-58460642	chr14:58460643-58460792	chr14:58460793-58460942	chr14:58460943-58461092	chr14:58461093-58461242	chr14:58461243-58461392	chr14:58461393-58461542	chr14:58461543-58461692	chr14:58461693-58461842	chr14:58461843-58461992	chr14:58461993-58462142	chr14:58462143-58462292	chr14:58462293-58462442	chr14:58462443-58462570	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.172106	0.0425638	0.549628	0.0203566	0.275739	0	0	0	0	0.279441	0.312751	0.229384	0.760691	0.188761	0.384954	0.503411	0.0407132	0.816204	0.888425	0.438592	0.172499	0.131479	0.158647	0.285632	0.765886	0.0721734	0.210199	0.642226	1.25874	1.15789	1.48691	1.14197	0	0.0621339	0.238257	0.57377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.007804	0.532912	0.85785	0.592535	0.693269	0.293969	0.630225	0.587274	0	0.591798	0.517753	1.17588	3.24352	0.240368	0.297776	0.875632	1.07448	0.715659	0.529625	1.22792	0.340097	0.632041	0.55524	0	0	0	0.302605	0.641687	0.110444	1.0986	2.53393	1.75356	0.0997846	0	0.439519	0.369748
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.495166	0.175792	1.30691	2.11562	0.667754	0.951627	0.402778	0.959734	0.349428	0.751541	0.97885	0.565025	0.746146	1.26606	0.259774	0.271412	1.22778	1.66149	1.29518	0.67695	1.58415	1.51199	0.799956	0.6857	0.563817	0.417557	0	0.901606	1.0842	0.648638	0.839243	0.534753	0.161143	0.565507	1.49029	0.374269
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.0834582	0.510001	0.808696	0.37837	0	0.0618091	1.02318	0.0918144	0.0352475	1.4745	0.270792	0	0	0.654749	0.532329	0	0.382034	0.465029	0.947595	1.06317	0.536771	0	0.496788	1.03141	0.509386	0	0	0	0.2811	0.464054	0.292486	0.322696	0.0389458	0.55636	0.544256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.02366	0.498003	0.054954	0.0934533	0.472118	0.227757	0.207375	0.0371444	0.163688	0.541234	0.311763	0.262284	0.404562	0.44625	0.822023	0.26	0	0	0	0	0	0.327608	0.492639	0.724092	0.568956	0.0150227	0	0.459691	0.184868	0	0	0	0	0	0.58125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.123776	0.474086	0.610238	0.522595	0.207245	0.781374	1.16209	0.768088	0.712493	0.413407	0.559496	0.784785	0.603377	0.598945	0.580266	0.615405	0.481768	0.515807	0.963273	1.07727	1.70566	1.39022	0.949661	1.10607	1.18334	0.864033	1.52417	0.898231	0.360853	0.599643	0.191463	0.524054	0.92371	0.812618	0.617493	0.694656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.150067	0.50154	0	0.110538	0.892989	0.274598	0.260458	0	0	0	0	0.391844	1.07188	0.853088	0.0118474	0.0692259	0.505546	0	0	0	0.623828	0.990195	0.453076	0.00222613	0.918264	0.804591	0	0	0.0609167	0.68021	0.406443	0.260189	0.149377	0.318153	0	0.560268
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.667507	0.410526	0	0.141614	0.167038	0	0	0	0	0.225133	1.02675	0.978673	0.547436	0	0	0	0	0	0.0117971	0.330457	0.226963	0.0480957	0	0	0.117971	0.0535405	0.13612	0.307724	0.277497	0	0	0.0224993	0.0552855	0.0951967	0.0717696	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.277644	0.168116	0.493563	0.774278	1.32393	1.63609	1.08304	0.742328	1.19203	0.937123	0.5589	0.936396	0.949818	1.27751	0.926432	0.67076	0.88066	1.00324	0.912846	0.507904	0.765638	0.888378	0.378394	0.47459	0.679971	0.366118	0.411553	1.22749	1.27342	0.878885	0.48539	0.352662	0.4678	0.912956	1.19255	0.472669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.657963	1.15846	1.57092	2.29533	0.772435	1.21208	1.00406	0.550028	0.524108	0	2.06459	2.38267	1.29409	1.17898	0.430842	0.405875	1.71198	1.09595	0.59068	0.655756	0.790798	0.820722	0.435573	1.97958	1.55213	0.721769	1.17175	0.886497	1.27302	2.11907	1.1458	1.56817	0.640051	0	0.411056	0.215726
