	chr17:58301838-58301987	chr17:58301988-58302137	chr17:58302138-58302287	chr17:58302288-58302437	chr17:58302438-58302587	chr17:58302588-58302737	chr17:58302738-58302887	chr17:58302888-58303037	chr17:58303038-58303187	chr17:58303188-58303337	chr17:58303338-58303487	chr17:58303488-58303637	chr17:58303638-58303787	chr17:58303788-58303937	chr17:58303938-58304087	chr17:58304088-58304237	chr17:58304238-58304387	chr17:58304388-58304537	chr17:58304538-58304687	chr17:58304688-58304837	chr17:58304838-58304987	chr17:58304988-58305137	chr17:58305138-58305287	chr17:58305288-58305437	chr17:58305438-58305587	chr17:58305588-58305737	chr17:58305738-58305887	chr17:58305888-58306037	chr17:58306038-58306187	chr17:58306188-58306337	chr17:58306338-58306487	chr17:58306488-58306637	chr17:58306638-58306787	chr17:58306788-58306899	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.409934	0.406794	0.817409	1.98602	1.00938	0.615731	0.769043	0.621672	0.873044	0.793902	0.692222	0.430654	0.720813	1.34519	0.758082	1.92059	0.805244	1.2821	1.29046	1.87792	1.57745	0.480586	1.65873	1.16147	1.11986	0.968211	1.0842	0.860444	0.357744	0.747507	1.15721	0.753683	1.49623	1.12549	0.485075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0.179899	0.51372	0.493244	0	0	0	0	0	0	0	0	0	0	0.135396	1.03634	0.323739	0.237887	0	0.348676	0.247695	0.498821	0.0890368	0	0	0	0	0	0	0	0	0.587484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	6.82294	20.7935	12.3463	9.24201	10.8878	9.8184	6.21859	17.7447	6.84054	11.0797	7.2552	5.10227	5.55589	3.79039	4.70892	4.73671	6.98384	6.84857	11.6413	16.3928	18.2882	26.9137	17.7476	11.641	5.19865	9.11126	16.6952	8.82823	7.00164	2.98046	6.58117	6.49369	0.731116	1.48939	0.528384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0.368753	0.178964	0	0.266341	0.788324	0.297574	0	0	0.055307	0.926267	0.113559	0	0.167509	0.164789	0.332374	0.296332	0.385215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556242
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.142097	0.267381	0.333938	0.118439	0.00965107	0.275036	0.302123	0.491194	0.234078	0	0	0.0751487	0.281276	0.55298	0.530623	0.474373	0.569011	0.380464	0.585635	0.528811	0.289811	0.345662	0.431127	0.253127	0.151789	0.301694	0.453651	0.807861	1.16536	1.1718	0.490592	0.0945365	0.345542	0.131447	0.553314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.667453	0.70694	0.580523	0.485743	0.165864	0.545445	0.404292	0.304083	0	0	0	0	0	0.565028	1.0901	0.249816	0.65611	1.31126	1.44162	0.845172	0.193508	0.456705	0.477845	0.31988	0	0	0	0	0	0	0.300134	0.896541	0.105008	0	0.590291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.254871	0.143388	0.191071	0.163502	0.283537	0.262258	0.365788	0.321629	0.262227	0.293181	0.374285	0.553766	0.687381	0.833071	0.796952	1.40526	1.70266	1.27934	0.723952	0.514187	0.486845	0.506223	0.310663	0.297474	0.467172	0.217644	0.280028	0.287701	0.158738	0.175501	0.299615	0.250457	0.288712	0.0907466	0.401247
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.11059	0.443931	0.734965	0.233099	0.436507	1.07346	0.0044536	0.397914	0.979938	1.30361	1.60359	1.52636	1.21156	1.0913	0.913122	1.41501	1.14466	1.98861	2.27914	1.15518	0.178144	0.697837	0.923746	0.962313	0.889387	1.26502	0.148459	0.338474	0.898304	1.27393	2.29697	1.5501	1.01261	1.28061	0.615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	3.04387	1.54264	4.92366	3.42743	3.25284	2.65602	3.82023	3.5774	1.91214	2.33881	2.25537	0.200017	0.932354	2.06182	2.15477	1.23755	2.77627	1.19212	2.346	2.73169	1.33234	1.59552	1.73572	2.2278	1.98715	2.3899	1.46884	1.54415	1.61817	2.12119	1.40566	1.73996	2.08018	2.35121	0.548889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	2.22254	1.1636	0.110457	0.795402	0.490972	0.653005	0.896049	0	0.125179	1.20466	0.3633	0	0.529226	0	0.566978	3.40255	2.54495	1.16768	2.48675	2.2781	0.648088	1.88879	1.41083	0.789771	0.419545	0.696925	0.22144	0.198447	1.14458	0.542294	0.618627	2.18232	0.73395	0.305776	0.638655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.480073	0.325625	0.228156	0.841351	0.662138	0.705173	0.916087	0.535002	0.175201	0.321643	0.266437	0.491549	0.266738	0.723528	0.853616	2.00702	1.50373	0.544664	1.38463	1.6433	1.42052	1.23668	0.681371	0.844627	0.728925	0.190297	0.232584	0.538655	0.457558	0.935797	0.399675	0.0737508	0.608187	0.775536	0.51145
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	1.11661	0.0120065	1.80098	4.83049	1.00126	4.90232	0.846524	3.66214	4.47861	2.80962	1.53829	2.22125	1.03731	0	0.546188	2.91711	0.200247	0.90049	1.14062	0	2.55748	1.50164	1.19289	0.879726	1.27664	1.20667	0.960523	1.08059	1.60892	3.86626	4.28706	0.338905	1.80098	0.209042	0.633663
