	chr10:122207374-122207523	chr10:122207524-122207673	chr10:122207674-122207823	chr10:122207824-122207973	chr10:122207974-122208123	chr10:122208124-122208273	chr10:122208274-122208423	chr10:122208424-122208483	chr10:122208484-122208573	chr10:122208574-122208723	chr10:122208724-122208873	chr10:122208874-122209023	chr10:122209024-122209173	chr10:122209174-122209323	chr10:122209324-122209473	chr10:122209474-122209623	chr10:122209624-122209773	chr10:122209774-122209923	chr10:122209924-122210073	chr10:122210074-122210223	chr10:122210224-122210373	chr10:122210374-122210523	chr10:122210524-122210673	chr10:122210674-122210823	chr10:122210824-122210973	chr10:122210974-122211123	chr10:122211124-122211273	chr10:122211274-122211423	chr10:122211424-122211573	chr10:122211574-122211723	chr10:122211724-122211873	chr10:122211874-122212023	chr10:122212024-122212173	chr10:122212174-122212323	chr10:122212324-122212469	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.515275	0.505143	1.47643	0.856698	0.582932	0.824426	0.526054	0.410451	0.522527	0.643368	1.03757	0.911522	0.590357	1.33229	1.16647	0.595421	0.0716836	0.622267	0.742347	0.457491	0.836695	0.405116	0.37864	1.01725	0.0381691	0.382537	0.610104	0.637414	0.138872	1.10039	1.56708	0.535436	0.188706	0.926118	0.615031	0.606897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.326361	0.66939	0.853854	1.30322	1.64594	0.858998	1.85808	1.24291	0.753397	0.262706	0.493524	0.925688	0.494785	0.393177	0.592311	0.687307	0.874193	0.968555	1.29691	0.495546	0.435527	0.405752	1.13372	1.21788	1.63463	0.956221	0.0254504	0.722638	0.722869	0.605323	1.04608	1.4915	0.514256	0.370817	0.34007	0.522059
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.96419	3.7058	1.46709	1.71563	5.83055	11.6414	8.97195	3.43594	6.18256	5.27493	5.21559	1.545	1.69342	2.50767	1.04608	2.64831	2.59665	2.57998	1.98405	3.32241	0.772448	0	0	0	0	0	0	0	0	0.10572	0.506304	1.06096	0.377987	0.916112	0.310632	0.500148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.44499	2.74682	1.08767	0.0371805	0.605557	0.476183	0.58775	0.328241	0.341337	0.595846	0.0270393	0.240335	0.92355	0.0541044	0	0.315841	0.275613	0	0	0	0	0.141183	0.501695	0.479567	0.010646	0	0	0	0	0	0	0	0.0402585	0.709208	0.521382	0.527132
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.49837	0.68547	0.478778	0.591528	0.577807	0.187183	0.253205	0.152648	0.0462711	0.211491	0.279478	0.550549	0.240751	0.449052	0.479283	0.610458	0.834554	0.551099	0	0.0441707	0.676368	0.765976	0.530491	0.527443	0.367618	0.423827	0.720429	0.619163	0.575574	0.397002	0.418098	0.0935046	0.407642	0.505587	0.262108	0.594771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	2.46854	1.10544	0.777362	0.914478	1.175	1.09392	1.37623	1.05529	0.364508	0.0467507	1.1969	0.283313	0.0993438	0.490734	0.150266	0.32802	0	0	0.147773	0.391813	0	0	0	0	0	0	0	0.597795	0.161412	0.375647	0.0523805	0	0	0	0	0.494702
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	1.98941	1.53932	1.24001	1.45694	1.82463	2.15219	1.67325	1.29833	1.15087	1.31164	2.3203	1.78165	1.29955	1.52838	1.69106	1.61038	1.09303	0.802442	0.793906	0.886378	0.998779	0.796544	0.906969	0.414899	0.321167	0.351964	0.663166	0.74329	0.52071	0.691262	0.610134	0.663927	0.395942	0.431371	0.820853	0.0789141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.735081	0.290467	0.13727	0.494436	0.41123	0.419992	1.08844	0.631408	0.344354	0.415846	0.955554	0.643855	2.52233	0.970588	0.608168	0.0961951	0.18995	0.169163	0.114511	0.533519	0.361921	0.450383	0.666466	0.541783	0.439475	0.281834	0.470579	0.540033	0.811142	0.573973	0.645696	0.452812	0.207692	0.755182	0.117304	0.650534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.106664	0.663145	0.186144	0	0	0.367368	0.450322	1.06659	1.78158	0.748984	0.810611	0.440834	1.17694	0.617723	0.933454	0.305285	0.913875	0.0480708	0	0	0	0.38873	1.0334	0	0	0	0	0	0	0.0088576	0.667476	0.0023698	0.301203	1.21226	1.34777	0.54417
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	1.53179	2.59084	5.05245	2.82355	2.87005	2.61577	1.0961	0	0.598969	3.10589	5.24264	0.420388	1.02903	0.481846	4.20915	3.568	0.715534	0.707701	0.542475	0.132734	1.20734	0.728177	0.605159	0	0	0	0	0	0	0	0	0	0	0	0	0.513605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.711282	0.513549	0.439085	0.190033	0.780827	0.530383	1.17986	1.22686	0.623679	0.139429	0.28381	0.407428	1.11503	1.97611	0.678909	0.581906	0.905523	0.570387	0.499844	1.45191	1.55678	0.36761	0.378591	0.121112	1.24598	1.88944	0.920222	0.781548	1.11828	1.12083	0.755054	0.394764	0.893209	1.48606	1.60028	0.46729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.561975	0.50946	0.956644	1.15366	0.813984	0.578446	0.750805	0.247499	0.110698	0.36384	0.442512	1.35252	1.11398	0.63466	0.395836	0.550695	0.518556	0.570858	0.454292	0.271453	0.541558	1.04814	1.06813	1.36197	0.617606	0.491509	0.529075	0.489799	0.455733	0.267436	0.268601	0.0353966	0.0226827	0.383818	0.374691	0.647287
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	1.5581	1.15283	1.27176	2.05356	2.76075	2.5193	1.33637	0.920393	0.932456	1.37978	1.55591	1.11626	1.14364	1.18942	1.11158	1.0369	1.0303	0.886603	0.7016	0.506882	0.750282	0.685533	0.569295	0.281419	0.646136	0.99274	0.719817	0.767838	1.00509	0.985181	0.300728	0.171561	0.54793	0.853972	0.892745	0.469503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.566198	0.534907	0.858132	0.993515	0.760504	0.491111	0.179423	0.0777628	0.0687301	0.326525	0.489749	0.521076	0.740394	1.25191	1.12827	0.600598	1.06126	0.958413	0.579994	0.811337	1.03154	0.502021	0.609928	0.599238	0.583416	0.402339	0.385004	0.265866	0.318381	0.827679	1.00385	0.486012	0.143037	0.422072	0.733156	0.650913
