	chr19:6751663-6751812	chr19:6751813-6751962	chr19:6751963-6752112	chr19:6752113-6752262	chr19:6752263-6752412	chr19:6752413-6752562	chr19:6752563-6752712	chr19:6752713-6752862	chr19:6752863-6752932	chr19:6752933-6753012	chr19:6753013-6753162	chr19:6753163-6753312	chr19:6753313-6753462	chr19:6753463-6753532	chr19:6753533-6753612	chr19:6753613-6753762	chr19:6753763-6753912	chr19:6753913-6754062	chr19:6754063-6754212	chr19:6754213-6754362	chr19:6754363-6754512	chr19:6754513-6754662	chr19:6754663-6754812	chr19:6754813-6754962	chr19:6754963-6755112	chr19:6755113-6755262	chr19:6755263-6755412	chr19:6755413-6755562	chr19:6755563-6755712	chr19:6755713-6755862	chr19:6755863-6756012	chr19:6756013-6756072	chr19:6756073-6756162	chr19:6756163-6756312	chr19:6756313-6756462	chr19:6756463-6756612	chr19:6756613-6756751	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.55695	2.12641	4.64899	3.16108	4.04144	3.22806	3.4602	2.46279	3.3439	4.07909	5.26418	4.57522	3.85956	3.61245	5.4927	5.96103	4.11626	2.7925	3.30042	3.12358	1.86536	2.74361	3.13279	3.60069	2.17607	1.52058	2.41038	0.628198	0	0.492782	1.32889	0.5976	0.294747	0	0.353307	1.12545	0.805196	0.555249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0	0	0.448798	0.144655	0.250368	0.55636	0.363515	1.35771	0.830961	0.323753	2.28829	2.5338	1.71066	0.255855	0	0	0	0.244808	0.892136	0.569353	0.593466	0.0742053	0	0	0	0	0.420983	0.43119	0	0	0	0.515303	1.4648	0.464578
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	4.96793	6.34881	15.5011	18.4926	23.865	28.3373	39.8949	16.8429	18.1452	34.0015	47.9011	27.5905	22.6932	14.2874	16.125	21.1421	12.7656	4.00831	3.49845	1.10998	0.707634	0.898364	0.736335	0.826122	0.671413	0.384221	0.37903	0.540103	0.774403	0.0437791	0.357713	0.15144	0	0	0.018928	0.237657	0.309056	0.673303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	6.64165	6.63884	9.2903	19.6519	16.8765	15.7176	35.0072	12.7853	13.3326	33.4459	62.8374	32.9917	46.0589	32.1581	42.8125	49.4424	22.5599	10.7931	8.02435	1.51645	0.289938	1.1709	0.875089	0.987714	0.783535	0.924344	0.451142	0.179765	0	0	0	0	0	0.039738	0.354438	0.284961	0.633234	0.581593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.03935	0.797302	0.538948	1.24272	1.40013	0.962127	1.0913	0.812153	1.11674	1.04675	0.709734	1.78918	2.12622	2.749	3.77788	3.67336	2.63551	2.23609	1.91242	0.500384	0.179029	0.79235	1.35709	1.39719	1.61992	0.838894	1.25984	0.461558	1.92598	1.24512	1.75949	1.86867	0.95823	0.567637	0.331217	0.444732	0.484256	0.872852
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.0706901	0.236764	0.881258	0.227447	0.596046	0.966219	0.954007	1.93676	3.50158	2.24122	3.55056	4.37355	1.2796	2.00137	4.32298	4.917	3.50943	4.30306	0.721761	1.54329	1.84876	1.35784	1.04231	2.53725	1.14429	0.892066	0.717175	0.648566	0.908379	1.03587	0.768171	0.342689	0	0.280526	0.516411	0.545091	0.622605	0.798246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	2.33532	2.68804	2.08418	0.422241	1.47786	2.63159	0.383985	0.890983	0.899293	0.697778	0.584941	1.74732	3.60277	4.42639	4.05607	8.03783	5.93489	5.05825	1.67224	1.10994	2.58002	4.41874	4.11435	3.63563	3.48833	3.12993	2.52849	2.19342	1.14491	0.905809	3.35908	1.82594	0.308349	0	0.064412	2.38843	2.17896	0.805147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	2.90507	2.46707	3.68282	3.14449	3.44621	5.12897	3.1966	2.06317	1.65145	3.28521	5.34362	3.43768	1.13008	1.65412	3.06434	4.3369	4.17025	1.73096	2.00107	1.59152	1.94812	2.27034	2.73505	1.53622	1.62012	1.34717	0.90714	0.149849	0.561731	0.336169	0.373766	0	0	0	0	0.695996	0.523182	0.515021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.77764	1.0808	1.17561	0.594941	0.497759	0	0	0.0734638	0.35547	0.217725	0.319923	0.599683	0.146932	0	0.675557	0.350816	0	0	0.23461	0.12086	0	0.906677	1.06659	1.79183	0.822469	0.701562	0.682674	0.322306	2.11182	0.410022	0.319973	0.693338	0.189584	0	0.552204	3.45021	1.59855	0.474299
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	1.94609	2.71735	4.17972	3.21869	4.99868	4.97759	7.43875	3.91546	3.66135	4.88376	7.27235	7.44382	5.5698	7.38764	9.15273	7.33632	5.04554	2.1839	2.1903	1.83214	0.978596	1.88864	3.12611	4.27491	2.53056	2.40868	1.45188	0.396826	1.11945	0.597158	1.11052	0.980376	0.291069	0.0207445	0.0300959	1.12347	1.13322	0.421184
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	1.06035	0.86182	0.519309	0.131655	0.0486237	0.25254	0.512097	0.691965	0.589798	0.646729	0.866736	1.61356	1.14387	1.24647	1.65794	1.37875	0.564958	0.790206	0.927044	0.679778	0.895218	0.949662	0.503419	0.662061	0.527733	0.21711	0.337775	0.439979	0.381999	0.259142	0.718359	0.538375	0.357753	0.0015922	0.0217217	0.150221	0.799541	0.371429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0.622963	1.31616	1.08606	3.00714	1.49678	0	0.3205	1.07377	3.10227	5.89618	5.80301	5.34351	5.81229	8.91252	12.8676	7.78747	3.4542	0.963305	0	0.26356	1.54578	0.572469	0	0	0	0	0	0	0.168946	1.20676	0.382141	0	0	0	0.668854	2.04478	0.507968
