	chr1:156740512-156740661	chr1:156740662-156740811	chr1:156740812-156740961	chr1:156740962-156741061	chr1:156741062-156741111	chr1:156741112-156741261	chr1:156741262-156741351	chr1:156741352-156741411	chr1:156741412-156741561	chr1:156741562-156741711	chr1:156741712-156741861	chr1:156741862-156742011	chr1:156742012-156742161	chr1:156742162-156742311	chr1:156742312-156742461	chr1:156742462-156742611	chr1:156742612-156742761	chr1:156742762-156742911	chr1:156742912-156743061	chr1:156743062-156743211	chr1:156743212-156743361	chr1:156743362-156743511	chr1:156743512-156743661	chr1:156743662-156743811	chr1:156743812-156743961	chr1:156743962-156744111	chr1:156744112-156744261	chr1:156744262-156744411	chr1:156744412-156744561	chr1:156744562-156744711	chr1:156744712-156744861	chr1:156744862-156745011	chr1:156745012-156745161	chr1:156745162-156745311	chr1:156745312-156745461	chr1:156745462-156745611	chr1:156745612-156745671	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	2.54469	5.29111	3.3242	2.33357	1.12797	0.521668	1.13676	1.62521	3.17014	5.34423	4.32284	1.35315	1.90556	1.55702	1.77168	0.875617	0.582491	0.735798	1.69923	2.21987	2.19471	2.19252	3.10122	2.09183	2.84444	1.45903	1.80256	0.57156	0.84005	1.15916	3.04112	4.27806	4.30686	2.27007	0.519201	1.22585	3.24378	0.626398
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	5.43684	5.79792	6.74469	12.3611	4.81844	0.532529	1.70101	4.60878	19.3158	21.5933	8.77138	9.35101	3.37028	5.14847	4.74185	3.87307	4.38308	2.18116	3.55867	7.21489	3.87279	2.12245	2.563	7.17745	9.78806	10.469	9.67791	10.3131	9.75014	6.81664	8.03833	9.8914	8.1493	5.8457	4.75134	7.76437	7.2516	0.431948
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	5.99873	9.64066	13.846	12.0117	9.05497	5.17325	4.40967	5.94709	8.23319	7.55849	2.3499	1.32504	1.59169	1.07451	0.640913	1.57025	2.45014	2.82789	1.25899	0.822427	3.76461	2.64603	2.40258	4.07951	4.56631	6.51975	2.05758	2.88327	1.5755	0.435553	3.00077	3.75943	0.979417	2.9999	2.62187	1.43801	0.739346	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	2.32221	2.0748	4.15618	7.35951	2.5857	1.8381	4.55056	11.7709	86.7454	27.0669	8.17578	3.94878	3.69651	3.61811	1.65073	0.315868	4.79618	1.87323	0.662139	0.862438	3.49623	1.57652	0	0.671445	2.16638	0.723361	0	0	0.348663	0.899528	4.02667	2.6857	1.75461	3.27917	4.7148	4.76858	2.74806	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	9.15777	4.33025	5.13204	5.6986	1.7977	0	0.521747	3.05888	11.7094	12.1199	2.78747	4.77563	8.9229	9.57078	7.1011	9.97205	4.31893	10.4469	11.3269	12.1988	20.3398	8.42311	8.70624	8.08392	14.0875	8.81992	5.4388	22.0188	31.7425	22.2053	9.66607	6.51147	12.9746	11.8706	5.00616	3.55977	3.46996	0.506364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	5.67587	5.75754	8.45879	7.69168	4.57598	1.65118	1.71194	5.27879	16.6453	13.1985	7.69549	3.84693	2.8404	2.11418	0.934126	1.78783	0.528896	0.751856	0.904926	0.346252	0.0264105	0.149335	0.6778	0.733632	0.647026	0.776314	0.315296	0.436369	0	0.415221	1.29521	1.30812	1.86949	1.30115	2.32414	2.53935	2.95918	0.552557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	12.4938	11.5766	9.80189	11.208	7.89349	3.04809	1.53697	2.02393	3.18602	4.62953	5.66142	4.2546	2.6803	3.85386	3.92586	2.97487	1.72919	1.33503	2.1372	2.45434	2.9063	3.41212	2.96941	3.05861	3.86611	5.44183	4.4838	2.55684	2.79549	3.11267	4.08035	5.57683	5.53176	3.44315	2.55156	5.29676	5.57202	0.500369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	10.207	7.76297	10.0788	12.2076	6.32704	1.12179	1.9278	7.51907	26.658	19.5509	7.76338	4.87364	4.14437	2.5146	2.04636	1.99508	3.0537	1.22775	0.25897	0	0	0.0330945	0.435986	0.703736	0.590944	0.233459	1.04261	0.768048	0.00235333	0.0710473	1.90154	2.0802	2.31201	2.2527	3.91916	1.87093	1.66264	0.5908
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	2.13214	1.98971	1.55149	1.29799	1.16576	0.696956	0.896488	1.63256	3.50834	4.64146	2.99985	1.53892	0.909679	1.09532	1.17769	0.494299	0.686624	0.900228	0.688862	0.571195	0.583103	0.463769	0.540642	0.263066	0.384822	0.445919	0.297287	0.323963	0.243128	0.111083	0.686032	0.785911	0.537854	0.710558	1.04195	0.91846	0.923232	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	6.1984	10.0212	13.3026	13.1441	5.8397	2.33409	1.43351	3.54573	8.63256	11.3072	5.47458	4.10103	1.90042	1.11368	1.48034	1.08536	0.614992	0.438571	2.02676	2.0223	2.22571	1.2977	2.07721	1.45363	0.917603	0.804732	1.15959	0.79733	0.855225	0.742413	0.82896	1.77286	1.64366	2.10692	1.49071	0.555275	1.27687	0.390635
