	chr12:10707408-10707557	chr12:10707558-10707707	chr12:10707708-10707857	chr12:10707858-10708007	chr12:10708008-10708157	chr12:10708158-10708307	chr12:10708308-10708457	chr12:10708458-10708607	chr12:10708608-10708757	chr12:10708758-10708907	chr12:10708908-10709057	chr12:10709058-10709207	chr12:10709208-10709357	chr12:10709358-10709507	chr12:10709508-10709657	chr12:10709658-10709807	chr12:10709808-10709957	chr12:10709958-10710107	chr12:10710108-10710257	chr12:10710258-10710407	chr12:10710408-10710557	chr12:10710558-10710707	chr12:10710708-10710797	chr12:10710798-10710857	chr12:10710858-10711007	chr12:10711008-10711157	chr12:10711158-10711307	chr12:10711308-10711457	chr12:10711458-10711607	chr12:10711608-10711757	chr12:10711758-10711907	chr12:10711908-10712057	chr12:10712058-10712207	chr12:10712208-10712357	chr12:10712358-10712507	chr12:10712508-10712614	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.776297	0.565166	0.822216	0.486736	1.19194	1.52508	0.0166554	0.676025	1.16184	0.727121	1.70225	1.90641	0.343238	0.407244	1.08261	1.07156	1.66935	1.19758	0.680838	0.696372	2.07847	1.57799	0.323855	0.27759	0.177658	0.477455	0	0.0980818	0.24798	0.245758	0	0.142928	0.318885	0.433505	1.12016	1.04119	0.193503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	2.19841	2.43464	1.06556	0.0729685	0.868606	1.16586	0.616659	0.570603	0.888531	0.900626	0.860289	0.131988	1.13808	0.663669	0.964789	1.79564	0.882509	0.376594	2.27654	1.69444	2.03963	1.06655	1.09275	1.0154	1.48203	1.32235	0.569361	1.13424	2.07341	1.29077	1.07288	1.32735	0.840621	1.15776	1.04542	1.6849	0.626506
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.84904	0.547935	1.05197	0.313234	0.606552	0.397248	0.951135	1.27405	0.645532	0.811381	1.45789	0.685827	0	0.251742	0.610092	1.59135	2.08963	2.01398	1.24978	0.18866	2.5774	2.35745	1.89072	1.11682	0.626457	0.556946	0.9991	1.41383	1.72886	0.810713	0.0602939	0.82104	0.902195	0.473544	0.849042	0.61996	0.686272
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.518513	1.18879	1.20333	0.0133936	0.401064	0.128124	0	0	0.731528	3.5779	3.58453	1.77876	1.03603	0.363094	1.04515	1.99339	1.41102	1.35939	1.12521	0.977861	0.511866	0.148379	0.556299	0.407997	0.615772	1.16476	0.0371027	0.740018	1.20937	0.279113	0.0771264	1.3147	0.698478	0.258751	0	0	0.483909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0	0	0	0.815893	0.493193	0	0	0	0	0	0	0	0	0	0	1.45567	0.711109	1.50901	0.63557	0	3.66224	5.40796	2.73079	2.29839	1.59048	0.738408	0.566992	1.64225	0	0.0218803	3.09321	3.43241	0.410899	0.0827093	1.90294	0.782946
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.0856601	0.180432	0.687819	0.133402	0	0.436952	0.230914	0.375076	0.238883	0.634751	0.123441	0	0.169284	0.12989	0.160447	0.347334	0.192536	0.102145	0.556149	0.647142	0.539237	0.218172	0	0	0.393992	0.119775	0.0954347	0.59406	0.129088	0.136	0.453383	0.0152769	0.270825	0.398101	0.284612	0.913516	0.446757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.356026	0.602507	0.311639	0.142961	0.845567	0.834295	0.628545	0.577603	0.463291	0.513578	0.500252	0.306476	0.15968	0.292073	0.374799	0.924007	0.925727	0.0634544	0.14546	0.263211	0.58202	0.289652	0	0	0.115634	0.343363	0.508783	0.607582	0.326496	0.151593	0.104419	0.405541	0.556837	0.345357	0.504302	0.394723	0.371429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.161903	0	0.0670117	0.789741	0.214968	0.378028	0.222429	0	0.298939	0.810403	0.0292335	0	0	0	0.0777501	1.36939	0.227928	0.388179	0.430544	0.418349	0.582378	0.849885	1.18126	0.566249	0.498562	0.421103	0.563999	0.482405	0.267004	0.416202	0.170148	0.587322	0.636982	0.200506	0.141537	0.644269	0.373408
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.454806	1.07308	1.54154	1.10755	0.831589	0.434884	0.10257	0.125283	0.767117	0.668177	0.799837	1.22923	0.738065	0.452633	0.611801	1.2318	0.835194	0.768961	0.728816	0.548137	0.910141	0.779826	0.520463	0.13612	0.0127045	0	0.00181493	0.321362	0.203331	0.0907467	0.131583	0.176107	0.276019	0.77894	1.04676	1.22688	0.666167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.474643	0.913359	0.875733	0.577246	1.04295	0.72322	1.00251	1.12657	2.42178	0.644242	0.774772	0.581169	0.233023	0.623748	0.361717	1.0023	0.734113	0.608309	1.03261	0.762156	1.36459	1.25348	0.796579	0.588649	1.30987	0.740985	0.195447	0.771736	1.69556	1.26203	0.118355	0.773429	0.429902	1.57089	1.3252	0.836432	0.432099
