	chr3:58564195-58564344	chr3:58564345-58564494	chr3:58564495-58564644	chr3:58564645-58564794	chr3:58564795-58564944	chr3:58564945-58565094	chr3:58565095-58565244	chr3:58565245-58565394	chr3:58565395-58565544	chr3:58565545-58565694	chr3:58565695-58565844	chr3:58565845-58565994	chr3:58565995-58566144	chr3:58566145-58566294	chr3:58566295-58566444	chr3:58566445-58566594	chr3:58566595-58566744	chr3:58566745-58566894	chr3:58566895-58567044	chr3:58567045-58567194	chr3:58567195-58567344	chr3:58567345-58567494	chr3:58567495-58567644	chr3:58567645-58567794	chr3:58567795-58567944	chr3:58567945-58568094	chr3:58568095-58568244	chr3:58568245-58568394	chr3:58568395-58568544	chr3:58568545-58568694	chr3:58568695-58568814	chr3:58568815-58568844	chr3:58568845-58568994	chr3:58568995-58569144	chr3:58569145-58569294	chr3:58569295-58569444	chr3:58569445-58569594	chr3:58569595-58569708	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.137412	0.959727	0.570563	1.86561	1.82792	1.78089	1.94667	1.42852	0.278411	0.737138	0.932739	0.114621	0	0	0	0	0	0.0866558	0.487426	0.254073	0.487751	0.445095	0	0.868018	0.94007	0.542871	0.0222616	0	0	0	0.322714	0.827524	0.601787	1.8032	0.301975	0.372149	1.23816	0.217974	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	1.11234	0.854409	1.35704	2.55838	1.52033	1.7485	1.05106	2.31115	0.669918	0.990549	1.37574	1.51461	0.182093	1.18511	1.63979	3.07661	1.98464	2.6012	1.86507	2.95049	2.44619	3.78067	1.20013	1.93985	2.90742	2.38551	3.05891	3.06076	0.997292	1.75544	1.77411	2.18252	4.95204	5.38335	3.1984	2.84927	2.55046	3.62006	0.586481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.359481	1.13689	0.908444	0.326154	0.0301761	0.846641	0.427054	1.62996	0.00729607	0	0.00272427	0.786199	0.992888	0.848035	0.513192	1.04876	0.328793	1.67566	1.23031	0.697073	0.298198	0.437213	0.58059	0.512961	1.12153	0.894716	0.731242	0.594542	0.0499086	1.33262	0.548514	0.373157	0.935418	1.23195	3.04018	2.97405	2.12299	1.84958	0.156878
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0	0.100739	0.592078	0.159463	0	0.195348	0.513837	1.62482	0.0414213	0	0	0	0	0	0	0.135916	0.39412	0.354998	0.197841	0	0	0.850011	1.36211	1.27175	0.74238	0	0.337068	0.250999	0.118118	1.05453	0.390211	1.1178	1.33713	0.945576	2.48992	2.19888	1.39543	0.588366	0.60396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.6c7e93ea-bf0c-48a2-82fb-1c49e3dc143b.fc.signal	0.345161	0.793718	0.578899	0.306262	0.163011	0.296609	0.403047	0.542025	0.470307	0.675264	0.885178	0.492933	0.263589	0.213671	0.715169	0.931207	0.445365	0.144262	0.149726	0.535816	0.472756	0.749866	0.745561	0.938801	0.82009	0.312562	0.314302	0.234737	0.374959	0.5001	0.869464	1.02322	0.961471	0.748963	0.724233	0.56243	0.445113	0.173797	0.203846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.f2b1cfa1-231f-48d8-af6a-ed3f48905f6f.fc.signal	0.699251	0.692502	1.38337	1.11001	0.820951	0.853672	1.77389	1.54577	0.148984	0.497297	1.11041	0.637466	0.526912	0.844425	0.536816	0.37885	0.461807	0.346834	0.133586	0.0596554	0.198681	0.154813	0.552489	0.220682	0.202095	0.596089	0.111943	0.0280879	0.294235	1.18826	0.0991995	0	0.292988	0.58809	2.26752	1.40359	1.26049	1.54134	0.954128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.b69b018c-be0b-42b3-9bd0-adb684b6c71f.fc.signal	1.09592	0.853167	0.940187	1.75399	2.01112	1.79378	0.513162	0.987019	0	0.294641	0.216	0.480559	0.582311	0.643214	0.382502	0.985967	0.693666	0.397618	0.955935	1.12103	1.27447	0.806658	0.0886139	0	0.224717	0.760317	0.550353	0.801758	0.0506143	0.014841	0.976005	1.286	2.39661	4.53008	3.43663	1.47021	1.18855	2.04592	0.926702
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.b52b6048-f5e8-441d-8082-83c6ea7d797d.fc.signal	0.633123	1.22384	0.628429	0.542971	1.49403	1.68572	2.07111	0.920256	0.141479	0	0.443833	0.739577	0.509338	0.84929	0.898376	2.13137	0.249887	0.475251	0.844616	1.587	1.31987	0.66131	1.3641	0.667831	1.09848	0.512785	0.895573	0	0.297069	0.962218	0.819558	0.91082	0.968339	0.801938	0.564423	0.788493	1.02932	1.47458	0.980769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.2af65a74-ad9a-47d1-bb59-7449ff40f2d9.fc.signal	0.248008	0.753055	1.21705	1.12003	0.978561	1.08066	0.563056	0.106227	0.307919	0.96878	0.97464	0.508931	0.699329	0.877757	1.26594	0.883935	0.167481	0.168345	0.267989	0.550183	1.07708	1.23992	1.10739	0.794553	0.901459	0.43628	0.528713	0.475057	0.220297	0.441339	0.320773	0.275261	1.10956	1.74963	1.01487	0.943064	0.784316	0.49336	0.922414
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.fc1674f3-b9c6-4107-8983-478acef979ab.fc.signal	1.0492	1.16315	0.604986	0.888464	2.71206	3.98921	3.22057	1.16272	0	0.0284469	1.09377	3.77214	3.03718	1.57373	0.822878	2.07471	3.10457	1.35922	2.56662	2.52945	2.0368	1.62755	1.24406	1.68903	1.23962	1.47725	0.79842	1.08754	1.54056	1.64232	1.40313	2.16889	2.89515	0.521489	1.89151	4.03013	3.0277	4.27398	0.475275
