	chr2:61836038-61836187	chr2:61836188-61836337	chr2:61836338-61836487	chr2:61836488-61836637	chr2:61836638-61836787	chr2:61836788-61836937	chr2:61836938-61837087	chr2:61837088-61837237	chr2:61837238-61837387	chr2:61837388-61837537	chr2:61837538-61837687	chr2:61837688-61837837	chr2:61837838-61837987	chr2:61837988-61838137	chr2:61838138-61838287	chr2:61838288-61838437	chr2:61838438-61838587	chr2:61838588-61838737	chr2:61838738-61838887	chr2:61838888-61839037	chr2:61839038-61839187	chr2:61839188-61839337	chr2:61839338-61839487	chr2:61839488-61839637	chr2:61839638-61839787	chr2:61839788-61839937	chr2:61839938-61840087	chr2:61840088-61840237	chr2:61840238-61840387	chr2:61840388-61840537	chr2:61840538-61840687	chr2:61840688-61840837	chr2:61840838-61840987	chr2:61840988-61841137	chr2:61841138-61841205	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.00185513	0.751919	0.430274	0.0797707	0.487764	0.306015	0.313425	0.145861	0.338099	0	0	0	0	0.309296	0.94293	0.64751	0.302511	1.21805	1.02939	0	0	0.150233	0.386354	0.33922	2.09585	2.40459	0.239261	0	0	1.60624	0.916118	0.433826	0.730984	0	0	0.370115
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.37045	0.388573	0.359137	0	0	0	0.220282	0.456023	0	0	0	0	0	0	0.285153	0.751825	0.215949	0.181751	0	0	0.307837	0.561743	0.0477173	0.244386	0.659042	0.274923	0.505468	0.724642	0.47921	0	0	0	0.0254725	0.690128	0.733098	0.571984
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.264841	0.342123	0.278629	0.235414	0.204821	0	0.18166	0.469947	0.537082	0.627922	0.13822	0.230417	0.854958	0.587785	0.0908301	0	0	0.712326	0.549517	0	0	0	0.432855	0.0890453	0.0582941	0.58531	0.0580393	0.355382	0.241658	0	0	0	0	0.0601056	0.353565	0.657025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0	0	0.0290389	0.738063	1.94825	0.895122	0.122542	0.250595	0.0517256	0.507454	0.578262	0.126183	0.0725973	0.127953	0.304086	0.411206	0.0716899	0.181547	0.0991644	0.217466	0.0344837	0.0154269	0.859714	0.642762	0.638236	1.61326	0.990473	0.816162	0.580078	0.506561	0.47296	0.935982	0.753504	1.05222	1.05137	0.446667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.481671	0.155952	0.110988	1.46593	2.96157	3.27355	1.98092	0.601265	0.234018	0.728924	0.568619	0.27596	0.0151104	0	0	0	0	0.0498192	0.282459	0.815158	1.47179	1.49484	1.71016	1.42124	1.50067	1.10285	0.0389987	0	0	0	0.307146	0.817963	0.971083	0.312798	0	0.443038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0	0	0	0.0125704	0.386679	0.679911	1.35455	0.910572	0.194534	0.409856	1.15118	1.05072	0.116521	0	0	0	0	0	0.0492959	0.907609	1.58904	0.700619	0.360648	0.531866	1.10996	0.917833	0.356596	0.117872	0	0	0.303896	0.554231	0.687142	1.57902	1.88964	0.2
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0	0.649531	0.718801	0.154573	1.06125	0.387449	1.20676	0.0321803	0	0	0.474659	1.0539	0	0	0	0	0	0	0	0	0	0	0	0	0.0115091	0.880245	0.237331	0.647768	2.41145	0.166137	0.312421	1.12911	0	0	0.625866
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0.0029634	0.503228	0.59515	0.581027	0.458458	0.0770102	0	0.307529	0.741854	0.114847	0	0	0	0.286212	0.38854	0.084652	0.0121867	0.754003	1.47911	0.61799	0.352982	0.302146	0.0111856	0	0	0	0	0.0277149	0.227347	0.414157	0.229138	0.114988	0	0.169903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0.733098	0.416349	0	0.144366	0.642718	0.273644	0	0	0.486773	0.078742	0	0	0.359601	0.414235	0.360073	0	0.26745	0.676274	0.116607	0	0	0	0	0	0.489232	1.51679	1.34606	0.115242	0.451963	0.0368935	0.345213	0.615446	1.59308	0.0380744	0	0.316176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	0.0422972	0	0	0.660889	1.82388	2.16736	2.01635	1.66399	0.346133	1.09099	1.78076	1.33714	0.299977	0	0	0	0	0	0	0.698713	1.28077	1.26025	2.5256	2.02562	1.35255	0.916651	0.132044	0	0	0.0794855	0.727305	2.22439	2.4928	1.54896	1.49901	0.727273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.252174	0.428306	0.347469	0.412797	0.898143	0.132317	0.125589	0.255393	0.177086	0.154965	0.236752	0.12436	0.373879	0.237459	0.486456	0.0800746	0.22963	0.152902	0.229721	0.0627947	0.243305	0.0508339	0.00631587	0.253069	0.337549	0.220813	0.0185093	0.323048	0.486767	0.222383	0.0270667	0.283867	0.266353	0.315156	0.2291	0.329193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.584473	1.35633	1.41235	1.21247	0.946812	0.413413	0.756793	1.36994	1.16317	0.797652	0	0	0.19663	0.433715	0.338845	0.723059	0.600428	0.969826	0.338855	0.440415	1.00414	0.0555115	0.991404	1.53149	1.54777	0.999402	0.494037	0.8524	0.815264	1.24331	0.588868	0.401927	1.02541	0.574865	1.26633	0.392361
