	chr16:488634-488783	chr16:488784-488933	chr16:488934-489083	chr16:489084-489233	chr16:489234-489383	chr16:489384-489533	chr16:489534-489683	chr16:489684-489833	chr16:489834-489983	chr16:489984-490133	chr16:490134-490283	chr16:490284-490433	chr16:490434-490583	chr16:490584-490733	chr16:490734-490883	chr16:490884-491033	chr16:491034-491183	chr16:491184-491333	chr16:491334-491483	chr16:491484-491633	chr16:491634-491783	chr16:491784-491933	chr16:491934-492083	chr16:492084-492233	chr16:492234-492383	chr16:492384-492533	chr16:492534-492613	chr16:492614-492683	chr16:492684-492833	chr16:492834-492983	chr16:492984-493133	chr16:493134-493283	chr16:493284-493433	chr16:493434-493583	chr16:493584-493733	chr16:493734-493768	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.18259	1.55655	0.975524	0.15778	0	0.18898	0.492328	0.568744	0.636978	0.900158	0.719925	1.21489	0.372303	0.193226	0.714212	1.78393	0.808752	1.2464	0.619241	0.0929593	1.3945	1.89285	1.47096	0.708705	0.584986	0.547497	0.0269966	0.180604	0.640825	0.488794	0.521235	1.0178	0.202761	0.528352	0.79638	0.561835	0.348754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.15382	1.27685	1.12966	0.340266	1.19353	1.65467	0.243487	0.550061	1.78079	2.33054	0.588682	0.471752	0	0	0	0	0	0	0	0.489584	0.533319	0.271486	0.450325	1.22105	1.77644	0.438524	0.175044	0.50204	0.718525	0.495493	0.173379	0.129026	0.528136	0.378076	0.707205	0.372922	0.377593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.5626	1.80503	1.0842	0.55959	1.30182	1.55073	0.880356	0.254539	0.223818	0.903194	0.552	0.62453	0.895023	0.451968	0.433669	1.16957	0.592088	0.709276	1.44235	0.794204	0.435912	0.479138	0.90136	1.11085	0.776372	0.775898	0.825986	0.573922	0.940455	0.815247	1.16545	1.75919	0.701132	0.31465	0.544336	0.478672	0.583636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0.484036	0.10942	0	0	0	0	0	0.48589	0.709505	0.24622	0	0	0	0.111308	0.389506	0.0927567	0	0.322719	0.270792	0	0	0	0	0.361669	0.510012	0.869278	0.231864	0	0.0893705	0.397509	0	0	0.366521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	4.75987	3.23058	2.29733	0.290297	1.05682	1.24789	2.83602	3.08831	1.07428	1.19735	0.235603	0	0	0.271354	1.69596	0.293966	0	0	0	0	0	0.295379	5.63894	2.80985	1.61107	1.01033	0.802452	0.140663	0	0.557947	1.67586	0	1.12691	2.45267	1.92207	1.69596	0.587912
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.335653	0.104066	0.325656	0.441159	0.287796	0	0.0987468	0.69791	0.285478	0.12066	0.61763	0.679351	0	0.375544	0.152441	0.436871	0.106306	0.438036	0	0	0.284124	0.243681	0.625243	1.02225	0.0986574	0.0367895	0.292789	0.62353	0.367211	0	0	0	0.150116	0.144932	0.481473	0.51558	0.388338
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.684025	0.207556	0.488895	0.862388	0.170901	0.995026	0.551981	0.402744	0.262656	0.586911	1.27533	1.35627	0.853159	0.539762	0.166985	0.382977	0.364469	0.24879	0.411717	0.782423	0.660921	0.702958	0.58587	0.0379103	0.117211	0.436799	0.502535	0.5554	0.182857	0.0350075	0.228799	0.221297	0.0275059	0.0625133	0.296313	0.214331	0.4375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.298534	0.708668	0.148277	0	0	0	0.407691	0.0400704	0.0300529	0.432623	0.0073588	0	0	0.177711	0.449411	0	0.36919	0.159193	0.254679	0.638711	0.719666	0.901741	0.331032	0	0	0	0	0	0.481794	0.169813	0	0	0	0	0	0	0.356785
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.227607	0.167045	0.0977025	0.0419165	0.115355	0.174819	0.210888	0.197706	0.268309	0.237085	0.238705	0.22829	0.108809	0.116569	0.152846	0.233678	0.330486	0.2788	0.254332	0.119854	0.116864	0.129261	0.255282	0.280155	0.152103	0.0951608	0.0467131	0.0597714	0.154897	0.290012	0.225637	0.173282	0.211512	0.211409	0.100986	0.137958	0.493906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.139546	0.400824	0.469145	0.62806	0.724592	0.583501	1.24717	0.437962	0.647362	0.922051	0.929974	0.348915	0.440268	0.635425	0.761152	0.102447	0	0	0	0.0178144	1.06756	1.60654	0.672454	0.0954049	0.124701	0.442412	1.63418	2.14124	0.93094	0.92351	1.25614	0.23348	0.435695	0.229632	0.369649	0	0.577143
