	chr18:49854313-49854462	chr18:49854463-49854612	chr18:49854613-49854762	chr18:49854763-49854912	chr18:49854913-49855062	chr18:49855063-49855212	chr18:49855213-49855362	chr18:49855363-49855512	chr18:49855513-49855662	chr18:49855663-49855812	chr18:49855813-49855962	chr18:49855963-49856112	chr18:49856113-49856262	chr18:49856263-49856412	chr18:49856413-49856562	chr18:49856563-49856712	chr18:49856713-49856862	chr18:49856863-49857012	chr18:49857013-49857162	chr18:49857163-49857312	chr18:49857313-49857462	chr18:49857463-49857612	chr18:49857613-49857762	chr18:49857763-49857912	chr18:49857913-49858062	chr18:49858063-49858212	chr18:49858213-49858362	chr18:49858363-49858512	chr18:49858513-49858662	chr18:49858663-49858702	chr18:49858703-49858812	chr18:49858813-49858962	chr18:49858963-49859112	chr18:49859113-49859262	chr18:49859263-49859390	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.993888	1.25113	0.84653	1.1646	0.348927	0.587086	1.53487	0.453567	1.16627	1.33048	1.16865	2.20541	0.623013	0.762912	1.93658	1.308	1.7176	1.83363	2.10969	2.81083	3.22249	1.95868	3.66297	7.05165	4.79075	3.97646	4.39037	5.43192	5.203	2.68567	3.03458	3.4894	2.19762	1.68173	3.26994	0.524945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	1.18162	0.631011	1.47063	0.701346	0.635071	0.580478	0.712191	0.77712	0.54899	0.545244	0.918105	0.599084	0.838376	0.502579	0.0908727	0.564202	0.477469	0.167359	0.595924	0.255938	0	0	0	0	0	0.819792	1.69894	1.00073	2.06289	3.34931	10.7756	4.80573	4.60273	3.16206	2.59805	0.679949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0.290698	0.0759841	0.239201	0.121545	0	0	0.195329	0.189517	0	0.225532	0.775869	0.481514	0	0.0326493	0.375288	0.47172	0.14924	0.70892	1.2889	1.39736	2.09183	3.64581	3.07491	4.90409	7.30977	14.1582	11.5387	9.56064	17.0464	17.8569	13.5485	13.4443	13.0772	0.590261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.332379	0.399331	0.416784	0.545704	0.392109	0.21694	0.207808	0.329958	0.361295	0.984337	0.752011	0.755739	1.06014	1.12305	0.509268	1.07723	1.97978	1.57697	1.51848	1.10735	2.38043	1.53896	1.36406	2.04312	2.04822	0.695083	1.13672	2.41971	2.21779	2.03031	2.16741	2.7981	7.31996	12.2814	10.0725	0.464413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.0979504	0.389949	0.356615	0.50156	0.339115	0.11065	0.021302	0.295322	0.00834833	0.0182863	0.236065	0	0.410693	0.580285	0.0653371	0.27435	0.487665	0.526775	0.056027	0.185151	0.35072	1.58305	1.37693	5.03641	9.81087	9.89087	12.166	19.5555	9.72892	5.78654	17.5513	25.4308	18.3824	11.4694	13.2125	0.594582
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.584766	0.504346	0.837869	0.721682	0.570755	0.545695	0.627483	0.434859	0.100695	1.49314	0.681652	0.611459	1.14615	0.746719	0.684684	0.595581	0.863767	1.03438	1.18604	1.15615	1.39567	0.44405	2.36106	2.56484	3.68733	1.81202	2.53994	4.6611	4.1341	1.75698	2.1788	1.21694	1.27359	1.78147	0.812754	0.54305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.731638	0.547113	0	0.247017	0.19582	0.155722	0.183692	0	0	0	0	0	0.0864112	0.615166	0.53262	0.163688	0.0452905	0.437229	0.665181	0.364911	0.904053	0.28967	0.135489	0.215424	0.499288	1.16138	0.130573	0	0.230156	0.666724	2.21979	2.06776	0.701413	1.36451	0.534277	0.642857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0.954198	0.614544	0	0	0	0	0	0	0	0	0.944856	1.17574	0.835871	1.02845	1.76231	0.764188	1.08713	0	0	0.595137	1.59651	0.89443	1.06177	0	0.0914187	4.31432	1.79238	1.22374	2.35009	3.6723	0.32219	0.569376	0.355045	0.578467
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.e3fd041d-f794-414d-802b-cfe9e9d53c6e.fc.signal	0.901698	0.275734	0.901627	0.804093	0.487532	1.09387	0.822827	0.669052	0.721239	0.687106	0.586478	0.408704	0.809715	0.857711	0.563314	1.10213	0.250846	0.159237	1.28068	1.07455	2.2785	1.6224	0.384048	1.16877	1.04889	0.704908	1.09751	1.59279	2.62443	2.71958	1.59701	0.909751	3.22501	5.32047	4.80056	0.616495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.996973	1.22056	1.58267	1.78144	0.412378	0.526297	2.06233	2.37874	0.726084	0.895226	1.6748	2.07749	2.37388	3.4788	2.77064	2.906	2.74867	4.01288	3.68962	4.25413	2.98856	2.52426	4.70797	7.7714	8.05468	6.06786	7.57014	8.492	5.17511	4.70072	3.76909	2.36021	2.21246	1.38279	2.17514	0.711255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.415433	1.12007	1.21958	0.687105	0.239199	0.535147	0.691231	0.295953	0.229194	0.30049	0.34064	0.39329	0.355882	0.360457	0.310192	0.235832	0.435941	0.576605	0.419096	0.272235	0.406639	0.405218	0.321552	0.0898184	0.149043	0.657216	1.09588	1.31769	1.38055	1.46411	1.47267	0.796388	0.830112	1.82515	1.22775	0.458845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0	0	0	0	0	0.125654	1.9261	0.495649	0	0	1.02554	0.40905	0.589386	0.917	0.707935	2.26887	0.0254301	0	0	0	0	0	0	0	0	0.535747	0.592001	0.898608	1.75423	0	0	0	0.466992	1.49455	0.476923	0.458937
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0.0238602	0.437958	0.846245	0.457026	0.163629	0.50177	0.639957	0.286861	0.162308	0.277324	0.685749	1.17882	0.774671	0.466455	0.42531	0.418925	0.346445	0.160674	0.323276	0.652701	0.670075	0.583357	0.755868	0.922632	0.95588	0.614573	0.349285	0.490134	0.751565	0.81279	0.819744	0.667807	0.625881	1.03813	0.75599	0.383178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.349747	0	0	0	0	0	0	0	0	0	0	0	0.0986936	0.134696	0.631857	0.248557	0.285882	0.229536	0	0	0	0.341645	0.359781	0	0	0.25457	0.0222757	1.30083	1.27069	1.82152	2.20293	0.473881	1.06715	0.733445	0.480308	0.643123
