	chr10:71286458-71286607	chr10:71286608-71286757	chr10:71286758-71286907	chr10:71286908-71287057	chr10:71287058-71287207	chr10:71287208-71287357	chr10:71287358-71287507	chr10:71287508-71287657	chr10:71287658-71287807	chr10:71287808-71287957	chr10:71287958-71288107	chr10:71288108-71288257	chr10:71288258-71288407	chr10:71288408-71288557	chr10:71288558-71288707	chr10:71288708-71288857	chr10:71288858-71289007	chr10:71289008-71289157	chr10:71289158-71289307	chr10:71289308-71289457	chr10:71289458-71289607	chr10:71289608-71289757	chr10:71289758-71289907	chr10:71289908-71290057	chr10:71290058-71290207	chr10:71290208-71290357	chr10:71290358-71290507	chr10:71290508-71290657	chr10:71290658-71290807	chr10:71290808-71290957	chr10:71290958-71291107	chr10:71291108-71291257	chr10:71291258-71291407	chr10:71291408-71291490	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.492614	0.426495	0.457987	0.557485	0.977164	1.14039	0.79854	0.769721	0.10038	0.0979466	0.920032	1.51694	0.644257	0.26495	0.495087	0.724928	0.711859	0.810103	0.615761	0.829555	0.319919	0.635551	0.434559	0.739242	0.841982	0.994664	0.763157	0.344561	1.0113	0.976652	1.11191	0.0153737	1.18334	1.41661	0.450777
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.931118	1.06764	1.96527	2.09512	2.01017	2.59663	1.1615	0.752685	0.577778	1.12895	0.991065	1.31305	0.425745	0.803812	0.839896	2.01688	0.949698	0.407874	0.422403	1.26815	1.25091	0.342678	0.795922	0.970945	0.896429	1.65771	1.30921	1.39065	1.4718	0.910705	0.252658	0.970321	1.78944	0.942728	0.822704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.387604	0.20586	0	0	0.222922	0.314395	0	0.137239	0.455558	0	0	0.242332	0.688124	0.0592213	0	0	0	0	0.587956	1.19817	0.587978	0	0.431746	0.674665	0.673275	0.224029	0.347192	0.406449	0.145492	0	0.190603	0.306295	0	0.557895
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.0539925	0.441922	0.0205735	0.618425	0.402197	0	0.582345	1.58985	2.57251	2.77086	4.93296	4.55802	3.19689	3.43639	1.37835	2.07128	10.6803	8.06568	6.0767	2.8368	0.671902	1.42613	0.46879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0	0.973527	0.737674	0.499637	0.462209	0	0.249309	0.376995	0	0.32568	0.546633	0.527345	0.345669	0.329093	0.211634	0.391203	0.472082	0.201529	1.74253	1.52153	0.502693	0.951289	0.539621	0.858495	0.517211	0.584271	2.41819	1.89164	0.306129	0	0	0	0.533829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.31479	0.274738	0.155651	0.115579	0.185241	0.216127	0.198982	0.107897	0.145966	0.152367	0.164752	0.135896	0.159618	0.308417	0.341599	0.13384	0.218801	0.164752	0.156415	0.194951	0.163449	0.0873331	0.173971	0.158559	0.0634031	0.159301	0.188219	0.285544	0.430939	0.132466	0.0943809	0.147432	0.171211	0.277091	0.340815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.277919	0.511757	0.758941	0.497451	0.415294	0.775027	0.537725	0.701176	0.761252	0.632927	1.04025	0.410937	0.581787	0.756963	1.18082	0.780647	0.666755	0.598208	0.214693	0.48258	0.515139	0.0823638	0.414145	0.393966	0.452346	1.34028	1.5676	0.468404	0.608439	0.228463	0.179762	0.236158	0.467692	1.30468	0.325084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.338939	0	0	0	0.266943	0.0544019	0.047396	0.668375	0.350819	0.206173	0.677911	0.789285	0.447976	0.175365	0.180105	0.187491	0.244089	0.83668	0.486742	0	0	0.376828	1.12077	0.887996	0.746596	1.04948	0.308026	0.592443	0.106649	0.8201	1.81895	0.12324	0	0	0.62675
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	0.070214	0.384278	1.02572	0.618186	0.255169	0.597679	0.965587	0.964434	0.33465	0.611171	0.915216	0.45891	1.0837	1.67794	1.41463	0.614484	0.853728	0.358484	0.515954	0.669557	1.18224	0.582387	1.08419	1.50653	0.109423	1.07897	1.94096	0.810065	1.02489	1.31642	1.00274	0.238646	0.316732	0.664488	0.421359
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.355871	0.12297	0.258764	0.318264	0.249242	0.329495	0.212222	0.170786	0.471313	1.16789	0.714683	0.318051	0.566342	0.662539	0.328635	0.177442	0.19746	0.196648	0.68438	1.07614	0.666849	0.490117	0.903823	1.1194	1.00654	0.672287	0.543673	0.522378	0.300476	0.426219	0.441894	0.476667	0.748787	0.708069	0.543512
