	chr17:44072469-44072618	chr17:44072619-44072768	chr17:44072769-44072918	chr17:44072919-44073068	chr17:44073069-44073218	chr17:44073219-44073368	chr17:44073369-44073518	chr17:44073519-44073668	chr17:44073669-44073818	chr17:44073819-44073968	chr17:44073969-44074118	chr17:44074119-44074268	chr17:44074269-44074418	chr17:44074419-44074568	chr17:44074569-44074718	chr17:44074719-44074868	chr17:44074869-44075018	chr17:44075019-44075168	chr17:44075169-44075318	chr17:44075319-44075468	chr17:44075469-44075618	chr17:44075619-44075768	chr17:44075769-44075918	chr17:44075919-44076068	chr17:44076069-44076218	chr17:44076219-44076368	chr17:44076369-44076518	chr17:44076519-44076668	chr17:44076669-44076818	chr17:44076819-44076968	chr17:44076969-44077118	chr17:44077119-44077268	chr17:44077269-44077418	chr17:44077419-44077568	chr17:44077569-44077587	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.824816	0.791391	2.04329	2.02283	1.26842	1.72394	1.26185	1.03066	1.78951	1.1152	0.841646	0.660619	1.6392	1.01907	1.79135	1.80778	1.76312	1.83982	0.795495	1.99478	3.1339	1.47189	0.862441	1.25808	1.31598	0.787585	1.9288	0.882314	0.952223	1.63455	1.40255	1.02117	1.00182	2.24361	2.26322	0.478566
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.60481	0.27558	0.909213	2.11333	0.798367	0.199492	0.410297	1.71452	2.73375	1.17333	0.883023	0.286162	0.147906	0.487176	0.597167	1.38228	2.71033	0.848037	0.08048	0.347678	1.53741	4.34905	1.60476	2.39457	0.208177	0.730775	1.13533	1.27401	0.498166	2.35757	1.97668	1.06449	1.98198	4.19426	5.44314	0.589041
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	4.68265	4.33336	3.08796	2.58753	2.50574	1.64194	1.4641	1.27887	2.3188	1.38527	2.1608	1.67733	3.37843	2.9453	2.98886	3.3915	2.63729	1.04626	1.82373	3.0502	3.09524	2.72081	2.19713	1.51963	1.30393	1.79536	2.22112	2.13108	2.06048	2.40854	2.68215	3.40704	2.37385	1.85464	1.56962	0.454811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.791973	0.424692	0.168767	1.13321	1.86775	0.560136	0.330108	0.753852	1.26696	0.870601	0.941543	0.478518	1.63958	1.32241	0.682508	0.981147	0.848199	0.168987	0.839861	0.491474	1.92523	2.29594	0.905875	1.47435	1.0216	0.674799	0.413569	0.475667	1.14626	0.967124	1.21199	0.233636	0.229968	0.982969	1.66925	0.649623
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0.994963	1.26632	3.77723	5.24685	4.66153	4.14714	4.19607	3.26221	4.82487	6.96931	2.12623	3.34525	5.0503	0.70191	1.504	0.222166	1.5675	6.37143	4.16134	2.40214	3.40541	4.60793	2.55864	0.355453	2.93811	3.42261	9.56614	5.30733	0.923345	5.46414	2.18209	6.77242	13.7483	11.3968	8.8615	0.618421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0	0	0.356552	0.587798	0.404348	0	0.124309	0.350121	0.269777	0.0745009	0.216685	0.303084	0.200159	0.816197	0.562163	0.415728	0.424098	0.266206	0.461522	0.66486	0	0	0.122924	0.559744	0.783517	0.945053	1.03126	0.367064	0.139708	0.859927	0.655807	0.431222	1.34145	1.06447	0.551786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.498913	0.832818	2.11745	2.54728	2.44955	3.06607	1.32092	0.944413	1.6215	1.31569	2.19003	1.97083	1.8459	2.57757	2.19669	3.48973	2.76411	1.61615	1.43834	2.45465	2.26846	1.54315	2.09581	4.01027	4.38181	6.27446	7.58394	4.98861	3.92069	8.51602	6.88821	6.1611	5.83023	3.98829	4.14325	0.537538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0.479986	0.448009	0.978866	1.36532	0.286489	0.277371	0	0	0	0.244877	0.113205	0.416737	0.0507349	0	0	0	0.170703	0.730536	0.620385	1.80913	0.718955	0.454906	0.993239	2.03149	0.860401	0.625244	1.23621	1.75756	1.32707	1.93441	1.57138	0.720515	0.311774	0.547089
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.332785	0.565626	0.998648	1.25705	0.847457	0.966724	0.677648	0.572097	0.525097	0.291632	0.510021	0.521605	0.645186	0.629605	0.37077	0.253703	0.521325	0.307546	0.142386	0.350851	0.531842	0.42712	0.294472	0.277737	0.481233	0.406324	0.573179	0.393292	0.198522	0.36805	0.52173	0.383057	0.316967	0.285257	0.284518	0.517818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.380041	1.06906	1.65999	0.999254	0.323649	0.191537	0.737949	0.166268	1.14622	2.09798	1.66255	0.890883	0.518178	0	0	0.35035	0.308794	0.78992	0.0653195	0.579047	0.89027	0.33537	0.884929	1.25757	0.867103	1.15216	0.479541	1.76839	1.41204	2.04305	1.38403	0.69934	0.730531	1.24572	1.55909	0.330189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0	0.0233845	0.808926	0.78534	0.725885	0.897766	0.477053	0.630889	0.908873	0.981563	0.629443	0.476274	0.659809	3.70385	1.75949	1.41203	1.51085	0.658114	0.911254	1.07196	2.44465	3.38283	0.429202	1.09679	1.44804	1.78668	1.48018	2.81663	4.81626	3.16843	3.01399	2.55915	1.65348	3.01377	4.82683	0.425068
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.333225	0.414198	0.770928	1.27547	0.924761	0.657275	0.802256	1.32298	0.314471	0	1.1139	1.55765	0.296409	1.12496	0.335091	0.48425	0.84563	0.781893	0.211017	0.822843	0.231807	1.38828	2.34553	0.83943	0.421406	0.329962	0.437378	1.13869	0.370755	0.766425	0.775465	0.774423	0.567251	0.0156342	0.212307	0.448027
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0.144078	2.19722	5.97943	2.4494	1.37996	0	0	1.1289	5.1223	0.582559	0	0.0691348	1.76032	0.168091	0	0	0	0.621836	0.969873	1.0061	1.35624	4.06342	1.97576	0.86447	0	0.273066	4.40076	1.35676	1.22471	2.47819	0.956455	2.13832	0.41425	0.0637149	1.36532	0.5671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.892595	0.641935	0.66639	0.53031	1.51143	3.51471	0.935406	0	0.21648	1.81056	0.679527	0.437523	0.595908	0.148638	0	0	0	0.421843	0.825345	0.972083	0.948738	0.167713	1.30635	0.265222	0	0	0	1.25622	0.941556	0	0	0	0.345462	5.01268	4.08339	0.536176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	3.60028	3.01151	2.72651	3.77396	4.55966	2.67829	2.93426	2.34882	1.37705	0.511627	0.777287	1.0808	2.53843	2.86553	1.9838	2.54914	2.45591	1.86056	3.09543	5.91589	4.83747	7.35693	3.47227	2.77579	1.61683	2.68855	2.01509	1.47951	1.14203	1.24425	1.70083	1.88713	2.78068	1.51051	0.484295	0.467076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0.832891	1.85632	2.03909	1.70322	1.23569	0.868628	0	0	0	0.435565	1.6311	2.54778	1.70353	1.95338	3.70252	0.157885	0.825372	3.14506	3.00187	1.09566	2.95801	0.891817	1.16628	1.66681	3.98213	4.94458	4.48113	4.45066	1.86418	2.18035	3.08413	3.85436	1.8804	0.797158
