	chr1:160814094-160814243	chr1:160814244-160814393	chr1:160814394-160814543	chr1:160814544-160814693	chr1:160814694-160814843	chr1:160814844-160814993	chr1:160814994-160815073	chr1:160815074-160815143	chr1:160815144-160815293	chr1:160815294-160815443	chr1:160815444-160815593	chr1:160815594-160815743	chr1:160815744-160815893	chr1:160815894-160816043	chr1:160816044-160816193	chr1:160816194-160816343	chr1:160816344-160816493	chr1:160816494-160816643	chr1:160816644-160816793	chr1:160816794-160816943	chr1:160816944-160817093	chr1:160817094-160817243	chr1:160817244-160817393	chr1:160817394-160817543	chr1:160817544-160817693	chr1:160817694-160817843	chr1:160817844-160817993	chr1:160817994-160818143	chr1:160818144-160818293	chr1:160818294-160818443	chr1:160818444-160818593	chr1:160818594-160818743	chr1:160818744-160818893	chr1:160818894-160819043	chr1:160819044-160819193	chr1:160819194-160819343	chr1:160819344-160819363	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.72843	1.51667	1.39259	1.20094	0.594717	0.692775	1.08575	0.333963	0.557025	0.492816	0.566322	0.789781	0.89972	1.10895	0.743608	0.8818	0.928137	1.31239	1.07798	2.41299	0.659498	0.725349	0.328126	0.513596	0.423213	1.42643	1.35039	1.09729	2.24999	0.502267	0.622461	1.15605	0.545962	0.8977	1.09033	0.410868	1.24595	0.439024
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.43954	1.35786	1.0205	0.00351547	0.557619	1.32419	1.49064	0.530529	0.106293	0.720671	0.477076	1.06938	0.149558	0.925918	0.449428	0	0.439706	0.6536	0.488747	1.9868	0.486103	0	0	0.159197	0.296761	0.203464	0.279237	0	0	0.570675	0.463345	0.423554	0.0735378	0.269895	1.86907	1.33925	0.926182	0.576531
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	2.1693	2.6652	0.887888	0.727567	1.59172	1.04527	0.935416	0.458153	0.504787	1.48036	1.33631	3.16408	2.84933	0.916079	0.412702	0.371133	0.482504	0.417202	1.59014	0.88864	1.06416	0.733752	0.443712	0.776279	0.913169	2.04191	2.12919	1.98814	0.822555	1.53233	0.724551	1.66297	1.83116	1.15332	1.84127	2.55914	2.68034	0.39165
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	1.99427	2.63207	1.08648	1.14503	3.38931	3.40555	1.92759	1.29191	1.21364	0.995573	0.932981	2.77894	3.12959	1.60907	1.80621	3.36919	4.06829	2.40365	2.29819	4.06086	1.58099	0	0.774739	1.44467	1.19485	0.583593	0.476076	0.893099	1.29746	2.86592	1.32968	0.331651	1.56584	2.68023	3.05062	2.47318	1.82609	0.490053
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	6.59463	8.65379	5.09511	3.52439	2.67271	2.21133	2.46194	3.08166	2.52359	1.79661	3.29948	3.99174	5.34663	4.05294	1.48028	4.94134	2.88553	4.95653	7.15048	2.82566	1.58305	0.532391	0.158329	1.89344	1.43859	1.49637	3.05527	4.37754	3.0585	3.39631	2.44851	3.76163	3.67387	5.86518	9.37598	3.89558	3.12846	0.481443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	1.00154	2.22255	0.893848	0.754998	0.645383	1.62395	0.913252	0.416834	0.29436	0.0198592	0	0.461455	0.979305	1.35093	0.298937	0.420851	0.447518	1.16708	0.801739	0.36003	0.0413136	0	0	0.0999552	0.302312	0.93746	0.945577	0.989514	1.02622	0.722645	1.01204	0.922541	1.12139	1.04398	0.710488	1.20578	1.14873	0.37415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.715436	1.72021	2.99254	0.506207	0.195637	0.904823	0	0	0	0	0.791332	0.250542	0	0.474497	0.154057	0	0.339859	0.478337	0.628995	0.362492	0	0	0	1.04564	0.703676	2.14935	2.11766	1.30136	0.779936	0.245704	0.387945	0	0.401315	0.467523	1.13043	0.57156	0	0.418182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.771911	0.798724	0.331704	0.335561	0.634336	0.713546	0.468491	0.407645	0.51514	0.991336	0.560993	0.264509	0.969269	0.792649	0.196079	0.228274	0.246194	0.345979	0.227155	0.197805	0.073038	0	0	0	0.227673	1.04885	1.62038	0.97789	0.851888	1.01099	0.367542	1.18521	1.68746	1.15832	1.93684	1.12567	0.51788	0.45045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	1.21655	0.521199	0	0	0	2.03915	1.24739	0	0	0	0.576743	0.788012	0.841897	0.591493	1.52398	1.08107	0	0	0.663392	0.508647	0	0	0.973453	0.55511	0.0724056	2.26508	0.700464	0.976667	0.22665	0	0	0.410298	1.11826	0.917138	0.578332	0	0	0.263314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.8a6af925-1821-4fc7-84d7-e838a44be225.fc.signal	1.40519	1.8755	1.61372	1.90696	2.17315	2.14015	1.58437	2.45156	0.970208	1.82991	1.30534	0.559401	4.40749	1.67783	1.43594	1.71909	3.40823	2.15977	0.292862	0.335191	1.42153	1.98208	1.4581	0.383591	0.334597	1.7275	1.56742	1.12215	1.33024	1.42512	2.05128	1.81394	2.08689	2.16377	1.73848	1.20131	0.452808	0.509579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	1.4604	1.94355	1.05376	0.697404	1.4604	1.26884	1.12734	0.335306	0.378995	0.489707	0.913626	1.87883	2.2768	0.943225	1.90784	1.8948	0.368364	0.913767	1.07471	0.573164	0.514722	0.0677504	0.116237	1.0161	0.534006	1.46439	1.3069	0.692602	1.58362	1.68738	0.246677	0.652242	1.44746	1.76003	0.718656	0.602247	0.15698	0.583051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000008.3.2e1ab747-5c43-4469-97d5-a2e674bc3ee6.fc.signal	1.34304	0.220521	1.20745	0.461759	2.06768	1.24294	0.654845	0.629667	0	0	0	0	0.712497	1.14925	0.301767	0.708918	0	0.152431	1.36396	1.23755	1.52136	1.72262	1.66967	0.717429	0.083834	0	0.17518	0.731908	0.802987	1.90563	0.0712583	0	0	0.50959	1.27067	2.1997	1.46996	0.486567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000234.3.004bcd0c-68a8-42c5-b5aa-454db7d061e9.fc.signal	1.50554	1.26674	0.510257	0.774365	0.736066	0.32417	0.239091	0.249563	0.402395	0.563045	0.799799	2.43606	3.24252	1.96823	0.490582	0.734334	1.01713	0.786174	1.09601	1.56049	0.894894	0.300313	0.358318	0.397261	0.140909	0.314039	0.725555	1.3864	1.76701	2.19443	2.39645	3.27695	3.13269	2.34867	2.15473	1.91851	2.25766	0.513223
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.d4812fd5-35f7-424c-8ea9-21e1d395b54b.fc.signal	1.34656	0.933472	0.840649	0.69603	0.427762	0.633521	1.17972	1.01058	0.367636	0.0843067	0.0647561	0.385511	0.828719	0.550019	0.569214	0.59609	0.302956	0.515571	0.376994	0.298098	0.285696	0.294319	0.808011	0.949592	0.578837	0.313634	0.105244	0.402401	0.754892	0.732077	1.09133	0.556559	0.0240865	0.469353	0.784119	0.426074	0.372566	0.430864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.0aa4929d-9f0e-4abf-945b-21dad34e75e4.fc.signal	2.10213	0.990658	1.02494	0.586166	1.50959	0.98422	0.899549	1.4473	0.876173	0.92147	1.46216	1.04959	1.01625	1.13002	0.714218	1.46006	1.1961	1.48811	2.28318	0.733202	0.125655	0.422658	0.411815	0.700693	0.352486	0.379228	0.610994	0.403665	0.286902	0.378978	0.682475	2.10398	1.25985	1.77047	1.16951	0.534831	0.306837	0.360563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.dfea9345-a570-4c36-afd3-060bffee6f21.fc.signal	2.64068	3.53297	1.86292	1.35229	0.288665	1.47836	1.39319	0.973788	1.01135	0.359031	0	0.635386	1.13097	1.16107	1.48725	1.34462	2.02922	1.05879	0.747505	1.29944	0.577503	0.333104	0.393323	1.83875	1.89793	1.25548	1.30232	1.0546	1.02346	2.29906	1.89264	2.0632	1.01928	1.93882	0.88785	1.24691	0.668218	0.449153
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.b1e4c4c4-c6d4-40c1-a695-e34b416693ed.fc.signal	2.62976	2.60703	2.16561	0.0645509	1.76883	2.59087	2.98005	2.95351	2.65245	1.26863	0.153223	0	0	0.486081	0.974945	0.529162	0.664972	1.31616	1.92021	2.04496	0.109093	0	1.16411	0.610811	0.450259	1.02869	0	0	0.142799	0.678086	0.894076	1.36977	0	0	0.0297224	3.08358	5.57282	0.434419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.656fbaec-dfab-4967-84ac-8cd7cc42a743.fc.signal	2.96176	2.59033	0.783054	0.648633	1.52078	1.13862	2.84082	1.85784	0.216659	0.391393	1.72847	2.44041	3.38167	1.77224	0.154245	1.18038	2.6029	1.71227	1.51829	1.8971	0.739514	1.20726	0.176429	1.31002	1.92055	1.42613	1.4311	2.08312	2.09029	1.14135	1.02007	1.64701	3.55674	2.41044	2.14603	2.7798	1.09032	0.326147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.deb161f9-8c5a-42cb-af84-131a7fc1593f.fc.signal	4.3119	3.41647	2.93798	2.29445	4.39304	3.7411	1.66844	1.10329	1.08011	1.34594	1.98673	2.21334	1.08931	1.59619	1.26169	3.70188	4.3063	1.75725	2.37	1.08717	0.46585	0.407037	1.05039	1.95283	2.10698	1.85242	1.04653	1.66774	1.88879	1.38791	1.73504	0.72177	2.62669	2.05654	3.18513	3.25941	2.4553	0.414307
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.56b2af9a-69f7-4eb1-8688-9440739bee08.fc.signal	0	1.50846	4.40697	1.84366	2.35568	1.00257	0	0	0	0	0	0	1.35003	0.55649	0	0	0	0	0.271818	0.699518	0	0.165363	1.6539	0.713362	3.87594	0.600525	0	0	1.82327	1.56883	1.3566	1.75568	3.48036	0.834377	1.52313	0	0	0.397313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.4632c7b2-2ae2-40a1-bd27-50236900252a.fc.signal	2.18595	4.93647	2.11067	1.47133	0.757782	0.860962	1.64768	1.09272	1.63605	0.661916	0.61288	1.07798	0.952134	0.300034	0.683952	1.89187	2.26517	1.30462	1.01299	3.36536	1.46681	0.674845	1.5783	1.76753	0.982031	0.290402	0.37601	0.656165	0.603902	0	2.58853	1.3112	1.29951	1.77198	4.65051	2.12509	1.22597	0.384996
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.a8b62515-f113-4847-973f-317b45173002.fc.signal	0.17183	0.525692	0	0.100131	0.750655	0.0728733	0	0.21577	0.234298	0.136826	0	0.424874	0.285769	0.442838	0.167481	0.426322	0.32389	0.280735	0.362607	0.901049	0.852799	0.896835	1.29052	2.03884	0.692425	0.564959	0.0553163	0.474827	0.634191	0.593882	1.34296	0.414014	1.39639	1.64039	1.02196	1.08945	1.02336	0.700935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0.489823	0.109463	0.145363	0.0611848	0	0.24577	0.542367	0.48397	0.357487	0.343388	0.558922	0.180942	0	0.402414	0.281772	0.80193	0.324683	0.323811	0.353585	0.0429395	0	0	0	0	0.0578059	0.149573	0.135188	0.0343223	0	0	0	0.130698	0.289837	0.0380183	0	0	0	0.596618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.55f7971e-ddc8-4e1e-a2b7-5640ae93b614.fc.signal	0.277507	0.779876	1.39695	0.78931	0.632703	0.457443	0.613541	0.808472	0.405916	0.172049	0.76954	0.164384	0.138545	0.538016	1.0483	1.48815	0.517872	1.05434	0.893895	0.572431	1.76805	3.14422	2.22306	0.592876	0.939093	0.740233	0.999087	1.80696	0.383378	0.28971	1.3453	0.808863	1.04934	0.380543	1.57002	1.2834	1.61641	0.461607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000084.3.433bc629-750b-4674-bbb1-9759454f2728.fc.signal	1.65506	0.0765114	0.607244	1.27911	0	0	0	0	0	0.579765	1.44017	2.14148	6.80215	0.98268	0	0	0	0	0.571892	0.952065	0	0	0	0	0	1.11144	0.753873	2.01539	1.32659	0.50811	0.630052	0.671063	2.26593	0.372601	0.246668	1.38022	3.12432	0.383178
