	chr6:96560625-96560774	chr6:96560775-96560834	chr6:96560835-96560924	chr6:96560925-96561074	chr6:96561075-96561154	chr6:96561155-96561224	chr6:96561225-96561374	chr6:96561375-96561524	chr6:96561525-96561674	chr6:96561675-96561824	chr6:96561825-96561974	chr6:96561975-96562124	chr6:96562125-96562274	chr6:96562275-96562424	chr6:96562425-96562484	chr6:96562485-96562574	chr6:96562575-96562724	chr6:96562725-96562794	chr6:96562795-96562874	chr6:96562875-96563024	chr6:96563025-96563174	chr6:96563175-96563324	chr6:96563325-96563474	chr6:96563475-96563624	chr6:96563625-96563774	chr6:96563775-96563924	chr6:96563925-96564074	chr6:96564075-96564224	chr6:96564225-96564374	chr6:96564375-96564524	chr6:96564525-96564674	chr6:96564675-96564824	chr6:96564825-96564974	chr6:96564975-96565124	chr6:96565125-96565274	chr6:96565275-96565424	chr6:96565425-96565574	chr6:96565575-96565724	chr6:96565725-96565855	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0	0	0	0.12025	0.257935	0.638771	0.921623	0.515127	0.57459	0.21354	0.151489	0.210993	0	0.267715	0.768399	0.790047	0.118325	0.159374	0.203913	0.176012	0.193052	0	0	0	0.142265	0.254562	0.161744	0.16627	0.126767	0.160676	0.952473	0.37386	0.141686	0.886549	0.0214179	0	0	0.47651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0072628	0	0	0.188857	0.274086	0.369612	0.557387	0.562823	0.743499	1.0885	1.35812	0.429362	0.249627	1.0395	1.15297	1.42682	1.78936	1.28786	0.558283	0.845205	1.77757	1.54241	0.417587	0.134305	0.118878	0.0553555	0.116156	0.109803	0.0825795	0	0	0.28233	2.71898	2.76529	0.816122	0.473849	0.0426584	0	0	0.696203
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.0702055	0	0	0	0	0	0	0	0	0	0	0	0.143415	0.67228	0.978575	1.69819	1.95269	0.797178	0.039213	0	0.626004	0.827704	0.0702195	0	0	0	0	0	0	0	0	0.0168719	0.627622	0.606729	0.29936	0.39741	0.0507869	0	0	0.671533
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.0098612	0.287618	0.875176	1.95853	2.31902	1.03542	0.308162	0.0427319	0	0	0	0	0	0	0	0	0	0	0	0.305697	3.11448	3.39881	0.428961	0	0	0.284331	0.49306	0.652294
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0	0	0	0	0	0	0.354765	0.153216	0	0.387265	0.248623	0	0.320181	1.06525	0.524248	0.956678	1.10362	1.05258	1.63918	1.34748	1.54372	1.55744	0.557199	0.881289	0.546413	0	0.360987	1.10407	0.602399	1.18396	1.21149	2.41731	0.709718	0.412612	0.73612	0.521237	1.56538	0.542431	0.175407	0.77707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.290927	0	0	0.0652647	0.639215	1.13913	0.647648	0.460353	0.427903	1.37024	1.29919	1.77968	2.45767	2.59771	3.43052	6.11739	7.18761	4.59768	2.22061	0.734751	1.80859	0.768099	0.746081	2.34903	2.8354	2.43391	1.87978	2.29054	2.32166	2.71414	2.12393	2.27204	2.78615	3.16233	1.53256	1.24467	0.688051	0.971164	1.22831	0.613377
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.167965	0.437426	0.232293	0	0.463349	0.49116	0.798526	0.498388	0.123087	0	1.0094	1.25386	1.45081	0.782824	0.835041	1.59308	2.75262	3.61848	1.95077	1.57736	3.07785	2.58895	1.18206	2.22191	1.25857	1.26267	1.82037	0.25926	1.2258	1.82629	2.09515	1.2822	1.99359	1.63664	2.59851	1.39912	0.478559	0.847193	1.99847	0.123967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	0.0343602	0	0	0	0	0	0.474273	0.866553	0.549726	0.687138	1.32726	0	0	0	0	0.584261	1.66236	2.34337	0.139079	0	0.134237	0.857897	0	0	0	0	0	0	0	0	0	0	1.0832	1.15755	0.172463	0	0	0	0	0.238994
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0.0653589	0.395485	0.506218	0.28264	0.63277	0.162714	0.0488844	0.351408	0.311342	0.579225	0.183692	0.026474	0.490301	0.223102	0.295792	0.306381	1.24471	2.10457	1.54895	1.68517	1.46502	1.67111	1.23799	1.38562	3.52214	2.9949	2.13036	3.25664	1.58815	0.607461	1.08827	0.949099	1.41724	1.59021	1.19579	0.413404	0.592695	0.944891	2.00441	0.542105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.6c7e93ea-bf0c-48a2-82fb-1c49e3dc143b.fc.signal	0.380868	0.369601	0.491979	0.51118	0.475692	0.860965	0.843773	0.553409	0.395899	0.466426	0.507885	0.535352	0.804793	1.30853	1.69211	2.68745	3.12595	2.76812	2.18899	1.48138	1.63293	1.92285	2.06611	1.94235	1.46497	1.57274	1.04525	0.892939	0.996911	1.09991	1.05415	0.480107	0.442731	0.46945	0.432678	0.657001	0.308863	0.349174	0.506588	0.47561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.f2b1cfa1-231f-48d8-af6a-ed3f48905f6f.fc.signal	0	0	0	0	0.298909	0.333269	0.0815403	0.115805	0.285207	0.299269	0.374896	0.144024	0.336111	1.03443	1.08757	0.988863	1.16109	2.63271	1.77595	0.982096	0.304034	0.323295	1.12807	0.919346	1.2487	1.81815	0.946775	1.16775	0.533204	2.50376	1.52831	1.05221	0.855769	0.918834	0.106621	0.592755	0.462056	1.30905	0.592644	0.478528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.b69b018c-be0b-42b3-9bd0-adb684b6c71f.fc.signal	0.648762	0	0	0	0.0164415	0.87041	0.315604	0	0.30103	0.616651	1.56931	1.06961	0.0964498	0	0.410692	0.890388	0.815854	0.4447	0.367193	0	0.177521	1.55498	0.32734	0	0	0	0.333164	0.397453	0.181213	0.549415	0	0.222139	3.73173	0.352902	0.353604	0.376981	0	0	0	0.3
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.867f20aa-cd84-4630-be8b-4d90cccd43d7.fc.signal	0	0	0	0	0	0.117471	0.25056	0.0117456	0.241109	0.235591	0.251898	0.0507783	0.520664	0.386572	0.780099	0.827638	0.720319	1.4339	0.259736	0.555102	0.812935	2.21891	0.687328	0.531324	0.732315	0.0239173	0.970343	0.951884	0.467304	1.34236	0.193299	0.838527	3.68007	0.717537	0.579004	0.508536	0	0.425895	0.848751	0.436494
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.14e2d66e-78ce-42e0-867f-4b49c7b19bff.fc.signal	0.111167	0.20327	0.267978	0.12559	0	0.0501604	0.445164	0.339634	0	0.458568	0.702217	0.813675	0.945228	0.748059	1.5545	1.43942	1.3471	0.868077	0.498549	0.277484	1.19082	1.15103	0.552348	0.337222	1.04699	1.25427	1.47747	1.29887	0.987674	0.856916	0.594443	0.637846	0.61628	0.65293	0.166552	0.275012	0.510378	0.562461	0.345093	0.680488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.2af65a74-ad9a-47d1-bb59-7449ff40f2d9.fc.signal	0.0748099	0.258908	0.426332	0.510413	0.218974	0.03452	0.173284	0.54251	0.278649	0.433942	1.11932	0.897308	0.364403	0.388072	0.375792	0.335405	0.416728	1.12027	1.83453	1.92144	0.749465	0.683532	1.15784	1.72635	1.23897	1.02644	0.868998	0.917036	0.254148	0.795165	1.23392	0.399893	0.290478	0.460306	0.803077	0.42934	0.2458	0.0376893	0.139293	0.575601
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.fc1674f3-b9c6-4107-8983-478acef979ab.fc.signal	0.0656534	0	0	0	0	0.0934339	0.383104	0.145355	0.127027	0.173674	0.0946765	0	0.243038	0.172381	0	0	0.250746	0.319055	0.251136	0.924172	2.81466	1.87122	0.392504	0.425657	0.80486	0.491241	0.43844	0.657649	0.647816	0.269389	0.549615	0.445232	0.530489	0.729368	0.151107	0.464514	0.36574	0.670042	0.270296	0.680412
