	chr16:88001795-88001944	chr16:88001945-88002094	chr16:88002095-88002244	chr16:88002245-88002394	chr16:88002395-88002544	chr16:88002545-88002694	chr16:88002695-88002844	chr16:88002845-88002994	chr16:88002995-88003144	chr16:88003145-88003294	chr16:88003295-88003444	chr16:88003445-88003594	chr16:88003595-88003744	chr16:88003745-88003894	chr16:88003895-88004044	chr16:88004045-88004194	chr16:88004195-88004344	chr16:88004345-88004494	chr16:88004495-88004644	chr16:88004645-88004794	chr16:88004795-88004944	chr16:88004945-88005094	chr16:88005095-88005244	chr16:88005245-88005394	chr16:88005395-88005544	chr16:88005545-88005694	chr16:88005695-88005844	chr16:88005845-88005994	chr16:88005995-88006144	chr16:88006145-88006294	chr16:88006295-88006444	chr16:88006445-88006594	chr16:88006595-88006744	chr16:88006745-88006894	chr16:88006895-88006911	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.47708	0.649546	0.712953	1.18809	1.15849	1.85439	1.19585	0.746177	0.838905	0.507134	0.365361	1.28098	1.36989	1.28285	0.835223	0.575251	0.54283	1.06663	0.924188	1.48142	1.21643	2.36499	3.58548	2.21053	1.16806	0.17426	1.05883	0.5045	0.80872	0.996714	0.53027	0.228878	0.337803	0.308208	0.192757	0.481728
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.730024	0.321763	0	0.30862	1.18344	0.777981	0.572559	0.124516	0.163904	0.482725	0.138427	0.990871	0.49358	1.3688	0.487225	0.853925	1.46486	0.686142	0.71793	0.58117	0.246162	0.822397	0.980236	1.37492	1.25447	0.911247	1.80637	1.12495	1.39913	0.153219	0	0.0524169	1.18946	0.552393	1.20962	0.469613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.56771	1.12814	0.445342	0.540581	1.17502	0.906354	0.314213	0.297547	0.435849	0.24009	0.940973	0.608354	0.552674	1.06779	0.720869	0.845704	0.518427	0.695682	2.25676	2.1278	1.19764	0.591551	1.4503	1.29426	1.01384	1.60905	1.68449	0.484539	0.862488	0.461938	0.994629	1.33358	0.424719	0.634801	0.87911	0.528552
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.74748	0.0704951	0.311453	0.280246	0.691471	1.42697	0.776882	0.758709	0.827552	0.643602	3.52284	2.07795	0.677325	1.01125	2.13718	1.89691	5.24142	11.6525	4.86987	3.97108	2.21946	1.61132	1.43464	0.553459	0.0426681	0	0.0760437	0.597173	0.513716	0	0	0	0.0519437	0.456248	0.27827	0.519037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	0.948696	2.07957	4.64569	3.86755	4.40705	1.49724	0.60915	4.13059	3.905	3.09286	2.95267	2.15402	0	0	0	1.70458	2.21727	0.692057	1.31069	1.37878	7.09541	8.62733	4.20975	0.944251	5.30684	7.45075	4.58208	5.31391	3.24483	2.55518	0.384418	0	0	0	0.501792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.653097	0.680144	0.019323	0.250678	0.247212	0	0	0.266911	0.0964972	0.19681	0.453814	0.919448	0.281205	0.564213	0.150222	0.548918	1.58852	1.37336	0	0.518929	0.486177	0.178624	0.0304212	0.609014	0.910503	0.293645	0.425106	0.251199	0	0	0	0	0.274387	0.57969	0.449782
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.941591	1.29422	0.874723	0.469488	0.572526	0.356948	0.735072	1.05735	0.734421	0.366275	0.300988	0.659096	0.596132	1.11597	0.902764	1.03302	0.570425	0.487312	1.82926	1.2802	1.03191	1.17753	0.473399	0.426903	0.526043	1.04053	1.00777	0.739417	0.756032	0.557065	0.260227	0.311109	0.185223	0.247531	0.364898	0.573741
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0.212093	0.263024	0.242272	0.994659	0.90444	1.06637	0	0	0	0	0.174632	0.414981	0.445057	0.070126	0.312219	0.470832	0.762839	0.510971	0	0.182792	1.52308	0.631913	0.350253	0.255619	0	0.150067	0.774082	0.326895	0	0.308032	0.343575	0	0	0.543329
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.031551	0.1003	0.490509	0.437879	0.520954	0.779345	0.363294	0.836621	0.667225	0.347542	0.661344	0.442176	0.717091	1.02368	0.741436	0.791855	1.01545	0.704501	0.252953	0.214428	0.287022	0.23288	0.268713	0.279294	0.286001	0.444576	0.276866	0.253474	0.343396	0.29975	0.348606	0.342583	0.727273	1.37643	1.08178	0.341463
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.784769	1.79214	2.08462	1.59616	2.08021	0.538652	0.720494	0.662231	0.996295	1.415	0.763171	0.470377	0.501855	0	0.620647	0.996282	0.402382	0.141041	1.02004	0.472094	0.837428	1.03785	0.679998	0.899767	1.02895	1.88861	1.44914	1.77285	0.400859	0.498842	0.4825	1.25312	0.994794	1.64219	0.943275	0.605178
