	chr4:100445033-100445182	chr4:100445183-100445332	chr4:100445333-100445482	chr4:100445483-100445632	chr4:100445633-100445782	chr4:100445783-100445932	chr4:100445933-100445982	chr4:100445983-100446082	chr4:100446083-100446232	chr4:100446233-100446382	chr4:100446383-100446532	chr4:100446533-100446612	chr4:100446613-100446682	chr4:100446683-100446832	chr4:100446833-100446982	chr4:100446983-100447132	chr4:100447133-100447282	chr4:100447283-100447432	chr4:100447433-100447482	chr4:100447483-100447582	chr4:100447583-100447732	chr4:100447733-100447882	chr4:100447883-100448032	chr4:100448033-100448182	chr4:100448183-100448332	chr4:100448333-100448482	chr4:100448483-100448632	chr4:100448633-100448782	chr4:100448783-100448932	chr4:100448933-100449082	chr4:100449083-100449232	chr4:100449233-100449382	chr4:100449383-100449532	chr4:100449533-100449682	chr4:100449683-100449832	chr4:100449833-100449982	chr4:100449983-100450071	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.226135	0.0754917	0	0	0	0.290794	0.304884	0.0055096	0	0	0	0.220574	0.396641	0.729338	1.78104	0.492222	0.400035	0.0224436	0	0	0	0.264077	0.256321	0	0	0.112837	0.470308	0.269261	0	0	0	0.238982	0.75578	0.363031	0.0524981	0	0.0471918	0.563813
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.38475	1.24817	1.12449	0.517856	0	0.0526427	0.42586	0.27522	0	0	0.279947	0.57969	0.265001	0.579374	0.033124	0	0	0	0	0	0	0.139281	0.42453	0.518133	0.249832	0	0.13216	0.582147	0	0.275046	0.104695	0	0	0.401918	0.355543	1.05105	0.616024	0.574349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0	0.41812	0.0758922	0.0183663	0.226402	0.298083	0.291356	0.611668	0.00289127	0	0	0.359866	0.495535	0.585439	0.269829	0.311884	0.405692	0.200065	0.491555	0.576389	0.203066	0	0.0193677	0.467083	0.330014	0.722084	0.871189	0.0578219	0.0400704	0.45603	0	0.267426	0.331448	0.415527	0.270666	0.528822
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.38948	0.138877	0.0725973	0.081672	0	0	0	0.0122508	0.489273	0.119821	0	0.131074	0.595283	0.802539	0.179753	0.275098	0.0925616	0.134305	0.0598928	0	0	0	0.164333	0.144357	0	0	0	0.147958	0.32411	0.145275	0	0	0	0	0	0	0	0.604055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.892081	0	0	0	0	0	0	0	0	0	0	0	0	1.37444	0.133928	1.70616	0.810033	0.375135	0	0	0	0.245567	0.701613	0.519833	0	0.695238	1.41712	1.27833	0.056619	0	0	0	0	0.478315	0.255083	0	0	0.508065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	1.03747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.311439	0.173777	0	0	0	0	0	0	0	0	0	0.0364097	0.230465	0.44822	0.186731	0.00746867	0.36005	0.3735	0.0627368	0	0	0	0	0	0	0.256939	1.21164	1.58963	1.08915	0.424313	0	0	0	0	0	0	0.216534	0.620915
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.3d6cbb41-685c-49c7-85eb-8977ab8f14b3.fc.signal	0.765662	0.0940073	0	0.324586	1.18727	0.594652	0.0787032	0	0	0	0	0	0.241434	0.898877	1.08334	0.280627	0.881748	1.6097	0.34721	0.269823	0.288459	0	0	0.249056	0.195541	0	0.488862	0.635872	0.272633	1.49616	0.877735	1.60228	0.387485	1.04501	1.52817	2.33707	1.19751	0.45584
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.470737	0.352684	0.0561497	0	0	0	0.0603226	0.268002	0.982526	1.09012	0.372978	0.383921	1.03312	0.994546	0.612252	0.486094	1.54567	1.52255	0.828085	0.502697	0.0638143	0.205216	0.0272894	0.00657867	0.289948	0.198608	0	0	0.217164	0.406107	0.167111	0.188828	0.20369	0.23902	0.702063	0.43504	0.492624	0.790458
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.113496	0.266089	0.316499	1.08774	0.735782	0.398312	0.953106	0.879243	0.0587685	0	0.529513	0.114539	0.0349029	0.520155	0.0129045	0.31626	0.541237	0.286498	0	0	0	0	0	0.457093	0.232956	0.643547	1.40521	0.087548	0	0	0	0.0177437	0.35075	0	0.500797	0.0424742	0	0.589372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0.686894	0.148991	0.171949	0.431497	0.181079	0.260707	0.326776	0.777123	0.685508	0.38177	0.440484	0.458991	0.373645	0.339042	0.224174	0.21542	0.21906	0.290976	0.739664	0.608601	0.347771	0.0214009	0.294306	0.0840576	0.0468731	0.721278	1.44165	0.446801	0	0.186341	0.537745	0.47156	0.159346	0.0916381	0.485945	0.608614	1.74651	0.268722
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	0.627658	0	0	0	0	0	0	0	0	0	0	0	0	0.558298	0	0	0.678203	0.0845	0	0	0	0	0	0	0	0	0.263875	0.809896	0.600477	0.0700631	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0	0	0	0	0	0	0	0	0	0.0274205	0.544184	0.0751426	0	0	0.0451756	0.163973	0.466593	0.356835	0	0	0.400137	0.19616	0	0.0358575	0.551453	0.0343635	0.606057	0.723787	0.438961	0	0	0	0.520738	0.163551	0.476641	0	0	0.439684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.f2b1cfa1-231f-48d8-af6a-ed3f48905f6f.fc.signal	0.004824	0.349889	0.0313624	0.034974	0.5224	0.214736	0	0	0	0	0	0	0	0	0	0.015678	0.451231	0.582727	0.285915	0.019899	0.120619	0.265403	0	0.0446348	0.340518	0	0.268901	0.0820746	0	0.186974	0.199039	0	0	0	0	0	0	0.487421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.65d6531d-7428-4454-855d-d39b585d5301.fc.signal	0.0381424	0.333634	0.052739	0	0.132456	0.631822	0.239158	0.0457159	0.487674	0.325913	0	0	0	0	0.158238	0.467752	0.990515	0.525057	0.273128	0.344004	0.0644593	0	0.14066	0.244204	0.00234387	0	0.152503	0.540725	0.170854	0	0.0468773	0.32358	0.0515651	0	0	0	0	0.44
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.4655431f-8c56-4476-831c-eb227cec568c.fc.signal	1.45224	0.255425	0.0544264	0.269649	0.234238	0.323816	0.759606	1.28268	0.900936	0.54287	1.25142	0.408637	0.63706	0.487608	0.685575	2.06137	0.359201	0.135383	0.27967	0.381689	1.42924	0.375611	0.23698	1.31694	0.776428	0.470773	0.806212	1.27891	0.312507	1.71933	1.43858	0.609148	0.763095	0.509021	0.219123	0.200883	0.135405	0.704301
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.93646603-f0c6-4b5c-9750-3c77b569d934.fc.signal	0.162289	0.65811	0.581958	0.82943	1.16313	1.18957	0.510865	0.373084	0.958607	0.891936	0.0419307	0.340401	0.910218	1.13766	0.395752	0.674959	1.21571	1.20644	1.23495	0.755146	0.315483	0.528991	0.428747	0.0819125	0.380732	1.87442	1.55063	0.917447	0.666758	0.806909	0.0757641	0	0	0.463846	0.648532	0.323762	0.343024	0.454039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.b69b018c-be0b-42b3-9bd0-adb684b6c71f.fc.signal	0.471181	0	0	0	0	0	0	0	0	0	0	0	0	0.651674	0.0789164	0	0.137367	1.22743	0.28937	0	0	0	0	0	0.00584587	0.695535	0.0292293	1.21436	0.140667	0.239634	0.490946	0	0	0	0	0	0	0.572712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.867f20aa-cd84-4630-be8b-4d90cccd43d7.fc.signal	0	0	0	0	0	0	0	0.141288	0.685308	0.0395985	0	0.0972704	0.37262	0.140367	0.294573	0	0.441504	0.148526	0	0	0	0	0	0	0.139607	0.170837	0	0	0	0	0	0.0713914	0.185226	0.00111953	0	0	0	0.485218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.14e2d66e-78ce-42e0-867f-4b49c7b19bff.fc.signal	0.389959	0	0	0	0.0236907	0.228735	0.351126	0.833681	0.659545	0.17654	0.1325	0.226149	0.398937	0.414289	0.560436	0.375025	0.267957	0.285186	0	0	0.148348	0.750778	0.618326	0.612397	0.188756	0.185064	0.017568	0.646124	0.576378	0.636379	0.470611	0.744825	0.604745	0.425571	0.419853	0.297442	0.241169	0.725363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.fc509fae-cfc8-4cd1-b6e1-cb05b98526c1.fc.signal	0	0.446016	0.100514	0.536558	1.69234	0.536302	0.348792	0.642208	0.293364	0	0	0.362939	0.706978	0.670801	0.717152	0.441658	0.628631	0.336822	1.0194	1.38029	0.664389	0.42645	0.834995	0.748152	0.0287043	0	0	0	0.980178	1.39708	0.141211	0.41285	0.824813	0.289148	0.351236	0.406471	0.268065	0.219512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.e974118a-1765-49cc-99dd-3d99dcd758cf.fc.signal	0.620887	0	0	0	0	0	0	0	0	0	0	0	0	0.554582	0.0389639	0.580959	1.32182	0.622985	0	0	0	0	0.534577	0.0968131	0.0298222	0.917874	0.220782	0.12866	0.526212	1.06304	0	0	0	0	0	0	0	0.719875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.2af65a74-ad9a-47d1-bb59-7449ff40f2d9.fc.signal	0.943472	0.961246	0.805683	1.74869	1.33462	0.917849	0.715359	0.60114	0.819206	1.22094	0.937447	0.961823	1.17997	1.08993	0.812148	0.851467	0.976947	0.696147	0.570362	0.539281	0.474654	0.917195	0.77489	0.28889	0.358678	0.540935	0.812036	0.398744	0.837412	1.56996	0.885134	1.07839	2.00319	0.758276	0.286346	0.928891	1.32027	0.723014
