	chr11:70418970-70419119	chr11:70419120-70419269	chr11:70419270-70419419	chr11:70419420-70419569	chr11:70419570-70419719	chr11:70419720-70419869	chr11:70419870-70420019	chr11:70420020-70420169	chr11:70420170-70420319	chr11:70420320-70420469	chr11:70420470-70420619	chr11:70420620-70420769	chr11:70420770-70420919	chr11:70420920-70421069	chr11:70421070-70421219	chr11:70421220-70421369	chr11:70421370-70421519	chr11:70421520-70421669	chr11:70421670-70421819	chr11:70421820-70421969	chr11:70421970-70422119	chr11:70422120-70422269	chr11:70422270-70422419	chr11:70422420-70422569	chr11:70422570-70422719	chr11:70422720-70422869	chr11:70422870-70423019	chr11:70423020-70423169	chr11:70423170-70423319	chr11:70423320-70423469	chr11:70423470-70423619	chr11:70423620-70423769	chr11:70423770-70423919	chr11:70423920-70424069	chr11:70424070-70424080	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.203625	1.30682	1.01262	0.288343	0.0701371	0.307101	1.36243	0.936418	0.809825	2.15639	0.653345	0.326697	0.582797	0.317874	0.732157	0.693743	1.15799	2.16428	1.1358	0.586124	0.401672	1.09192	0.601178	0.954528	0.705508	1.41586	0.394118	0.61839	0.774447	0.230159	0.880495	0.884965	0.676257	0.326359	0.667721	0.337578
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0	0	0	0	0.0120962	1.18946	0.129026	0	0	0	0	0	0	0.790285	1.06917	1.32476	1.00834	0.284879	0.650587	0.576477	0.198368	0	0.312048	0.2803	0.448475	0.0443527	0.878991	1.11688	0	0.120962	0.544329	0.39111	1.03289	1.43138	0.60481	0.0605023
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.572409	1.47062	0.888457	1.46961	1.27969	0.858697	1.36409	1.55155	0.481375	0.516784	0.806726	2.18903	1.97627	1.32079	0.855945	0.890864	1.68645	1.80203	1.66595	0.612431	0.8228	0.827684	0.625847	0.62386	1.54954	0.945812	0.600604	0.856824	1.02584	1.76112	1.90366	1.10576	3.03686	2.90662	1.22734	0.805427
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.506289	0.307616	0.32457	0.563781	0.548944	0.135415	0.489618	0.216993	0.380191	0	0.391316	0.202153	0	0	0.179906	0.413577	0	0.0333924	0.489618	0.0704951	0	0.274038	0.317139	0	0	0	0	0	0.331966	1.10543	0.343145	0.318982	0.274473	0	0	0.900515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.513992	0	0	0	0.468513	0.684007	0.376818	0.303939	0.445821	0.123499	0.18643	0	0.0270411	0.906524	0.332339	0	0	0	0	0	0	0	0.516813	0.146855	0.151412	0.385263	0	0.320762	0.355543	0	0.367137	0.309168	0	0	0	0.814579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.147531	0	0	0.0837716	1.24091	0.943524	0.366307	0.537651	0.172181	0.514203	1.01649	0.964252	0.851791	0.70466	0.274579	0.0503737	0.290033	0.456533	0.239226	0.246839	0.131054	0.227723	0.0111846	0.0696787	0.234798	0.289214	0.759749	0.537992	0.591773	0.51267	0.108773	0	0	0.545205	0.93784	0.891078
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0	0.110576	0.517859	1.0279	0.213278	0	0	0.13484	0.294431	0.488523	0.119249	0.296239	0.222098	0	0	0	0	0.554533	0.695279	0.0404768	0	0	0	0	0	0.393738	0.207068	0	0.314595	0.708676	0.225101	0.0631861	0.588421	0	0.780514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0666409	0.0708379	0.129263	0.251625	0.121397	0.104995	0.22155	0.0989885	0.192446	0.13594	0.209071	0.251866	0.173947	0.0728225	0.11583	0.309932	0.247385	0.256017	0.216574	0.230721	0.184204	0.163926	0.170451	0.108504	0.124992	0.159149	0.1145	0.0602385	0.100259	0.134139	0.127058	0.119808	0.0927763	0.124813	0.140971	0.415414
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.42079	0.309217	0.272522	0.425339	0.047817	0.198346	0.171199	0.24945	1.03517	0.833442	1.00622	0.806911	1.11581	0.577327	0.941756	0.835831	1.92207	1.57461	0.876548	0.911589	1.24308	0.573104	0	0	1.16981	1.7085	0.468561	0.672536	1.19506	0.712298	0.424378	1.20359	2.28654	1.14426	0.95618	0.15847
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.0563813	0	0.0661244	0.766633	0.227502	0.280955	0.317111	0.914303	0.452927	0.441487	0.640093	0.448714	0.249247	0.713239	0.589829	0.310724	0.513126	0.885194	0.848601	1.18536	0.473883	0.45275	0.75316	0.374252	0.463277	0.584578	0.542153	0.671078	0.665114	0.679315	0.676835	0.212177	0.426555	0.786112	0.726491	0.233397
