	chr6:158660312-158660461	chr6:158660462-158660611	chr6:158660612-158660761	chr6:158660762-158660911	chr6:158660912-158661061	chr6:158661062-158661211	chr6:158661212-158661361	chr6:158661362-158661511	chr6:158661512-158661661	chr6:158661662-158661811	chr6:158661812-158661961	chr6:158661962-158662111	chr6:158662112-158662261	chr6:158662262-158662411	chr6:158662412-158662561	chr6:158662562-158662711	chr6:158662712-158662861	chr6:158662862-158663011	chr6:158663012-158663161	chr6:158663162-158663311	chr6:158663312-158663461	chr6:158663462-158663611	chr6:158663612-158663761	chr6:158663762-158663911	chr6:158663912-158664061	chr6:158664062-158664211	chr6:158664212-158664361	chr6:158664362-158664511	chr6:158664512-158664661	chr6:158664662-158664811	chr6:158664812-158664961	chr6:158664962-158665111	chr6:158665112-158665261	chr6:158665262-158665411	chr6:158665412-158665561	chr6:158665562-158665705	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.55841	2.28751	3.24693	4.49645	4.56233	2.50192	1.19259	1.54304	0.212674	0	0.0801384	0.517349	0.904459	1.90358	1.82097	1.37586	2.30917	1.9355	2.11135	3.05943	2.25156	5.42995	4.77216	2.86721	2.69156	1.56528	2.38782	1.9216	1.1964	1.47687	1.39845	1.5477	2.20122	1.89683	2.64151	1.46105	0.589552
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.594423	1.57066	2.41906	0.793553	0.116193	1.08709	4.79813	8.13935	2.99732	2.48445	2.56838	2.08458	1.08443	0.704582	0.0403207	0.469337	3.01443	5.83863	7.73455	8.54624	3.82292	1.04874	0.85414	2.75785	3.06362	2.51834	1.25178	0.949243	0.38046	1.30344	1.08288	0.60424	0.535023	1.28059	0.401329	0.0815701	0.551075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.413519	0.817201	1.113	0.557907	0.849914	1.09672	0.764037	0.383813	0.606307	0.635629	0.432728	0.0273182	0.262119	0.130685	0.343186	0.90343	0.846845	1.55428	3.83448	3.39845	0.582381	0.592043	0.897486	0.809949	0.442684	0.88421	0.232818	0.535643	1.04631	1.16616	1.3668	0.405764	0.9706	1.54599	0.705324	0.804212	0.585526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	2.90584	3.83094	4.65904	2.719	2.57058	2.61716	6.77595	5.70499	0.645218	3.62281	3.04076	3.48882	2.28689	5.3541	3.46082	1.11897	0.820406	2.05979	2.20352	9.44335	16.1193	22.4766	22.5934	16.7428	21.26	18.2072	15.3032	8.66715	10.2805	11.5242	8.1646	18.0152	12.4957	5.26998	2.55765	4.76743	0.0844468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.876549	1.60911	2.06833	0.0099364	0.185867	0.191577	0.728412	0.539445	0.10513	0.297304	0.471289	0.220466	0.190085	1.03053	0.442157	0.577654	0.409599	1.14485	0.65071	1.12593	2.58326	2.08351	2.55532	2.89245	2.98302	1.54832	0.743839	0.82197	0.300556	0.608227	0.389828	0.348158	0.372178	0.374771	0	0	0.278075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.0155829	2.00983	2.96003	0.712574	0.0608944	0.475193	0.283062	0.15578	0.0715005	0.161184	0.12954	0	0.32765	0.441883	0.294042	0.0885319	0.674325	0.926584	0.426469	0.80663	1.01614	1.85209	1.12224	1.48122	2.25974	1.36813	0.772578	0.713956	0.601805	0.111314	1.10582	0.293653	0	0	0.449231	0.34163	0.235556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	5.46683	6.36678	7.40615	10.0402	10.542	4.97256	5.50708	5.03499	2.77227	3.2334	1.43072	1.53529	1.34472	2.54881	2.34742	2.52663	5.51101	4.1999	4.57675	7.78626	9.69866	8.08617	5.29455	3.88178	4.44992	2.82145	1.52407	1.95109	1.19196	1.06467	2.18952	1.59734	2.03675	1.5442	0.832631	0.673032	0.938731
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	6.85128	15.8712	20.9053	19.943	14.9868	15.602	16.5414	8.10107	1.35125	1.60442	1.1572	2.54923	1.5021	3.87266	2.52996	2.77407	9.90379	4.72147	6.58672	31.9653	28.8886	23.9708	10.7241	12.3454	13.7453	5.3019	5.44687	4.54247	4.00448	4.86706	3.74761	2.37273	4.94386	3.71677	3.87276	3.98152	0.88729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.749655	1.07823	1.56734	1.44178	1.92446	1.40323	2.6948	1.88733	0.0822112	0.184089	0.39092	0.818714	0.214311	0	0	0	0	0	0.198035	1.00951	1.43712	1.27947	1.0211	1.45625	2.4911	1.03717	1.26699	2.85504	0.742889	0.206493	0.637457	1.66963	2.2497	1.34724	1.72398	0.820362	0.619048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.755587	1.12691	1.14793	0.966401	0.442474	0.731722	2.12347	1.39373	0.208575	0.0027736	0.0340491	0.17124	0.203598	0.0667414	0	0.00756853	0.344586	1.74825	3.92764	4.85907	3.52985	3.93507	3.06326	2.63914	2.10879	0.723055	1.32719	1.53953	0.892652	0.0504323	0	0.235573	0.75066	0.653849	0.688963	0.756391	0.783505
