	chr3:100309333-100309482	chr3:100309483-100309632	chr3:100309633-100309782	chr3:100309783-100309932	chr3:100309933-100310082	chr3:100310083-100310232	chr3:100310233-100310382	chr3:100310383-100310532	chr3:100310533-100310682	chr3:100310683-100310832	chr3:100310833-100310982	chr3:100310983-100311132	chr3:100311133-100311282	chr3:100311283-100311432	chr3:100311433-100311582	chr3:100311583-100311732	chr3:100311733-100311882	chr3:100311883-100312032	chr3:100312033-100312182	chr3:100312183-100312332	chr3:100312333-100312482	chr3:100312483-100312632	chr3:100312633-100312782	chr3:100312783-100312932	chr3:100312933-100313082	chr3:100313083-100313232	chr3:100313233-100313382	chr3:100313383-100313532	chr3:100313533-100313682	chr3:100313683-100313832	chr3:100313833-100313982	chr3:100313983-100314132	chr3:100314133-100314282	chr3:100314283-100314377	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.242429	0.0129542	0.31909	0.137439	0.744277	1.57017	1.16109	1.08903	1.77862	1.78905	2.42277	1.92484	0.912458	0.712564	1.4123	0.2383	0.217181	0.693578	0.748955	1.52741	0.184314	0	0.722819	0.803274	0.819947	1.06238	0.616351	0.40351	0.188784	0.945802	0.381224	0.27759	0.738337	0.175055	0.244726
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.786734	1.45348	0.622516	1.21487	2.69754	2.34129	1.25243	0.976506	1.49737	1.78515	2.38017	3.06498	4.77808	3.09588	0.870857	1.35073	1.10666	2.36536	1.3553	1.78357	0.960179	1.83816	1.08267	0.810441	0.557985	0.449085	0.34597	1.62583	1.95175	2.23067	2.2514	1.98184	0.0862599	0.369738	0.404218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.458981	0.336643	2.3357	1.2717	0.332251	2.08045	1.48432	1.38631	0.647346	1.47278	1.43189	0.770304	0.534465	0.648	1.5449	0.834832	1.02513	0.938172	0.854897	0.553709	0.307894	1.17694	0.876178	0.2725	0	0.831356	0.447596	0.72797	1.04315	0.448335	1.18092	0.949383	0.823424	0.666237	0.796928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.332453	0	0.300966	1.43391	0.895558	1.32288	1.06517	0.411141	0.173777	0.237795	0.575626	0.208114	1.264	2.87786	2.23737	0.736351	1.80927	3.62437	0.940652	0.252321	0.346195	0.641646	0.094365	1.45601	0.936695	0.537711	0.0813325	0.51624	0.823966	0.35904	0	0	0.0111308	0.550505	0.208224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	1.70837	3.11129	2.39181	0	0	0	0	0	0	2.5373	4.98889	3.49799	3.06726	1.61141	0.385627	0	0	0.159725	2.70048	0.792465	0	0	0	1.22079	0.924503	0	0	0	0	0	1.78837	4.0469	0	0	0.466102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	1.64617	0.946714	0	0	0.475614	0.521403	0.0763972	0.360771	0.207019	0.845537	1.07045	1.74912	0.875998	0.0154584	1.16313	1.76946	0.667043	0.259072	0.229664	0.269127	0.558619	0.755983	1.06158	0.622072	0.247766	0.0823329	0.247009	0.945226	0.100503	0	0.245171	0.382549	0.259715	0.522207	0.298621
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.67414	1.65191	1.975	1.49793	1.5319	2.43509	2.55239	2.25769	2.91325	3.95831	4.38143	3.59766	3.96838	4.63889	4.42002	3.43808	4.08469	2.65013	2.19142	1.25257	1.18964	1.05844	1.35782	1.90498	2.22812	2.10656	1.79504	1.60307	2.83224	3.04858	3.01311	2.86667	2.97731	2.18958	0.150845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.527425	0.654089	0	0	0	0.712978	0.488953	0.478642	0.890195	1.31972	0.936456	1.79365	1.72815	0.215058	0.540325	0.857082	1.16901	0.314472	0.259919	0.297789	0	0.277716	0.120213	0	0	0	0	0	0	0	0.534363	0.695468	0.178765	0	0.133061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0217824	0	0.19336	0.453749	1.24855	2.21514	0.538346	0.280544	0.054448	0	0.160664	0.147952	0	0	0	0.177011	0.798904	0.836121	0.307725	0.65454	0.00362987	0	0.165219	0.695428	0.538357	0.13612	0.0081672	0	0	0	0	0.0438175	0.592357	0.764271	0.723333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.486146	0.368364	0.445916	0.359822	2.03757	1.6831	1.70721	2.43226	0.552843	0.503752	1.07171	0.671467	0.799058	1.06244	0.480185	0.885556	0.806632	0.961874	0.920709	1.00508	0.460695	0.353515	0.439131	0.379406	1.20633	0.972221	0.918978	1.12803	0.858022	1.06546	0.774174	0.170691	0.30796	0.780488	0.690625
