	chr15:40289106-40289255	chr15:40289256-40289405	chr15:40289406-40289555	chr15:40289556-40289705	chr15:40289706-40289855	chr15:40289856-40290005	chr15:40290006-40290155	chr15:40290156-40290305	chr15:40290306-40290455	chr15:40290456-40290605	chr15:40290606-40290755	chr15:40290756-40290905	chr15:40290906-40291055	chr15:40291056-40291205	chr15:40291206-40291355	chr15:40291356-40291505	chr15:40291506-40291655	chr15:40291656-40291805	chr15:40291806-40291955	chr15:40291956-40292105	chr15:40292106-40292255	chr15:40292256-40292405	chr15:40292406-40292555	chr15:40292556-40292705	chr15:40292706-40292855	chr15:40292856-40293005	chr15:40293006-40293155	chr15:40293156-40293305	chr15:40293306-40293455	chr15:40293456-40293605	chr15:40293606-40293755	chr15:40293756-40293905	chr15:40293906-40294055	chr15:40294056-40294150	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.830676	0.95248	0.873139	1.10911	1.99255	1.22592	0.570393	1.40667	1.63813	0.698043	1.62661	1.65469	2.60995	4.10705	2.2271	0.571805	1.67107	2.46136	2.72848	1.89256	1.26728	1.55823	1.75168	1.05954	1.00857	2.14932	2.7381	3.13923	1.20394	1.13681	0.430706	0.332125	0.350473	0.836485	0.52439
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	4.13146	5.30524	7.69082	4.08418	4.02477	3.23862	2.17182	1.67445	4.57384	3.79733	5.35134	0.640145	2.90856	5.93087	5.16879	3.5236	2.19901	1.9469	2.17751	2.67483	1.58293	0.555773	0.324298	1.01674	1.69106	0.831509	1.56771	2.03709	2.499	2.22152	3.75936	4.44021	6.63168	2.65496	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.320859	2.39819	1.99943	3.22525	0.560125	0.0055654	0.506304	0.0816175	0	0.205869	0.689325	0.287466	0	0	0.602794	0.573143	0.0111308	0.171284	0.219416	0	0	0	0.195266	0.137861	0.143013	0.512396	0.467769	0	0.506722	0.0853133	0	0	0	0	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	5.30724	0.472611	0.121182	1.26704	0.944845	2.64881	2.875	1.99867	2.60584	1.7702	2.56084	4.54323	1.58542	1.88931	1.09393	1.43654	2.43556	5.008	6.97236	7.79286	10.1889	6.32801	3.74631	3.39048	7.44797	7.51876	6.45704	3.05346	2.47635	3.2808	1.03967	1.50558	0.726131	0.870618	0.601896
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.47622	0.326856	0.248899	0.549226	0.543404	0.176857	0	0	0	0.289786	1.38464	0.82696	0.220282	0.892642	0.239605	0	0	0.496125	0.212202	0.268015	0.116941	0.541143	0.494625	0.425341	0	0	0.315831	0.318722	0	0	0.48701	0.750641	0.0291659	0	0.550725
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	0.0489946	0.223039	0.109925	0.284843	0.0972725	0.238421	0.0283843	0.179259	0.796659	0.681276	0.0968391	0	0	0.398545	0.611394	0.108853	0.279712	0.413962	0.743485	0.191449	0	0	0.197002	0.92632	0.017753	0.102393	0.476567	0.371363	0.190896	0.233196	0	0.234032	0.544459	0.641593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.971004	0.534475	1.20412	0.887856	1.14922	0.310267	0.546369	1.74016	0.812151	0.369649	0.49442	0.711234	0.308783	0	0	0.402317	0.595367	0.904241	0.329575	0.553779	0.273154	0.889388	0.853767	0.962143	1.53826	0.700829	1.31253	0.822592	1.02301	0.461751	0.678532	1.37194	0.8671	1.40427	0.512594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	0.740971	0.629388	1.23092	3.08214	3.73025	1.51795	2.95899	1.99955	1.084	1.48987	2.46347	0.773785	0.39784	2.02036	1.90987	1.10644	1.00672	0.340586	0.780074	1.38996	1.82683	2.14003	1.48226	0.51747	2.13509	1.16299	0.964942	2.9276	2.63298	2.6658	3.45923	1.32445	0.509443	0.97768	0.676259
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	0.571486	1.26815	2.77932	2.75327	1.9489	1.36975	0.551577	1.4011	3.83445	3.05138	1.33876	1.27162	0	0	0	0	0	0.553758	0.641118	3.44755	1.15622	3.05381	3.33614	1.36	1.06295	3.61841	2.83779	5.0226	0.872424	1.35083	2.16027	2.01787	1.82395	2.90708	0.51087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	1.40014	2.50598	0.696216	0.496163	1.81825	1.20249	1.3571	1.33994	2.37739	3.05393	1.25178	0.554178	0.214583	2.88783	1.81849	1.64635	2.72802	1.81587	1.36966	1.37377	0.537357	1.32653	1.15104	0.427822	1.14549	1.31907	0.565989	0.271839	1.04495	1.01624	1.25799	1.35244	1.09967	0.787049	0.577982
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	0.0240131	0	0	0	0	0	0	0	0	0.72363	2.1525	0.804438	1.33751	0.372203	0.435693	3.84919	0.7182	1.10075	2.7811	5.75073	1.67114	3.99396	1.4048	0	0	0	0	0.600349	3.27873	0	0	1.35674	0.629189	0	0.528571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.730552	1.13974	0.553454	0.412629	0	0	0	0.862027	0.238433	1.88591	1.36512	0.289937	0.0427957	1.83426	0.324049	0	0.140614	1.71808	0.707059	1.95005	0.761201	1.12185	0.897914	1.11045	0.291094	0.315925	1.25088	2.19389	3.16076	0.152842	2.40853	1.84642	1.21055	2.00802	0.563079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.779191	0.765907	0.662863	0.317475	0.154766	0.286952	0.898928	1.35949	1.05884	0.821321	0.606616	0.148763	0.198952	0.63977	0.856785	0.753553	0.407721	0.525006	0.696945	0.803095	1.13652	1.01955	0.248532	0.0341112	0.426965	1.0106	0.903698	1.1708	1.00097	0.798107	0.839995	0.722486	0.63128	0.432889	0.392932
