	chr7:100854368-100854517	chr7:100854518-100854667	chr7:100854668-100854817	chr7:100854818-100854967	chr7:100854968-100855117	chr7:100855118-100855267	chr7:100855268-100855417	chr7:100855418-100855567	chr7:100855568-100855717	chr7:100855718-100855867	chr7:100855868-100856017	chr7:100856018-100856167	chr7:100856168-100856317	chr7:100856318-100856467	chr7:100856468-100856617	chr7:100856618-100856767	chr7:100856768-100856917	chr7:100856918-100857067	chr7:100857068-100857217	chr7:100857218-100857367	chr7:100857368-100857517	chr7:100857518-100857667	chr7:100857668-100857817	chr7:100857818-100857897	chr7:100857898-100857967	chr7:100857968-100858117	chr7:100858118-100858267	chr7:100858268-100858417	chr7:100858418-100858467	chr7:100858468-100858567	chr7:100858568-100858717	chr7:100858718-100858867	chr7:100858868-100859017	chr7:100859018-100859167	chr7:100859168-100859317	chr7:100859318-100859467	chr7:100859468-100859617	chr7:100859618-100859676	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0.45627	1.08873	0.235535	0	0	0.278226	0.392816	0.503938	0.00927567	0.474397	1.38142	1.03934	0.0166938	0	0	0	0	0	0	0	0.381282	0.659253	1.11289	0.206673	0.45067	0.142818	0	0	0	0	0.467342	0.322692	0.396874	0	0	0.0474488	0.424603	0.682927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.526149	1.64926	0.35623	0	0.224258	0.51278	0	0	0	0.943319	1.70887	1.75957	1.82828	0.238433	1.05202	2.41505	0.678662	0	0	0.697017	1.50409	0.703072	1.12882	2.26613	1.83426	0.476882	0	0	0	0	0	0	0.886531	2.55462	0.936213	0	1.04552	1.83426	0.554622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.75177	0.931451	1.32966	0.376846	0.265457	1.6994	0.587845	0.37924	0.267787	0.229871	0.457423	0.023698	0.647972	0.568826	0.656561	0.649473	0.286746	0	0.350758	0.36024	0	0.329402	0.381619	0.973279	0.365631	0.12086	0.360214	0.848564	0.341251	0.447966	0.815391	1.09266	0.326329	0.663702	0	0.632403	1.07313	0.0825731	0.596244
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.368267	0.0320232	0	0	0.168122	0.531051	0.101407	0	0.224162	0.205482	0.771225	0	0.38161	0.480348	0.338912	0	0.237505	0.162785	0	0.0747208	0.373001	0.520145	0.121168	0	0	0	0.0320232	0.453662	0.816588	1.67027	0.605791	0.768557	0.605771	0.539057	0.389616	1.59059	0.800229	0	0.581197
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	2.4424	3.43621	1.81267	0.857331	0.610998	1.17573	1.61064	1.27003	0.836879	0.970889	1.77024	3.13509	0.841705	0.347696	1.24464	2.95432	3.07553	3.47287	2.22001	2.08015	2.12594	2.15781	1.31365	0.455715	0.58677	1.57449	0.599348	0.414849	1.28862	1.8125	2.50852	2.02997	1.98847	1.10851	2.00072	1.83858	1.61974	1.86729	0.301205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	3.2033	3.61485	2.74169	2.94732	6.49167	4.84333	4.41032	3.68868	3.73842	4.47257	7.02966	9.70816	7.81474	5.59577	9.35314	15.5695	15.3101	7.79169	10.1074	10.6467	10.7647	7.84296	6.66917	4.71051	4.51802	4.41798	4.03102	2.3326	1.77364	2.23895	2.14375	2.90232	2.39403	3.7377	3.10502	3.08113	4.22297	3.22874	0.587591
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.c85debd1-3d92-448f-90c2-50b50f17d029.fc.signal	0.532317	0.578698	0.734505	0.360042	1.06268	0.866016	0.579978	0.625915	0.520727	0.370826	0.806292	0.516273	0.482887	0.657411	0.637514	0.642747	0.209307	0.851479	1.01658	1.10137	0.855765	0.711339	1.02114	0.21362	0.340889	0.69881	0.427573	0.157883	0	0.0310969	0.646406	0.835432	0.216615	0.434636	1.08277	0.729497	0.47365	0.493073	0.484615
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	1.57382	2.39404	3.18212	2.13855	1.23509	1.84821	3.40051	1.30058	0.783405	1.31483	2.73411	3.46705	3.50352	4.19866	7.497	8.48861	5.12147	3.09283	5.11407	7.84359	6.791	4.15534	3.37967	1.44889	0.60542	1.54322	0.675623	0	0	1.48313	1.89273	1.52335	2.66288	1.92332	0.769538	1.58522	2.18587	1.59695	0.602941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.a8b62515-f113-4847-973f-317b45173002.fc.signal	0.576113	0.226244	0	0	0	0.484516	0.111453	0.43281	0.887685	0.0362469	0.506221	1.41341	1.34776	0.747867	0	0	0.53127	0.409462	0.453747	0	0	0	0	0	0.288067	0.379396	0.194047	0.558999	0	0	0	0	0.0559964	0.161212	0.289078	0.0160776	0	0	0.633094
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	0	0	0	0.449269	0.15853	0.182275	0.265293	0.500079	0.420089	0.457407	0.108225	0.243145	0.815291	0.232492	0	0	0	0	0	0	0	0	0.134993	0.31639	0.176274	0.761436	0.0759336	0	0	0.249948	0.289182	0.078519	0	0	0	0	0	0	0.864322
