	chr19:35737210-35737359	chr19:35737360-35737509	chr19:35737510-35737659	chr19:35737660-35737809	chr19:35737810-35737959	chr19:35737960-35738109	chr19:35738110-35738259	chr19:35738260-35738409	chr19:35738410-35738559	chr19:35738560-35738709	chr19:35738710-35738859	chr19:35738860-35739009	chr19:35739010-35739159	chr19:35739160-35739309	chr19:35739310-35739459	chr19:35739460-35739609	chr19:35739610-35739759	chr19:35739760-35739909	chr19:35739910-35740059	chr19:35740060-35740209	chr19:35740210-35740359	chr19:35740360-35740509	chr19:35740510-35740579	chr19:35740580-35740659	chr19:35740660-35740739	chr19:35740740-35740809	chr19:35740810-35740959	chr19:35740960-35741109	chr19:35741110-35741259	chr19:35741260-35741409	chr19:35741410-35741559	chr19:35741560-35741709	chr19:35741710-35741859	chr19:35741860-35742009	chr19:35742010-35742159	chr19:35742160-35742269	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.675621	0.0823649	0.14788	1.17103	1.5905	0.632928	0.820231	0.371168	0.677833	0.500861	0.503172	0.735223	1.69181	2.12117	1.56654	0.580247	1.1912	1.11477	2.22651	2.04195	1.79723	1.20868	1.02943	1.209	1.71615	1.54594	2.13423	3.31818	2.51651	1.17067	1.46743	0.570209	1.38171	1.7354	1.66969	3.20986	0.291339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	3.5291	5.61976	5.63801	3.47037	2.99658	2.44742	2.19207	1.31436	2.25581	5.40689	3.67622	2.58214	3.98538	5.0121	3.86902	2.02032	4.70493	4.82401	4.03811	14.6245	25.4129	19.3849	8.65462	2.15894	4.76842	13.2264	30.5787	24.8191	41.5191	44.9008	24.9903	23.3695	32.8608	17.4787	53.5006	92.7104	0.476658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.76837	1.18632	0	0.203381	0.30136	0.975473	1.11063	1.25166	1.26504	1.95846	1.53526	0.942828	0.571626	0.916117	0.837437	0.593888	1.16555	1.53382	1.88866	1.9822	3.34079	3.30962	2.22716	1.78731	2.24944	4.16803	8.38611	6.99931	6.49002	3.96439	2.95326	3.10158	5.04679	6.68453	10.5346	11.9661	0.33871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.70472333-cf93-4f75-9795-a7c0cfbd4b2b.fc.signal	2.67817	3.35933	2.79734	2.86671	1.71028	1.69543	1.42627	0.53222	0.805307	0.617339	1.04334	1.85304	2.62279	2.9269	2.41672	2.53629	2.35831	1.70093	1.38033	3.68671	10.0906	12.6594	5.95658	3.26157	3.60391	9.14577	11.3538	11.8128	12.1634	8.37987	4.99796	4.73659	3.13967	3.25662	5.50578	6.87226	0.364865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.66176b59-ae1e-4572-9837-187809968b90.fc.signal	7.21276	3.36241	2.49904	6.46604	5.7741	2.67577	3.03176	3.25021	1.0973	1.25689	0.572	2.88934	1.65658	1.5613	3.08329	1.47267	1.91236	2.56776	2.79485	5.51881	4.27018	3.64631	5.30904	0.312993	0.856066	7.33822	20.3162	8.12006	20.6007	21.9806	12.4264	13.2831	18.5137	22.1901	36.0662	62.4943	0.408163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.803947	0.875315	0.362046	0.640331	0.520209	0.412488	0.20508	0.1845	0.835688	0.910214	0.342098	0.825605	0.431366	0.200933	0.835877	0.423335	0.897077	0.735721	1.20371	0.204601	0.965179	1.73659	0.604696	0.327055	0.606775	1.45548	1.9276	1.64225	3.31683	1.01668	0.0541336	0.0910412	0.794384	0.744987	0.906573	1.89619	0.765182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aa854cbd-228f-48b3-bc4a-7a1e57daf907.fc.signal	2.69121	2.15826	1.35344	0.271705	1.32118	2.61865	3.21081	0.210827	1.02119	1.90291	0.461497	2.5234	5.0744	1.05108	5.22013	3.86422	0.80571	0.476836	5.41073	9.7329	12.4734	2.45752	2.42743	2.40314	2.04272	4.3156	3.88023	7.55194	7.7212	11.3936	10.1989	5.17443	3.93159	0	2.45862	3.36177	0.512712
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	2.93506	3.46901	2.41236	3.59159	2.45031	1.59574	3.16093	1.66616	1.02959	2.26833	1.67184	4.04618	5.58062	1.82569	2.03046	1.6825	4.33398	5.00213	7.58046	20.483	38.3468	27.2341	11.8464	4.1796	3.51049	10.4811	21.1937	26.5882	48.4104	51.9381	36.7082	31.627	30.6876	25.2357	67.84	87.3592	0.532729
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.a5cd5780-31d9-4de0-9c6f-91eeeabb1306.fc.signal	0.651012	0.55455	0.479098	0.58082	0.69429	0.522876	0.706556	0.7337	0.736466	1.02225	1.07844	0.524034	0.342209	0.705033	0.953247	0.534027	0.460655	0.679916	1.00534	1.40681	0.968977	1.20009	1.15414	1.14474	1.20009	1.678	2.94477	3.76326	4.09099	3.24993	1.17686	1.80795	3.57611	4.38861	5.06189	6.31408	0.556159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.1a48d1e3-a2d4-434f-8cee-d284ec0da60a.fc.signal	0.732101	0.907121	1.20425	2.07479	2.25579	0.230191	0.479698	0.98657	0.163494	1.16529	0.150436	0	0.395701	1.10458	1.31983	1.60561	0.389772	0.813508	0.87922	2.42476	3.27248	6.36529	2.98482	0.40089	1.94678	5.26153	15.0013	16.3424	23.9053	17.8132	13.5489	24.9343	35.9788	22.67	29.9627	47.8358	0.704809
