	chr1:10103697-10103846	chr1:10103847-10103996	chr1:10103997-10104146	chr1:10104147-10104296	chr1:10104297-10104446	chr1:10104447-10104596	chr1:10104597-10104746	chr1:10104747-10104896	chr1:10104897-10105046	chr1:10105047-10105196	chr1:10105197-10105346	chr1:10105347-10105496	chr1:10105497-10105646	chr1:10105647-10105796	chr1:10105797-10105946	chr1:10105947-10106096	chr1:10106097-10106246	chr1:10106247-10106396	chr1:10106397-10106546	chr1:10106547-10106696	chr1:10106697-10106846	chr1:10106847-10106996	chr1:10106997-10107146	chr1:10107147-10107296	chr1:10107297-10107446	chr1:10107447-10107596	chr1:10107597-10107746	chr1:10107747-10107896	chr1:10107897-10108046	chr1:10108047-10108196	chr1:10108197-10108286	chr1:10108287-10108346	chr1:10108347-10108496	chr1:10108497-10108646	chr1:10108647-10108796	chr1:10108797-10108946	chr1:10108947-10109083	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.66884	2.39063	3.70957	2.76179	2.7936	1.19765	1.14943	0.705121	0.732178	0.345842	0.955221	3.23921	1.72043	1.28746	1.22364	0.772273	0.866463	1.93649	2.50523	2.21336	3.01461	2.14114	1.02043	1.58665	1.76991	0.721127	0.878665	1.86567	0.723531	1.9328	1.37978	1.22826	0.495127	0.64877	0.939899	1.76201	1.16864	0.499076
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	0.294341	0	0.624528	1.72427	0.0725772	0.667683	3.1939	0.634131	0.249735	0.393815	1.25574	1.2428	0.466169	0.4444	0.772841	0.487513	0.707407	0.848272	0.858584	1.35528	1.07822	0.441293	0.162895	0	0.507805	0.798492	0	0	0.165315	0.798349	0.60481	0.0100802	0.560457	2.10671	1.44524	0.800307	0.663692	0.457086
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.01374	1.12918	0.47938	1.16332	0.647541	0.453721	0.261498	0.249209	0.638746	0.34715	0.117973	0.36058	0.375764	1.00191	0.835434	0.699196	1.56326	1.63455	0.825012	1.84048	0.84962	0.858806	0.764567	0.427263	0.995184	2.81351	3.65902	1.24452	1.62695	3.36537	2.86194	2.3927	2.00483	2.81022	2.4274	2.1512	1.46701	0.373891
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.656537	0.333826	0.471122	0.97004	1.3929	0.975595	0.617585	0.341735	1.06651	0.0982969	0	0.80869	0.753056	1.29833	1.33726	0.550852	0	0	0.684401	1.48006	2.28691	2.54475	3.64462	5.3788	5.53088	3.3404	1.71748	3.90408	5.8567	5.9885	5.12875	20.7506	17.0378	2.98711	6.29989	10.7766	12.4183	0.29975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	0	1.29443	0.752336	4.36174	4.01258	0	0	0	0	0	1.04864	2.94165	3.502	4.37304	0.584582	1.53461	0.288812	4.87988	10.1995	3.77135	0.556621	1.68432	3.81201	2.85167	1.01236	2.51995	0.744907	1.1481	3.72702	1.28473	0.433231	2.47233	3.38508	4.2732	1.72228	1.17938	2.12313	0.271186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.458798	1.88703	4.38122	6.88413	5.21719	8.02101	6.10293	2.41197	0.561139	3.4152	6.6279	8.39458	8.51524	3.67458	3.97495	3.49933	3.8686	1.97861	2.08521	2.16561	0.974109	1.18556	1.13157	1.01273	1.38888	0.526458	0.376976	1.51408	1.02658	0.918807	0.524229	1.60741	2.0697	0.992997	1.28068	3.86335	2.59678	0.553964
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	1.12538	0.627727	0.597813	0.616925	1.17294	0.733888	1.50369	1.67461	1.82829	1.85097	1.05018	0.562686	1.33421	1.5245	2.49659	1.59029	1.12176	1.10886	0.685273	1.14164	1.52807	1.61433	0.825557	0.695042	1.31966	1.1804	0.71027	0.400732	0.430945	0.61297	0.887582	0.930408	0.871006	0.457025	0.326464	0.0113364	0.370574	0.502488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0	1.02307	5.4464	3.66828	3.05444	3.82402	2.00248	2.9308	2.39128	1.7331	6.26912	6.02612	5.9391	6.90776	4.49809	4.52505	3.26033	2.21147	1.83784	1.14577	1.61878	0.915683	0.266905	0.214123	0.603696	0.533784	0.278927	1.62397	1.5062	1.70437	2.0557	2.20785	1.83699	2.65429	2.50691	2.10364	2.42522	0.537645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.204967	0.286584	0.40182	0.516987	1.06616	0.610962	0.229672	0.0934691	0.0281315	0.156108	0.601906	2.0472	2.75076	4.24147	1.41112	0.249383	0.503279	0.68122	0.22746	0.794729	1.31353	1.35398	1.1675	1.33272	1.09304	0.796171	0.914172	1.14025	0.798881	0.74394	0.922956	1.21197	1.21017	0.775306	0.452115	0.428523	1.36374	0.566763
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.38382	1.81144	1.30511	0.566264	0.406708	0.422065	0.414529	0.794467	0.251176	0.827902	0.531507	1.55903	2.44991	1.88866	1.50258	0.467653	1.0349	1.96887	2.65776	0.951298	1.22345	0.965535	0.979608	0.838998	0.102158	0.445444	0.962132	1.0616	0.979954	1.03342	1.70945	1.10292	0.629221	0.743757	0.604622	1.28727	0.81452	0.485175
