	chr19:9581686-9581835	chr19:9581836-9581985	chr19:9581986-9582135	chr19:9582136-9582285	chr19:9582286-9582435	chr19:9582436-9582535	chr19:9582536-9582585	chr19:9582586-9582735	chr19:9582736-9582885	chr19:9582886-9583035	chr19:9583036-9583185	chr19:9583186-9583335	chr19:9583336-9583485	chr19:9583486-9583635	chr19:9583636-9583705	chr19:9583706-9583785	chr19:9583786-9583935	chr19:9583936-9584085	chr19:9584086-9584235	chr19:9584236-9584385	chr19:9584386-9584485	chr19:9584486-9584535	chr19:9584536-9584685	chr19:9584686-9584835	chr19:9584836-9584905	chr19:9584906-9584985	chr19:9584986-9585135	chr19:9585136-9585285	chr19:9585286-9585435	chr19:9585436-9585585	chr19:9585586-9585735	chr19:9585736-9585885	chr19:9585886-9586035	chr19:9586036-9586185	chr19:9586186-9586335	chr19:9586336-9586485	chr19:9586486-9586635	chr19:9586636-9586785	chr19:9586786-9586848	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.670555	0.416941	0.131464	0.405358	0.848289	0.845925	1.17265	1.06623	0.410422	0.690093	0.804879	2.3245	1.98887	1.43485	2.52374	3.46412	4.50746	5.30343	4.14942	4.88402	6.35849	4.39618	5.76012	8.30092	4.53549	2.24873	1.05499	0.640428	0.0055518	0.895791	1.48791	0.737174	0.983164	0.146115	0.207279	0.384508	1.48065	0.334994	1.00038	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.57246	2.28516	0.15023	0	0	0.307308	0.60481	0.25402	0.140035	0.934637	0.935439	2.37892	1.79427	0.524169	0.820814	2.57259	5.50957	5.75036	17.5803	20.1021	23.7981	13.1261	10.6057	10.3322	2.92484	0.909434	0.659154	0.0788269	0	0.219015	1.74704	0.43297	0.470812	0.129026	1.18543	0.0161283	0	0.0241924	0.568037	0.452007
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	0.687672	1.21376	0.32777	1.17019	1.04485	0.69672	1.50601	2.30389	0.835125	0.644651	0.325251	1.46386	3.02297	3.07969	2.92604	4.14816	6.7132	3.87132	10.2699	20.887	13.5104	8.98298	11.5505	14.638	6.67224	3.26937	1.75775	0.766482	0.466292	0.732567	0.887879	0.5743	0.43069	0.495198	1.45926	0.779095	1.27439	3.84395	2.45855	0.550347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.798673	1.76255	0.830891	0.506307	0.244855	0.923673	0.784541	0.0909003	0	0	0.174345	0.419144	0	0	0	0	2.47052	4.10683	9.08438	30.2224	74.4283	17.1538	23.3497	22.9916	10.9577	3.28638	0.406146	0	0.00371027	0.532259	0.0574995	0	0	0	0	0.548789	0.548956	3.81522	5.30372	0.663743
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	1.13923	1.06509	1.82407	2.12415	1.67848	0.814061	1.69596	5.58525	2.35167	0	0	0.537363	3.15056	0.0791448	1.90954	4.65669	8.06936	12.0071	21.7186	20.4221	24.2503	21.8974	22.4132	27.8876	9.58923	1.2406	0.527143	3.39179	0.871284	1.23877	0.418337	0	0	0.333023	0.606189	0.823636	0.139012	2.34432	3.39179	0.406619
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0	0.352146	0.24189	0	0	0	0	0	0.323047	0.351679	0.173907	1.15156	1.37671	0	0.356085	4.07184	12.3254	14.6922	27.9313	28.3021	24.3956	13.4803	21.9876	27.5695	14.3636	6.35466	1.82797	0.565884	0	0	0	0	0	0	0	0	0.45244	1.98304	2.9569	0.705367
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.548211	0.549573	1.03594	0.71498	0.475741	0.625348	0.456743	0.731965	0.630908	0.479925	1.05315	1.11452	1.51208	0.875759	1.04773	2.29921	6.20042	8.67739	10.9056	18.834	13.8526	8.76373	10.9768	9.85669	4.06274	2.01986	1.01828	0.609375	0.651662	1.07369	1.159	0.822405	0.881586	0.41561	0.166962	0.736154	2.08365	1.6641	0.603358	0.396825
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.240897	0	0	0	0	0.135243	0.564366	0.750481	0.517627	0.154016	0.00394913	0.667468	0.556844	0.958062	1.47664	3.61126	6.29227	8.5314	15.9576	28.5583	29.9294	17.2737	28.0577	29.057	11.5427	6.43464	1.85804	1.59973	0.438354	0.71655	0.10018	0	0.448284	0.661272	0.146118	0	0.315931	0.14725	0	0.725762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0	0.0537217	0.657978	0.833023	1.72165	1.9068	2.01736	1.1264	0.141563	0.182158	0.377567	0.863819	1.27842	0.436881	1.31062	2.52587	2.20271	1.85765	2.36823	2.33801	1.88772	1.63682	1.25402	2.00398	1.35719	0.650344	0.767287	1.27578	1.55874	0.982874	0.658849	0.46879	0.328506	0.0329092	0.0404193	0.998562	2.38362	1.86053	2.24075	0.672881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	1.60353	0.901274	1.80552	1.59914	1.37418	0.9558	1.83967	2.69802	0.437761	1.73721	0.675566	0.35035	1.70748	1.14771	0.299027	0.395275	3.18935	5.35415	11.9986	21.5342	17.5869	12.6682	10.0817	6.17168	2.6398	1.59751	1.53596	2.22855	1.12021	2.24328	1.81153	1.35159	0.294344	0.395322	0.503105	0.62585	0.523781	1.41773	0.206315	0.594453
