	chr18:8806948-8807097	chr18:8807098-8807247	chr18:8807248-8807397	chr18:8807398-8807547	chr18:8807548-8807697	chr18:8807698-8807847	chr18:8807848-8807997	chr18:8807998-8808147	chr18:8808148-8808297	chr18:8808298-8808447	chr18:8808448-8808597	chr18:8808598-8808747	chr18:8808748-8808897	chr18:8808898-8808967	chr18:8808968-8809047	chr18:8809048-8809197	chr18:8809198-8809347	chr18:8809348-8809497	chr18:8809498-8809647	chr18:8809648-8809797	chr18:8809798-8809947	chr18:8809948-8810097	chr18:8810098-8810247	chr18:8810248-8810397	chr18:8810398-8810547	chr18:8810548-8810697	chr18:8810698-8810847	chr18:8810848-8810997	chr18:8810998-8811147	chr18:8811148-8811297	chr18:8811298-8811447	chr18:8811448-8811517	chr18:8811518-8811597	chr18:8811598-8811747	chr18:8811748-8811897	chr18:8811898-8812047	chr18:8812048-8812061	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.00408	1.35242	0.964231	1.061	0.746718	0.795316	0.322322	1.30342	2.43209	1.74106	1.07388	0.940147	0.672999	0.565089	0.966944	1.18087	0.92945	0.502996	0.561967	1.07425	1.04988	1.53708	2.6156	1.8359	2.38562	1.26882	1.2797	0.783807	1.1198	0.704775	0.996626	1.16959	0.996378	0.659031	0.71968	0.384277	0.425737	0.506173
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.314515	0	0	0	0.252423	1.0679	0.896589	0.954338	0.868551	0.328107	0.399457	0.322517	0.426918	0	0	0	0.407608	0.684233	0	0.561806	0.435919	0.438018	0.632697	0.116204	0.98743	1.23358	0.54179	0.984459	0.589488	0.391364	0.379944	0	0.0615	0.844557	0.393953	0	0	0.592297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.93051	0.868483	1.13836	0.201693	0.389258	0.292089	0.746762	1.53297	0.43161	1.49428	1.44441	0.629511	0.650919	0.327371	0.903849	0.286809	0.612923	0.377765	0.5368	1.008	0.0725842	0.398889	0.169408	0.880739	0.370489	0.259347	0	0.902302	1.25002	0.367138	0.240333	0.4279	0.00542113	0	0.751106	0.435268	0.25045	0.53178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0974721	0.0972177	0.439576	0.575646	0.986221	0.933479	0.274328	0.265439	0.260929	0.38814	0.097226	0.437994	0.66015	0.563567	0.0875128	0.0573689	0.285786	0.43739	0.136687	0.10148	0.11177	0.074377	0.167505	0.139681	0.183494	0.309999	0.613709	0.601611	0.37664	1.17568	0.836774	0.32635	0.132805	0	0	0.385441	0.616388	0.557604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.967ca253-1932-4175-8466-de89b0808edb.fc.signal	0.125585	0	0	0	0	0	0	0	0	1.14393	0.628153	0	0.00977453	0.733657	0.69472	0.0867757	0	0	0	0	0.723092	0.47016	0.152495	0	0	0	0	0.096525	0.390788	0	0	0.691838	0.681524	0.145234	0	0	0	0.349727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	0.220447	0.485849	1.77158	1.64761	4.87204	5.5764	4.40585	3.03381	5.53429	9.40712	7.49452	5.66475	6.78242	5.83338	4.62653	2.67829	2.49259	1.94277	1.07607	1.72255	0.879364	0	0	0	0.305809	0.286746	0.201835	0.691299	0.550276	0.600511	0.686676	0.542609	0.903375	1.44927	0.131218	1.59275	2.13319	0.501062
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0	0	0	0	0	0	0	0.869193	0.631733	0	0	0	0	0.696749	1.19439	0.550642	2.17288	1.04215	0	0	0	0	0	0	0	0	0	0	0	0	0.997283	1.32828	0	0	0.52765	0.612523	0	0.569343
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001003.4.e55ccc77-8d92-466a-86b9-0bf035aed6cc.fc.signal	2.55272	0.967312	1.23058	1.05966	1.1743	1.05353	0.337222	1.13636	0.826969	1.71533	1.10197	0.721984	1.77173	1.81469	1.04749	0.410555	0.20753	0.102558	1.14621	1.1855	1.13057	0.960268	1.39899	1.35904	1.53811	0.873585	0.866329	1.8252	1.82205	1.52286	1.47648	0.371852	0.204229	0.52089	0.415024	0.527469	0.186966	0.457895
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.683945	0.440299	0.0687965	0.214048	0.62835	0.555079	0.0974286	0.152834	0.430401	0.203643	0	0.128157	0.681382	1.34282	1.28638	0.531755	0.018276	0.494189	1.05347	0.837708	0.425812	0.340285	0.325451	0.503833	0.885837	0.832155	0.599637	0.591129	0.454784	0.88198	0.567909	0.334829	0.222996	0.0827133	0	0	0	0.414365
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	1.29827	1.30146	0.848931	1.42028	2.52995	1.82097	1.15807	1.24794	1.43894	0.619186	1.4125	1.32349	1.08213	1.96284	1.63585	1.35383	0.849449	1.03013	2.16048	3.62292	2.18204	1.16444	1.6709	0.907019	2.1291	1.95441	1.29202	1.8166	1.1442	1.14375	2.07017	0.944159	0.645167	1.77391	1.40444	0.508587	0	0.369085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.8bd2a4a9-ace6-4e3a-b0aa-9993e4990638.fc.signal	1.08352	0.960021	0.520031	0.406995	0.580973	0.51051	0.351572	0.508206	0.396786	0.0605519	0.0844736	0.242779	0.621149	0.997183	0.864031	0.262929	0.116949	0.630383	1.43307	1.02568	0.533524	0.475783	1.12109	0.662982	0.833416	0.984342	0.371308	0.216735	0.510716	0.698278	0.823188	0.577208	0.06138	0	0	0	0	0.452107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	1.63593	0.976749	2.45795	3.01304	4.28983	4.5876	1.91856	5.30012	7.00544	5.95666	7.8492	4.95067	4.64094	5.26699	3.873	1.85482	0.716728	0.654226	0.467005	0.0293546	0.284416	0.466453	0	0	0	0	0.597766	0.651932	0.347579	0.62761	0	0	0.2032	0.669819	0.661808	1.7214	1.94444	0.510204
