	chr17:76930792-76930941	chr17:76930942-76931091	chr17:76931092-76931241	chr17:76931242-76931391	chr17:76931392-76931541	chr17:76931542-76931691	chr17:76931692-76931841	chr17:76931842-76931991	chr17:76931992-76932091	chr17:76932092-76932141	chr17:76932142-76932291	chr17:76932292-76932441	chr17:76932442-76932591	chr17:76932592-76932741	chr17:76932742-76932891	chr17:76932892-76933041	chr17:76933042-76933191	chr17:76933192-76933341	chr17:76933342-76933491	chr17:76933492-76933641	chr17:76933642-76933791	chr17:76933792-76933941	chr17:76933942-76934091	chr17:76934092-76934181	chr17:76934182-76934241	chr17:76934242-76934391	chr17:76934392-76934541	chr17:76934542-76934691	chr17:76934692-76934841	chr17:76934842-76934991	chr17:76934992-76935141	chr17:76935142-76935291	chr17:76935292-76935441	chr17:76935442-76935591	chr17:76935592-76935741	chr17:76935742-76935797	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.293639	0.111541	0.153093	0.243824	0.0816019	0.0729648	0.0349923	0.130708	0.0732952	0.0696326	0.122939	0.049485	0.0471906	0.097755	0.171791	0.0965668	0.109513	0.241798	0.107669	0.0820051	0.0740879	0.143841	0.114876	0.079692	0.0816232	0.116748	0.199739	0.0878036	0.216709	0.303678	0.211458	0.182674	0.0494044	0	0	0	0.525253
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	1.4797	1.37665	0.260805	0	0.0540932	1.00062	0.839135	0.927801	0	0	0.22408	1.47969	1.56856	0.494566	0.722494	0.807474	0.822927	1.4565	0.961982	0	0	0	0.454957	0.832493	1.10105	0.587296	2.45336	1.18225	0.0995268	0.905734	0.491725	0.309269	0.111763	0	0.416897	0.57957	0.932253
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.948392	1.11824	1.7544	0.406631	0.453293	0.397832	0.432011	0.598422	0.771284	1.08346	1.61729	2.15069	1.03263	0.579524	1.38969	1.45766	2.04548	0.798043	0.692722	1.15567	0.626238	0.634873	0.619283	0.649921	0.624032	0.979856	2.81206	0.922642	0.867432	1.68627	0.871122	0.569381	0.462654	0.0394599	0	0	0.32948
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.b75058ba-d142-4ae0-9acf-08c2d019a7dc.fc.signal	0	0.0860739	0.273255	0.0506594	0.531514	0.7877	0.316305	0.133557	0	0	0.216511	0.259512	0	0	0.174103	0.345841	0.362563	0.437009	0.558758	0.767754	0.821146	0.150829	0.418888	0.905377	0.99211	1.18777	1.20199	1.31985	1.54304	1.66762	0.806229	0.368533	1.2331	2.3802	0.896802	0.102799	0.181208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.52215347-885a-4412-918b-b787711b8d37.fc.signal	0.522587	0.658152	0.871388	0.96532	1.5026	0.353823	1.67263	0.760511	0	0	0	0	0.176917	1.32338	0.512657	0.141191	0.528052	0.436337	0.474053	0.506094	0.510151	0.49124	0.65289	1.22721	1.42716	1.41987	1.75995	1.4867	1.77927	0.98337	1.71146	3.07883	1.34733	1.01389	0.0631243	0	0.179372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.a3034dad-cf3f-4b0e-b7ac-4dfa7b52d765.fc.signal	1.78729	0.956494	0.457927	1.02776	0.990447	1.41861	2.0421	1.41102	0.545033	0.74662	0.540055	1.14224	1.66483	1.47818	1.00536	2.1962	0.923261	1.07255	2.04063	0.921846	0.537566	0.485303	0.553013	0.824911	1.30046	1.54647	2.77984	2.87318	2.09016	1.98596	1.72079	3.08843	1.34484	0.845247	0.14499	0	0.609756
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.13102329-ee3d-4773-b2d1-9ab40cd17100.fc.signal	0.1829	0.119495	0.522481	0.609104	0.219593	0.137919	0.36592	0.185349	0.289052	0.311014	0.311014	0.130469	0.273314	0.410065	0.43436	0.63668	0.29879	0.178023	0.308566	0.357379	0.0487733	0	0.0731451	0.272599	0.623377	0.57749	0.264446	0.166789	0.575697	0.695973	0.526601	1.05517	1.12421	0.957886	0.548977	0.176023	0.56338
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.440b0def-8afc-49ae-ab48-eb6e55baaba4.fc.signal	0.702174	1.21348	1.08092	0.508879	0.745567	0.236688	0	0.497045	1.72204	1.05326	0.729788	0.220909	0.812629	0.732545	0.68592	0.927314	0.355081	0.698537	1.45001	2.87304	0.566947	0.991319	0.0670616	1.04543	2.36703	1.72817	0.416154	2.34727	1.87389	0.745567	1.66169	2.67078	1.67666	0.798686	0	0	0.281022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.fc509fae-cfc8-4cd1-b6e1-cb05b98526c1.fc.signal	0	0.450951	0.136154	0.207284	0.987532	1.07985	1.09311	0.254433	0	0	0	0	0	0.50848	0.692925	0.528027	0.824449	0.109046	0.551127	0.466304	0.546897	0.844187	1.84033	3.25353	1.47753	1.58223	1.80821	2.08081	3.21181	2.87986	2.36751	1.84724	3.14969	1.79585	0.486828	1.17788	0.28626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.fc1674f3-b9c6-4107-8983-478acef979ab.fc.signal	0.478079	0.54844	0.14441	0.493932	1.08889	1.29536	0.457547	1.73999	3.52013	1.29763	0.923559	0.841737	0.464705	0.879732	0.626317	0.654682	0.555309	1.0521	0.96464	0.0240952	0.0847573	0.447168	0.543618	0.326364	0.4384	0.390006	0	0.458068	0.613577	1.08051	1.95488	1.70661	0.43676	0.461419	0.280576	0	0.882535
