	chr1:3628617-3628766	chr1:3628767-3628916	chr1:3628917-3629066	chr1:3629067-3629216	chr1:3629217-3629366	chr1:3629367-3629516	chr1:3629517-3629666	chr1:3629667-3629816	chr1:3629817-3629966	chr1:3629967-3630116	chr1:3630117-3630266	chr1:3630267-3630416	chr1:3630417-3630566	chr1:3630567-3630716	chr1:3630717-3630866	chr1:3630867-3631016	chr1:3631017-3631166	chr1:3631167-3631316	chr1:3631317-3631466	chr1:3631467-3631616	chr1:3631617-3631766	chr1:3631767-3631916	chr1:3631917-3632066	chr1:3632067-3632216	chr1:3632217-3632366	chr1:3632367-3632516	chr1:3632517-3632666	chr1:3632667-3632816	chr1:3632817-3632966	chr1:3632967-3633116	chr1:3633117-3633266	chr1:3633267-3633416	chr1:3633417-3633566	chr1:3633567-3633716	chr1:3633717-3633866	chr1:3633867-3633966	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	1.1455	1.23099	1.06409	1.32335	0.402081	0.72386	1.62918	1.21743	0.598028	0.22105	1.7724	2.12102	1.33527	1.18604	0.41227	0.124619	0.783951	0.97939	1.60645	2.44286	0.56729	0	0.113961	0.388076	0.698581	0.590074	0.179314	0.204448	0.0152984	0.40968	1.02034	0.452044	0.660367	1.06632	0.278509	0.802922	0.26781
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.3dc7fe6c-3810-4c39-b1cb-839043a609f3.fc.signal	1.07253	3.36897	5.35463	4.53916	2.22824	3.06894	5.54003	6.22742	5.99242	9.93889	5.32112	3.05505	5.85445	6.93875	3.68019	4.76318	4.02084	2.54746	3.70394	5.8222	3.05632	0.899151	1.08206	0.927876	0.987856	1.21768	1.30069	2.21524	1.5396	0.117073	0.111599	0.362172	0	0	0.0322565	2.09264	0.411215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.11409	0.763553	0.33818	0.723585	1.4722	1.15641	1.27781	0.298652	0.349169	0.887418	1.21912	0.897304	0.482699	0.448314	0.405371	0.854973	0.364296	0.655009	0.790645	0.62437	0.419289	0.290084	0.105752	0.712896	0.555687	0.645759	0.563441	0.532643	0.965712	0.97247	1.05374	1.30145	0.845736	1.17082	0.956804	0.792743	0.207565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0	0	0.53411	0.192887	0.442812	0	0	0	0.315958	0.91806	0.497091	0	1.03623	0.743755	0.189178	0.751146	0.311566	0.625005	0.419169	0.0779156	0.0909015	0.454394	0.0482335	0.359812	0.203303	0	0.961608	0.797516	0.0204065	0	0	0.228119	0.862453	0.389488	0.300451	0	0.229437
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001557.1.172430a8-ba30-44b6-abad-138674660deb.fc.signal	2.22978	0.160164	3.78625	5.69678	2.6558	0.363209	1.58632	0.527817	1.45086	3.93454	3.60479	0.706361	0.114867	1.1631	1.77975	3.89712	0.540721	0	0	1.49721	1.60051	1.08032	2.47026	1.31154	0.309061	2.92967	1.28583	2.71828	5.41558	0.482338	0	0	0	0.619875	2.93756	0.547658	0.767442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.919277	0.763823	0.864552	0.1183	0.131396	0.544909	0	0	0.328785	0.502398	0.40711	0	0	0	0.228011	0.632075	0.387624	0.942306	0.341389	0	0.374574	0.228302	0	0.110018	0.294561	0	0.049686	0.63409	0.397391	0.168041	0	0	0	0	0	0	0.323429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.617269	0.818587	1.10818	1.68308	1.49241	2.14923	2.34538	2.11698	1.71304	1.10099	0.926402	1.57944	1.70962	1.60926	1.86761	1.84371	0.860025	2.11903	1.68489	1.10206	0.798536	0.96996	0.671052	1.86117	1.83431	0.848989	0.262477	0.314787	1.14788	0.792112	0.208315	0.526778	0.558134	0.694401	1.41911	1.03459	0.117188
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.879016	1.34302	0.0556599	0	0.27249	0.774082	0.256694	0.173762	0.477845	0	0.00789827	0.59237	0.221151	1.28148	0.476277	0.244846	0.655574	0.402812	0	0.322913	0.677709	0	0	0.257129	0.342036	0	0	0.248795	0.402812	0	0	0	0	0	0	0	0.305335
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.274807	0.212496	0.232368	0.0888083	0.0416923	0.0505417	0.224028	0.149351	0.114653	0.238085	0.211022	0.213263	0.19172	0.108902	0.166287	0.372413	0.518652	0.351987	0.258619	0.148142	0.24321	0.153112	0.122209	0.112234	0.342835	0.345227	0.135721	0.0513831	0.0671361	0.0755717	0.0543989	0.0451208	0.10599	0.124673	0.146052	0.157575	0.315565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.f6951f12-890b-447a-bf19-25234f29276d.fc.signal	0.301401	0.620634	0.913148	0.993314	0.716409	0.371606	0.261295	0.714205	1.10614	1.62731	0.803293	0.108373	1.01854	1.9718	1.42686	1.92128	1.1225	0.846339	0.503305	0.00148453	0.243463	1.39571	0.935408	0.414185	0.167752	0.700823	0.971045	0.21974	0	0.151422	0.353319	0	0.182598	0.322144	0.559754	1.00667	0.794239
