	chr1:111345174-111345323	chr1:111345324-111345473	chr1:111345474-111345623	chr1:111345624-111345773	chr1:111345774-111345923	chr1:111345924-111346073	chr1:111346074-111346163	chr1:111346164-111346223	chr1:111346224-111346373	chr1:111346374-111346523	chr1:111346524-111346643	chr1:111346644-111346673	chr1:111346674-111346823	chr1:111346824-111346973	chr1:111346974-111347123	chr1:111347124-111347273	chr1:111347274-111347423	chr1:111347424-111347573	chr1:111347574-111347723	chr1:111347724-111347873	chr1:111347874-111348023	chr1:111348024-111348173	chr1:111348174-111348323	chr1:111348324-111348473	chr1:111348474-111348623	chr1:111348624-111348773	chr1:111348774-111348923	chr1:111348924-111349073	chr1:111349074-111349223	chr1:111349224-111349373	chr1:111349374-111349523	chr1:111349524-111349673	chr1:111349674-111349823	chr1:111349824-111349973	chr1:111349974-111350123	chr1:111350124-111350272	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.495064	1.3811	1.33277	9.04011	12.6954	18.5093	37.2622	24.7806	27.2493	36.3649	6.76475	14.0043	27.4128	32.0791	22.3075	10.1331	6.47555	5.06675	0.675555	1.6963	2.93598	2.59033	2.20195	1.91046	1.96202	2.39371	2.92588	1.96221	3.02164	2.23236	3.13212	3.53053	1.60466	3.051	2.58717	2.19794	0.461792
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.463004	0.488857	0.437142	0.0756617	1.35246	7.50259	12.8134	8.96435	16.6422	15.8208	3.89818	5.61029	6.17023	7.00776	6.66042	4.30647	4.36414	2.97596	1.50799	1.29626	0.84584	1.64249	0.710952	0.439817	0.57967	0.290124	0.197774	0.262023	0.975282	0.857862	0.539444	1.19794	0.453449	0.167008	0.500836	0.148605	0.656388
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.254605	0.244202	0.4664	1.01396	2.73787	6.507	9.66232	9.86526	13.4069	9.86273	3.86701	2.3164	3.29276	1.18939	1.14242	0.476348	0.561498	0.205022	0.023892	0.474394	0.246167	0.145334	0.322989	0.728182	0.390412	0.715389	0.259208	0	0.157392	0.118766	0.0311659	0.557701	0.62348	0.690677	0.141672	0.291669	0.58021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	2.12366	3.36524	2.81249	7.94238	8.77359	16.2916	22.245	12.7088	26.4231	31.5282	24.8008	51.284	77.6435	63.379	54.0058	22.6357	11.2915	7.00385	2.96633	2.38341	3.41124	2.31988	1.70512	5.50604	2.59836	1.51417	3.34206	4.36614	6.31095	6.15485	4.57572	3.50787	4.25715	4.50361	2.96706	2.39394	0.591592
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.98331644-3ccd-45b3-bad7-e0e81208e171.fc.signal	0.0298747	0.591612	1.98552	1.78412	1.1487	4.05945	4.32208	3.67097	4.15334	5.38223	3.58441	3.76878	6.38485	9.8782	11.4914	11.2616	5.33507	0.921787	0.534851	1.6165	0.896391	0	0	0	0	0	0	0.316544	2.05974	3.7081	2.3424	0.573051	0.0507969	0.0791799	0.44822	0.236137	0.453348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.16baff19-56fb-479e-97b6-edd56ebc9920.fc.signal	0	0	0.298563	0.753296	0.741494	1.88925	1.0754	0.818834	1.60131	2.49168	1.16847	3.18974	3.70441	1.29953	0.557665	0.586542	0.314999	0.478943	0.012078	0.479132	0.611856	0	0	0	0	0	0.191569	0.327119	0.0368374	0.322962	1.5667	0.946473	0.493839	0.229482	0.117405	0.343789	0.349057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.100e7289-c631-4bb0-9eef-015950828bf4.fc.signal	0.337832	1.88657	4.02184	8.01379	17.4477	30.6257	35.1423	21.3522	50.8589	62.1475	31.6267	65.4176	127.364	112.26	89.8817	34.2668	12.1364	6.6525	2.3583	3.10736	1.92182	2.02104	2.80197	0.982643	1.24805	0.79866	1.06254	2.61341	3.53046	2.0658	0.786698	0.60366	1.72811	2.03159	2.02873	2.6843	0.613514
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.14fdd58f-89fa-40e4-a658-f79765679f58.fc.signal	0	0	0.942778	0.449842	0.611004	1.78641	4.48933	5.03532	8.56168	8.77768	4.99072	7.51822	9.77836	6.77249	2.29794	3.06001	2.27898	1.30242	0.866822	1.39768	0.658559	0.675484	0.350568	0.584454	0.280714	0.156418	0.120301	1.10732	0.805751	1.22993	0.787283	0.485021	0.43624	0.293816	0.781735	0	0.810573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	0.53776	1.92033	3.91693	5.99281	9.29412	19.8636	22.4237	19.6426	21.8957	22.2732	5.48414	15.0719	21.9322	16.4287	11.5957	7.51794	4.99269	2.96723	0.910017	1.39791	1.27684	1.13871	1.83412	0.457283	0.227218	0.544307	0.391683	1.33112	1.55282	0.890892	0.535551	0.808399	0.620829	0.795911	0.81263	0.703357	0.457256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.edac7fd7-5249-4224-ba52-76d331cfbbb5.fc.signal	0.0977427	0.983224	1.25329	0.677291	1.33614	1.93868	2.14226	3.01322	8.42557	7.92148	1.97015	1.81658	4.40249	3.76705	4.0055	2.47289	2.94737	1.11049	0.306549	2.43571	1.8313	0.835683	0	0.0695436	0.257147	0.0448455	0.211652	0.82194	1.24599	1.32795	1.24635	0.0706859	0.361515	0.0217803	0.312431	1.25341	0.356518
