	chr3:114707768-114707917	chr3:114707918-114708067	chr3:114708068-114708117	chr3:114708118-114708217	chr3:114708218-114708367	chr3:114708368-114708517	chr3:114708518-114708667	chr3:114708668-114708817	chr3:114708818-114708967	chr3:114708968-114709117	chr3:114709118-114709217	chr3:114709218-114709267	chr3:114709268-114709417	chr3:114709418-114709567	chr3:114709568-114709717	chr3:114709718-114709867	chr3:114709868-114710017	chr3:114710018-114710167	chr3:114710168-114710317	chr3:114710318-114710357	chr3:114710358-114710467	chr3:114710468-114710617	chr3:114710618-114710767	chr3:114710768-114710917	chr3:114710918-114711067	chr3:114711068-114711217	chr3:114711218-114711367	chr3:114711368-114711517	chr3:114711518-114711667	chr3:114711668-114711817	chr3:114711818-114711967	chr3:114711968-114712117	chr3:114712118-114712267	chr3:114712268-114712417	chr3:114712418-114712507	chr3:114712508-114712567	chr3:114712568-114712717	chr3:114712718-114712813	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	2.87334	1.73486	1.1003	0.701282	0.906058	0.136168	0.134305	0.0199643	0	0.0381136	0.56104	2.03452	2.43304	2.62004	1.74216	2.37401	2	0.272378	0.600955	0.640022	1.50165	3.99543	4.31226	3.11847	2.11074	0.481131	0.308663	1.45526	1.30818	0.729887	1.19471	1.81245	0.723238	0.160962	0.271433	0.458023	0.787972	0.852874	0.772277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.5571d7d7-4894-4e51-8082-c8a874cb2438.fc.signal	3.57592	2.63742	1.46637	1.42525	1.54164	1.92645	2.4111	1.82503	1.66237	2.2245	3.47019	5.34528	3.91118	4.49572	4.44715	4.25334	2.84859	2.25827	3.63839	3.38049	3.99768	4.81583	4.26829	3.34458	4.61646	2.79176	4.00315	4.17871	5.13903	8.67175	10.2098	8.92261	5.05691	2.88971	2.40717	2.57512	2.00907	2.61969	0.0738255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.3579346a-a108-4e99-ba8a-c53f4809c6bb.fc.signal	0	0	0	0	0.14509	0.379573	0.177623	0.0677216	0.166853	0.0946801	0.780983	0.877909	0.441651	0.0985014	0.437341	0.288334	0.41123	0.0254914	0	0	0	0	0.134781	0.276031	0.141592	0.3412	0.472626	0.499216	0.516255	0.577288	0.264835	0.200727	0.0100692	0	0	0	0.216453	0.305213	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.0aa4929d-9f0e-4abf-945b-21dad34e75e4.fc.signal	2.14673	2.91908	0.7186	1.01661	1.54912	0.0442704	0	0	0	0	0	0.190555	0.935262	0.617717	0.0885168	1.13891	0.690127	0.496508	0.590807	0	0.0476618	0.657384	0.80681	1.04897	0.897799	0	0.0558192	1.19341	0.481128	0.841766	1.22509	0.83388	0.710111	0.336743	0.45325	0.572431	0.238618	0.127474	0.972222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.deb161f9-8c5a-42cb-af84-131a7fc1593f.fc.signal	0.612221	1.57709	1.34794	0.829655	0.575785	0.323881	0.0976751	0.276245	0.523072	0.74049	1.3607	1.33982	1.01424	1.33386	1.87201	1.44162	0.653019	0.412831	0.469801	0.758486	0.737733	0.513218	0.569735	0.482266	0.811069	0.600348	0.419003	1.13819	1.17062	0.125992	0.48728	0.570357	0.478263	0.433965	0.719507	0.188356	0.196829	0.605148	0.173554
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.4632c7b2-2ae2-40a1-bd27-50236900252a.fc.signal	0	0	0	0.024597	0.482719	0.121169	0	0.495881	0.524316	0.278134	0.900708	1.35487	1.03276	1.74774	1.06626	0.60547	0.551765	1.30888	0.235725	0	0.583126	0.486847	0	0	0.386596	1.14533	0	0	1.45446	1.8038	0.57199	0	0.323947	0.445636	0	0	0	0	0.490421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.a8b62515-f113-4847-973f-317b45173002.fc.signal	0.653942	0.899065	1.73609	1.07939	0.36995	2.26043	1.73494	1.29047	1.69759	0.0449089	0.194669	1.40713	2.07038	0.795836	0.776767	0.248516	1.04133	0.963921	0.802412	0.660736	0.411167	0.482075	0.392413	0.164849	0	1.045	2.84123	2.1257	0.714008	0.542787	0.174922	0.660772	0.852187	0.809802	0.342447	0.508044	0.495387	0.453703	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.1fccbf88-8984-430d-91d0-4fb767fb9d0a.fc.signal	0.0988363	0.359998	0	0.188899	0.616387	1.15548	1.25575	1.15057	0.531794	0.499906	0.676872	0.680066	1.32151	1.80112	0.941584	0.153901	0.295639	0.10352	0.220661	0.676698	0.529844	0.62869	1.42328	0.060893	0	0	1.20574	1.05042	0	0	0	0.456696	0.148034	0	0	0	0.204504	0.605698	0.898649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.e1095ee8-c1a0-47db-b726-788ab3dbb842.fc.signal	3.28387	2.38767	1.91361	1.50478	1.6127	1.18056	1.20963	0.891189	0.448651	0.963498	1.32179	0.963716	0.998056	1.39609	0.778026	0.599615	1.04571	0.657461	0.793171	0.652532	0.552324	0.63623	0.6612	0.882603	0.941401	0.482711	0.573289	0.399334	0.522161	0.516019	0.632071	0.817768	0.659533	0.478473	0.557258	0.620507	0.569049	0.64876	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.93be3d5e-de27-4323-a7cc-c9b7ee0319de.fc.signal	0.259481	0.450283	0.676632	0.0501094	0	0	0	0.117995	0.747334	1.42406	0.93428	0.670602	0.636815	1.59712	1.51509	0.484216	0.271303	0.180006	0.279824	0.713965	0.86137	0.84984	1.77627	0.443044	1.03555	0.990467	0.441992	0.590257	1.13316	0.594606	0.729432	0.55279	0.266996	0	0	0	0	0	0.289308
