	chr3:123730396-123730545	chr3:123730546-123730695	chr3:123730696-123730845	chr3:123730846-123730995	chr3:123730996-123731145	chr3:123731146-123731295	chr3:123731296-123731445	chr3:123731446-123731595	chr3:123731596-123731745	chr3:123731746-123731895	chr3:123731896-123732045	chr3:123732046-123732195	chr3:123732196-123732345	chr3:123732346-123732495	chr3:123732496-123732645	chr3:123732646-123732725	chr3:123732726-123732795	chr3:123732796-123732945	chr3:123732946-123733095	chr3:123733096-123733245	chr3:123733246-123733395	chr3:123733396-123733545	chr3:123733546-123733695	chr3:123733696-123733845	chr3:123733846-123733995	chr3:123733996-123734145	chr3:123734146-123734195	chr3:123734196-123734295	chr3:123734296-123734365	chr3:123734366-123734445	chr3:123734446-123734595	chr3:123734596-123734745	chr3:123734746-123734895	chr3:123734896-123735045	chr3:123735046-123735195	chr3:123735196-123735345	chr3:123735346-123735495	chr3:123735496-123735602	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.8179c079-b296-4030-830a-f12b3bc5acd1.fc.signal	0.597127	0.466442	0.417794	0.778022	0.8294	1.13089	0.899043	0.258805	0	0	0.0281475	0.306961	0.167766	0.160151	0.269573	0.528405	0.280242	0.629057	2.46852	2.93893	1.60225	1.83028	2.03302	2.67187	2.48772	0.486224	0	0.28496	0.91344	1.25981	0.730437	1.27408	1.63991	1.9764	1.00039	0.891624	0.703548	0.777193	0.430318
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.fd25c27d-77c4-4595-b48c-e5f0d2d321a9.fc.signal	1.976	1.7718	1.29865	1.2252	1.3178	1.59036	0.858044	0.144494	0.377944	0.922613	0.695906	0.989452	0.70772	0.801209	0.766272	0.637065	0.376697	1.95155	3.29901	3.43624	1.90432	1.68781	2.16849	3.55677	4.20777	3.58658	2.70852	3.22744	4.84516	7.26936	4.96185	8.21848	7.77072	4.38754	3.25125	2.51021	1.79607	1.70702	0.63779
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.bb55a212-99c2-4448-84cc-6786b9df2691.fc.signal	0.675708	1.1411	0.0312256	0.561822	1.93044	0.847207	1.42361	1.29696	0.254116	0	0	0	0	0	0	0.00347187	0.563844	0.703556	0.0239809	0.310499	0.87361	0.944084	0.708479	0.127974	0	0.0296267	0.33573	0.46835	0.130849	0.388636	0.52786	0.723138	0.117077	0.344751	0.126025	0	0	0	0.151203
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.289adc7a-9e11-437f-b6f6-57bfdeddcb3b.fc.signal	0.528184	0.074522	0	0	0	0	0	1.28273	1.25679	0.183051	0.46292	0	0	0.365801	0.30127	0	0	0	0	0.255033	1.09741	0	0.312267	1.38327	0.278244	0.341422	0.5323	0.198263	0	0	0	0.493603	0.668425	0.307051	0.164267	0.191624	0.0767733	0	0.589333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003808.1.706821fd-c657-4ad5-a143-e15e65116e15.fc.signal	0.882273	1.2356	1.98941	1.45706	0.927487	0.524481	1.0623	1.76723	1.47802	1.36645	1.47329	1.44383	1.0793	0.658349	1.59468	1.29675	1.48196	1.8212	2.61503	1.87421	2.10984	1.94806	1.18918	0.972529	1.34712	1.58356	1.98826	1.37247	0.842355	1.38127	1.92386	2.10447	1.44406	0.33606	1.43616	1.62023	3.07366	4.29347	0.460011
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.e11d45c2-991c-46e2-8d13-bb1e23aff42f.fc.signal	0.642216	0.350375	0.0323792	0.17889	0.195542	0	0.581257	1.69411	1.14013	0.497446	0.647599	0.22544	0.509487	0.793865	0	0	0	0	0	0	0	0	0.513387	0.13822	0	0.268541	0.549189	0.156942	0	0	0.123555	0.210783	0	0.108526	0.243533	0.280003	0.0534272	0	0.275
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.308bde30-3fb4-4075-a143-aa64ea58703c.fc.signal	0.0890389	0.348899	0.220314	0.144905	0.351583	0.582634	1.31873	0.659048	0	0	0.0472256	0.156344	0.00542373	0.001037	0.295181	0.268584	0.183949	0.0521795	0.109401	0.203874	0.447705	0.203585	0.130497	0.131353	0.11468	0.216054	0.19333	0.120701	0.191882	0.289064	0.175568	0.0484775	0.169506	0.345184	0.402769	0.104844	0.256006	0.21894	0.115942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.d6317c97-f6d6-4ceb-8b71-b3b4801f5d92.fc.signal	0.101527	0.385176	1.09155	0.535348	2.08174	1.59284	1.65882	0.41116	0.200498	0.33611	0	0	0	0.0336031	0.754385	0.237707	0.723622	1.43225	1.20961	1.55731	1.41562	1.25004	0.998673	0.97172	0.810562	0.548284	1.08882	0.710964	1.00835	0.317356	0.484446	0.591514	0.566144	2.19944	1.1998	0.384321	1.65051	0.498804	0.431061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.ca94bee3-450c-404f-8e72-f443f0a32f9b.fc.signal	1.94992	2.61611	1.1311	1.09362	1.63953	1.37043	1.65874	0.89925	1.03423	1.53684	0.198335	0.158105	0.550523	0.655769	1.03042	0.724754	2.29059	1.889	1.00915	2.21373	3.31632	2.53796	5.4843	4.36716	4.335	3.76378	3.45568	3.12862	3.24544	2.8975	1.93405	3.15231	3.24235	2.29192	1.66621	1.61172	2.1616	0.87389	0.61226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.1ce16d7a-b11b-4cc6-9954-df2d097852d0.fc.signal	0.73642	0.244795	0.150291	0.967027	0.0474805	0.44964	0.734961	0	0	0	0.718763	0.898453	0.485165	1.13205	0	0	2.01359	4.91046	2.86597	1.6082	0.907438	1.76093	1.34768	2.47965	2.24604	2.28195	2.69522	0.0808594	0.173269	2.69522	1.71596	2.18314	2.47966	0.188675	0	0	0.242582	1.29173	0.675585
